source,source_url,job_title,company_name,location,posting_date,deadline_date,employment_type,specialist_level,description,jsonld_raw
staff.am,https://staff.am/en/jobs/software-development/net-developer-566,.Net Developer,CQGI MA,Yerevan,2026-03-09,2026-04-08T00:00:00.000Z,Full time,Senior,The primary objective of this position is to produce required product in conjunction with team members insuring it is of high quality and is timely.,"{""@context"": ""https://schema.org"", ""@type"": ""JobPosting"", ""title"": "".Net Developer"", ""description"": ""<p><strong><span style=\""background-color:#ffffff;\"">The primary objective of this position is to produce required product in conjunction with team members insuring it is of high quality and is timely.</span></strong></p>\n\n<p> </p>\n"", ""validThrough"": ""2026-04-08T00:00:00.000Z"", ""employmentType"": ""Full time"", ""hiringOrganization"": {""@type"": ""Organization"", ""name"": ""CQGI MA"", ""sameAs"": ""https://staff.am/company/cqgi-ma"", ""logo"": ""https://cdn.staff.am/staff.am/upload/d/6/9/1/d6910123.png""}, ""jobLocation"": {""@type"": ""Place"", ""address"": {""@type"": ""PostalAddress"", ""addressLocality"": ""Yerevan"", ""addressCountry"": ""AM""}}}"
staff.am,https://staff.am/en/jobs/software-development/mid-level-backend-engineer-8,Mid-level Backend Engineer,Optimum Partners - Armenia,Yerevan,2026-03-06,2026-04-05T00:00:00.000Z,Full time,Senior,"Optimum Partners DWC LLC has 250+ tech experts, driving innovation with cutting-edge technologies. Our Armenian branch, Optimum Partners Armenia, adds over 50 talented professionals to the team.
While other companies are slowing down, we’re ramping up!?
If you're a
Mid-level Backend Engineer
with the drive to learn, strong problem-solving skills, and the ambition to grow, keep reading. ?","{""@context"": ""https://schema.org"", ""@type"": ""JobPosting"", ""title"": ""Mid-level Backend Engineer"", ""description"": ""<p><span style=\""color:#000000;\"">Optimum Partners DWC LLC has 250+ tech experts, driving innovation with cutting-edge technologies. Our Armenian branch, Optimum Partners Armenia, adds over 50 talented professionals to the team.</span></p>\n\n<p><span style=\""color:#000000;\"">While other companies are slowing down, we’re ramping up!?</span></p>\n\n<p><span style=\""color:#000000;\"">If you're a</span><span style=\""color:#000000;\""><strong> Mid-level Backend Engineer</strong></span><span style=\""color:#000000;\""> with the drive to learn, strong problem-solving skills, and the ambition to grow, keep reading. ?</span></p>\n\n<p> </p>\n"", ""validThrough"": ""2026-04-05T00:00:00.000Z"", ""employmentType"": ""Full time"", ""hiringOrganization"": {""@type"": ""Organization"", ""name"": ""Optimum Partners - Armenia"", ""sameAs"": ""https://staff.am/company/optimum-partners-dwc-llc"", ""logo"": ""https://cdn.staff.am/staff.am/upload/0/b/d/a/0bda9285.jpg""}, ""jobLocation"": {""@type"": ""Place"", ""address"": {""@type"": ""PostalAddress"", ""addressLocality"": ""Yerevan"", ""addressCountry"": ""AM""}}}"
staff.am,https://staff.am/en/jobs/software-development/delphi-developer,Delphi Developer ,DevExpress,Yerevan,2026-03-05,2026-04-04T00:00:00.000Z,Full time,Senior,"Our VCL product line provides a comprehensive set of components that allow developers to build powerful Windows applications with modern UI and advanced functionality. You can learn more about the product here:
https://www.devexpress.com/products/vcl/
For our new colleague, we offer a unique opportunity to work with cutting-edge technologies and modern UI design trends.
Our component suite has earned numerous awards from leading industry organizations over the years and is currently ranked among the top 25 best-selling products on ComponentSource.","{""@context"": ""https://schema.org"", ""@type"": ""JobPosting"", ""title"": ""Delphi Developer "", ""description"": ""<p>Our VCL product line provides a comprehensive set of components that allow developers to build powerful Windows applications with modern UI and advanced functionality. You can learn more about the product here: <br />\n<a href=\""https://www.devexpress.com/products/vcl/\"">https://www.devexpress.com/products/vcl/</a> </p>\n\n<p>For our new colleague, we offer a unique opportunity to work with cutting-edge technologies and modern UI design trends.  </p>\n\n<p>Our component suite has earned numerous awards from leading industry organizations over the years and is currently ranked among the top 25 best-selling products on ComponentSource. </p>\n"", ""validThrough"": ""2026-04-04T00:00:00.000Z"", ""employmentType"": ""Full time"", ""hiringOrganization"": {""@type"": ""Organization"", ""name"": ""DevExpress"", ""sameAs"": ""https://staff.am/company/devsoft-am"", ""logo"": ""https://cdn.staff.am/staff.am/upload/5/1/e/e/51ee9e2d.png""}, ""jobLocation"": {""@type"": ""Place"", ""address"": {""@type"": ""PostalAddress"", ""streetAddress"": ""Glendale"", ""postalCode"": ""Glendale"", ""addressLocality"": ""Yerevan"", ""addressCountry"": ""AM""}}}"
staff.am,https://staff.am/en/jobs/software-development/react-node-js-developer,React / Node JS Developer ,Iguan Systems LLC,Yerevan,2026-03-04,2026-04-03T00:00:00.000Z,Full time,Senior,"Iguan Systems LLC is looking for a
junior + / middle Full Stack Developer
who is passionate about new technologies, responsive web development. You should be someone who can turn complex concepts into working software and who thrives in collaborative environments.
As a developer on our team, you’ll care deeply about writing clean, maintainable code, integrating diverse systems, and adapting to evolving design frameworks and best practices.
We’re looking for someone who loves a good challenge and works well in a team.","{""@context"": ""https://schema.org"", ""@type"": ""JobPosting"", ""title"": ""React / Node JS Developer "", ""description"": ""<p>Iguan Systems LLC is looking for a <strong>junior + / middle Full Stack Developer</strong> who is passionate about new technologies, responsive web development. You should be someone who can turn complex concepts into working software and who thrives in collaborative environments.<br />\nAs a developer on our team, you’ll care deeply about writing clean, maintainable code, integrating diverse systems, and adapting to evolving design frameworks and best practices.<br />\nWe’re looking for someone who loves a good challenge and works well in a team.</p>\n"", ""validThrough"": ""2026-04-03T00:00:00.000Z"", ""employmentType"": ""Full time"", ""hiringOrganization"": {""@type"": ""Organization"", ""name"": ""Iguan Systems LLC"", ""sameAs"": ""https://staff.am/company/iguan-systems-llc"", ""logo"": ""https://cdn.staff.am/staff.am/upload/a/6/e/2/a6e24ed8.png""}, ""jobLocation"": {""@type"": ""Place"", ""address"": {""@type"": ""PostalAddress"", ""addressLocality"": ""Yerevan"", ""addressCountry"": ""AM""}}}"
staff.am,https://staff.am/en/jobs/software-development/net-developer-564,.Net Developer,"LIGA INSURANCE ICJSC Former ""RGS-ARMENIA"" ICJSC",Yerevan,2026-03-04,2026-04-03T00:00:00.000Z,Full time,Senior,We're looking for a 3+ years experience .NET Developer to join our team of cool people dealing with life cycle development.,"{""@context"": ""https://schema.org"", ""@type"": ""JobPosting"", ""title"": "".Net Developer"", ""description"": ""<p>We're looking for a 3+ years experience .NET Developer to join our team of cool people dealing with life cycle development.</p>\n"", ""validThrough"": ""2026-04-03T00:00:00.000Z"", ""employmentType"": ""Full time"", ""hiringOrganization"": {""@type"": ""Organization"", ""name"": ""LIGA INSURANCE ICJSC Former \""RGS-ARMENIA\"" ICJSC"", ""sameAs"": ""https://staff.am/company/-68"", ""logo"": ""https://cdn.staff.am/staff.am/upload/8/6/0/9/86090f6c.jpg""}, ""jobLocation"": {""@type"": ""Place"", ""address"": {""@type"": ""PostalAddress"", ""streetAddress"": ""1 Northern Avenue"", ""postalCode"": ""1 Northern Avenue"", ""addressLocality"": ""Yerevan"", ""addressCountry"": ""AM""}}}"
staff.am,https://staff.am/en/jobs/software-development/media-and-public-relations-specialist,Media and Public Relations Specialist,SoftConstruct,Yerevan,2026-03-04,2026-04-03T00:00:00.000Z,Full time,Senior,"Are you GAME to JOIN US and be our new Media and Public Relations Specialist?
SoftConstruct is on a search for a new player to join our team.","{""@context"": ""https://schema.org"", ""@type"": ""JobPosting"", ""title"": ""Media and Public Relations Specialist"", ""description"": ""<p><span style=\""color:#a60063;\""><span style=\""background-color:#ffffff;\""><strong>Are you GAME to JOIN US and be our new Media and Public Relations Specialist?</strong></span></span></p>\n\n<p> </p>\n\n<p><strong>SoftConstruct is on a search for a new player to join our team.</strong></p>\n"", ""validThrough"": ""2026-04-03T00:00:00.000Z"", ""employmentType"": ""Full time"", ""hiringOrganization"": {""@type"": ""Organization"", ""name"": ""SoftConstruct"", ""sameAs"": ""https://staff.am/company/softconstruct"", ""logo"": ""https://cdn.staff.am/staff.am/upload/1/0/6/5/1065d734.jpg""}, ""jobLocation"": {""@type"": ""Place"", ""address"": {""@type"": ""PostalAddress"", ""streetAddress"": ""Գարեգին Հովսեփյան 20"", ""postalCode"": ""Գարեգին Հովսեփյան 20"", ""addressLocality"": ""Yerevan"", ""addressCountry"": ""AM""}}}"
staff.am,https://staff.am/en/jobs/software-development/senior-frontend-developer-72,Senior Frontend Developer ,DevExpress,Yerevan,2026-03-04,2026-04-03T00:00:00.000Z,Full time,Senior,"Our team takes full ownership of DevExtreme product libraries and shapes its future – from business requirement analysis with product managers to development, documentation, and ongoing engineering support.
We prioritize code quality, extensive test coverage, and a thoughtful approach to API design throughout the development cycle (to help ensure security, quality, and product reliability). To accomplish these objectives, we employ many programming practices, including Test-Driven Development (TDD), pair programming, and code reviews.
We offer positive feedback to one another, reinforce success, and strive to help all team members grow and evolve.","{""@context"": ""https://schema.org"", ""@type"": ""JobPosting"", ""title"": ""Senior Frontend Developer "", ""description"": ""<p>Our team takes full ownership of DevExtreme product libraries and shapes its future – from business requirement analysis with product managers to development, documentation, and ongoing engineering support.<br />\nWe prioritize code quality, extensive test coverage, and a thoughtful approach to API design throughout the development cycle (to help ensure security, quality, and product reliability). To accomplish these objectives, we employ many programming practices, including Test-Driven Development (TDD), pair programming, and code reviews.<br />\nWe offer positive feedback to one another, reinforce success, and strive to help all team members grow and evolve.   </p>\n"", ""validThrough"": ""2026-04-03T00:00:00.000Z"", ""employmentType"": ""Full time"", ""hiringOrganization"": {""@type"": ""Organization"", ""name"": ""DevExpress"", ""sameAs"": ""https://staff.am/company/devsoft-am"", ""logo"": ""https://cdn.staff.am/staff.am/upload/5/1/e/e/51ee9e2d.png""}, ""jobLocation"": {""@type"": ""Place"", ""address"": {""@type"": ""PostalAddress"", ""streetAddress"": ""Glendale"", ""postalCode"": ""Glendale"", ""addressLocality"": ""Yerevan"", ""addressCountry"": ""AM""}}}"
staff.am,https://staff.am/en/jobs/software-development/statistics-creation-specialist-1,Statistics Creation Specialist,SoftConstruct,Yerevan,2026-03-04,2026-04-03T00:00:00.000Z,Full time,Senior,FeedConstruct is on a search for Statistics Creation Specialist.,"{""@context"": ""https://schema.org"", ""@type"": ""JobPosting"", ""title"": ""Statistics Creation Specialist"", ""description"": ""<p><strong>FeedConstruct is on a search for Statistics Creation Specialist.</strong></p>\n\n<p> </p>\n"", ""validThrough"": ""2026-04-03T00:00:00.000Z"", ""employmentType"": ""Full time"", ""hiringOrganization"": {""@type"": ""Organization"", ""name"": ""SoftConstruct"", ""sameAs"": ""https://staff.am/company/softconstruct"", ""logo"": ""https://cdn.staff.am/staff.am/upload/1/0/6/5/1065d734.jpg""}, ""jobLocation"": {""@type"": ""Place"", ""address"": {""@type"": ""PostalAddress"", ""streetAddress"": ""Գարեգին Հովսեփյան 20"", ""postalCode"": ""Գարեգին Հովսեփյան 20"", ""addressLocality"": ""Yerevan"", ""addressCountry"": ""AM""}}}"
staff.am,https://staff.am/en/jobs/software-development/senior-backend-developer-138,Senior Backend Developer,Nika S.A. LLC,Yerevan,2026-03-04,2026-03-31T00:00:00.000Z,Full time,Senior,"As a Backend Software Developer, you will be responsible for designing, developing, and maintaining backend services and APIs. You will collaborate with cross-functional teams to build robust and efficient backend systems that integrate seamlessly with front-end applications and cloud-based services. The ideal candidate will have a minimum of 3+ years of experience in backend development and a strong technical background in .NET Core, API development, and cloud services.","{""@context"": ""https://schema.org"", ""@type"": ""JobPosting"", ""title"": ""Senior Backend Developer"", ""description"": ""<p>As a Backend Software Developer, you will be responsible for designing, developing, and maintaining backend services and APIs. You will collaborate with cross-functional teams to build robust and efficient backend systems that integrate seamlessly with front-end applications and cloud-based services. The ideal candidate will have a minimum of 3+ years of experience in backend development and a strong technical background in .NET Core, API development, and cloud services.</p>\n"", ""validThrough"": ""2026-03-31T00:00:00.000Z"", ""employmentType"": ""Full time"", ""hiringOrganization"": {""@type"": ""Organization"", ""name"": ""Nika S.A. LLC"", ""sameAs"": ""https://staff.am/company/nika-sa-llc""}, ""jobLocation"": {""@type"": ""Place"", ""address"": {""@type"": ""PostalAddress"", ""addressLocality"": ""Yerevan"", ""addressCountry"": ""AM""}}, ""baseSalary"": {""@type"": ""MonetaryAmount"", ""currency"": ""USD"", ""value"": {""@type"": ""QuantitativeValue"", ""minValue"": 3000, ""maxValue"": 6000}}}"
staff.am,https://staff.am/en/jobs/software-development/wordpress-developer-369,WordPress developer,VECTO,Yerevan,2026-03-03,2026-04-02T00:00:00.000Z,Remote,Senior,"We're looking for a mid-level WordPress developer to join our remote team and work on ongoing support, optimization, and feature development for multiple active WordPress websites. The position is fully remote with a flexible schedule, and an option to combine with another job or studies. You'll be working on diverse projects in a fast-growing company within a scaling WordPress support team.","{""@context"": ""https://schema.org"", ""@type"": ""JobPosting"", ""title"": ""WordPress developer"", ""description"": ""<p><span style=\""color:#000000;\"">We're looking for a mid-level WordPress developer to join our remote team and work on ongoing support, optimization, and feature development for multiple active WordPress websites. The position is fully remote with a flexible schedule, and an option to combine with another job or studies. You'll be working on diverse projects in a fast-growing company within a scaling WordPress support team.</span></p>\n"", ""validThrough"": ""2026-04-02T00:00:00.000Z"", ""employmentType"": ""Remote"", ""hiringOrganization"": {""@type"": ""Organization"", ""name"": ""VECTO"", ""sameAs"": ""https://staff.am/company/vecto"", ""logo"": ""https://cdn.staff.am/staff.am/upload/f/d/2/7/fd27406c.png""}, ""jobLocation"": {""@type"": ""Place"", ""address"": {""@type"": ""PostalAddress"", ""streetAddress"": ""166 Antarain St"", ""postalCode"": ""166 Antarain St"", ""addressLocality"": ""Yerevan"", ""addressCountry"": ""AM""}}}"
staff.am,https://staff.am/en/jobs/software-development/senior-react-js-engineer-7,Senior React JS Engineer,SoftConstruct,Yerevan,2026-03-02,2026-04-01T00:00:00.000Z,Full time,Senior,"Are you GAME to
JOIN US and be our new Senior React JS Engineer?
SoftConstruct is on a search for a new player to join our team.","{""@context"": ""https://schema.org"", ""@type"": ""JobPosting"", ""title"": ""Senior React JS Engineer"", ""description"": ""<p><span style=\""color:#a61f67;\""><strong>Are you GAME to </strong><strong>JOIN US and be our new Senior React JS Engineer?</strong></span><br />\n<strong>SoftConstruct is on a search for a new player to join our team.</strong></p>\n"", ""validThrough"": ""2026-04-01T00:00:00.000Z"", ""employmentType"": ""Full time"", ""hiringOrganization"": {""@type"": ""Organization"", ""name"": ""SoftConstruct"", ""sameAs"": ""https://staff.am/company/softconstruct"", ""logo"": ""https://cdn.staff.am/staff.am/upload/1/0/6/5/1065d734.jpg""}, ""jobLocation"": {""@type"": ""Place"", ""address"": {""@type"": ""PostalAddress"", ""streetAddress"": ""Գարեգին Հովսեփյան 20"", ""postalCode"": ""Գարեգին Հովսեփյան 20"", ""addressLocality"": ""Yerevan"", ""addressCountry"": ""AM""}}}"
staff.am,https://staff.am/en/jobs/software-development/senior-php-pure-developer-7,Senior PHP (Pure) Developer,SoftConstruct,Yerevan,2026-03-02,2026-04-01T00:00:00.000Z,Full time,Senior,"Are you GAME to
JOIN US and be our new Senior PHP (Pure) Developer?
Softconstruct is on a search for a new player to join our team.","{""@context"": ""https://schema.org"", ""@type"": ""JobPosting"", ""title"": ""Senior PHP (Pure) Developer"", ""description"": ""<p><span style=\""color:#a61f67;\""><strong>Are you GAME to </strong><strong>JOIN US and be our new Senior PHP (Pure) Developer?</strong></span><br />\n<strong>Softconstruct is on a search for a new player to join our team.</strong></p>\n"", ""validThrough"": ""2026-04-01T00:00:00.000Z"", ""employmentType"": ""Full time"", ""hiringOrganization"": {""@type"": ""Organization"", ""name"": ""SoftConstruct"", ""sameAs"": ""https://staff.am/company/softconstruct"", ""logo"": ""https://cdn.staff.am/staff.am/upload/1/0/6/5/1065d734.jpg""}, ""jobLocation"": {""@type"": ""Place"", ""address"": {""@type"": ""PostalAddress"", ""streetAddress"": ""Գարեգին Հովսեփյան 20"", ""postalCode"": ""Գարեգին Հովսեփյան 20"", ""addressLocality"": ""Yerevan"", ""addressCountry"": ""AM""}}}"
staff.am,https://staff.am/en/jobs/software-development/senior-react-native-engineer-2,Senior React Native Engineer,Podix,Plovdiv,2026-03-02,2026-04-01T00:00:00.000Z,Remote,Senior,"PODIX is a Bulgarian IT service company focused on offshore/nearshore software development services. We cover a diverse range of technologies across multiple industries – from creative and design to front-end and mobile development, back-end integration, data platforms, testing, and delivery.
We’re currently seeking Senior React Native Engineers for one of our international partners operating in the Fintech domain, building modern digital products for a rapidly expanding global user base.
You will join a high-trust, product-centric environment where engineers play a key role in shaping product quality, scalability, and user experience. The team focuses on delivering high-quality cross-platform mobile applications used by customers worldwide.
As a Senior React Native Engineer, you will contribute to building polished mobile experiences while collaborating closely with product and design teams to deliver user-centric features and scalable architecture.","{""@context"": ""https://schema.org"", ""@type"": ""JobPosting"", ""title"": ""Senior React Native Engineer"", ""description"": ""<p>PODIX is a Bulgarian IT service company focused on offshore/nearshore software development services. We cover a diverse range of technologies across multiple industries – from creative and design to front-end and mobile development, back-end integration, data platforms, testing, and delivery.</p>\n\n<p>We’re currently seeking Senior React Native Engineers for one of our international partners operating in the Fintech domain, building modern digital products for a rapidly expanding global user base.<br />\n<br />\nYou will join a high-trust, product-centric environment where engineers play a key role in shaping product quality, scalability, and user experience. The team focuses on delivering high-quality cross-platform mobile applications used by customers worldwide.<br />\n<br />\nAs a Senior React Native Engineer, you will contribute to building polished mobile experiences while collaborating closely with product and design teams to deliver user-centric features and scalable architecture.</p>\n"", ""validThrough"": ""2026-04-01T00:00:00.000Z"", ""employmentType"": ""Remote"", ""hiringOrganization"": {""@type"": ""Organization"", ""name"": ""Podix"", ""sameAs"": ""https://staff.am/company/podix"", ""logo"": ""https://cdn.staff.am/staff.am/upload/6/a/f/6/6af66278.png""}, ""jobLocation"": {""@type"": ""Place"", ""address"": {""@type"": ""PostalAddress"", ""addressLocality"": ""Plovdiv"", ""addressCountry"": ""AM""}}}"
staff.am,https://staff.am/en/jobs/software-development/backend-developer-c-net-postgresql-sql,Backend Developer (C# / .NET + PostgreSQL / SQL),«ԴԱՅՆԱՄԻԿ ՍՈԼՅՈՒՇՆՍ» ՍՊԸ,Yerevan,2026-03-01,2026-03-31T00:00:00.000Z,Full time,Senior,"About MDAnalytics
MDAnalytics is a credit analytics platform.
The system integrates with 10+ state and financial data sources, performs scoring, financial analysis and advanced risk evaluation.
We are expanding our core development team and looking for an experienced Backend Developer to strengthen our architecture and database layer.","{""@context"": ""https://schema.org"", ""@type"": ""JobPosting"", ""title"": ""Backend Developer (C# / .NET + PostgreSQL / SQL)"", ""description"": ""<p><span style=\""color:#222222;\""><span style=\""background-color:#ffffff;\""><strong> About MDAnalytics</strong></span></span></p>\n\n<p><span style=\""color:#222222;\""><span style=\""background-color:#ffffff;\"">MDAnalytics is a credit analytics platform.</span></span></p>\n\n<p><span style=\""color:#222222;\""><span style=\""background-color:#ffffff;\"">The system integrates with 10+ state and financial data sources, performs scoring, financial analysis and advanced risk evaluation.</span></span></p>\n\n<p><span style=\""color:#222222;\""><span style=\""background-color:#ffffff;\"">We are expanding our core development team and looking for an experienced Backend Developer to strengthen our architecture and database layer.</span></span></p>\n"", ""validThrough"": ""2026-03-31T00:00:00.000Z"", ""employmentType"": ""Full time"", ""hiringOrganization"": {""@type"": ""Organization"", ""name"": ""«ԴԱՅՆԱՄԻԿ ՍՈԼՅՈՒՇՆՍ» ՍՊԸ"", ""sameAs"": ""https://staff.am/company/daynamik-solyowshns-spe"", ""logo"": ""https://cdn.staff.am/staff.am/upload/1/e/4/7/1e479848.png""}, ""jobLocation"": {""@type"": ""Place"", ""address"": {""@type"": ""PostalAddress"", ""addressLocality"": ""Yerevan"", ""addressCountry"": ""AM""}}}"
staff.am,https://staff.am/en/jobs/software-development/react-js-developer-334,React JS Developer,Actual Solutions LLC,Yerevan,2026-02-28,2026-03-30T00:00:00.000Z,Full time,Senior,"About Company
Actual Solutions builds automated, high-impact technology solutions for the healthcare and financial services industries. From EMR and medical billing platforms to robust financial infrastructures, we help organisations streamline operations, reduce complexity, and scale with confidence. Rooted in Armenia and powered by top-tier engineering talent, we combine local excellence with global best practices to deliver solutions that work in the real world.
We don’t just build software—we become a long-term technology partner. With a strong focus on outcomes, ownership, and execution excellence, we help our clients lead digital with confidence. Actual Solutions is trusted by organisations that want measurable results today and scalable growth tomorrow.
About Job
We are looking for a skilled Middle Front-End Developer to design, build, and optimize modern, high-performance web applications using React and TypeScript. In this role, you will develop reusable UI components, integrate APIs, ensure application responsiveness, and collaborate closely with designers and backend engineers to deliver seamless user experiences. You will contribute to code quality, performance optimization, and best practices while working in an agile development environment.","{""@context"": ""https://schema.org"", ""@type"": ""JobPosting"", ""title"": ""React JS Developer"", ""description"": ""<p style=\""text-align:justify;\""><span style=\""color:#000000;\""><strong>About Company</strong></span></p>\n\n<p style=\""text-align:justify;\""><span style=\""color:#000000;\"">Actual Solutions builds automated, high-impact technology solutions for the healthcare and financial services industries. From EMR and medical billing platforms to robust financial infrastructures, we help organisations streamline operations, reduce complexity, and scale with confidence. Rooted in Armenia and powered by top-tier engineering talent, we combine local excellence with global best practices to deliver solutions that work in the real world.</span></p>\n\n<p style=\""text-align:justify;\""><span style=\""color:#000000;\"">We don’t just build software—we become a long-term technology partner. With a strong focus on outcomes, ownership, and execution excellence, we help our clients lead digital with confidence. Actual Solutions is trusted by organisations that want measurable results today and scalable growth tomorrow.</span></p>\n\n<p style=\""text-align:justify;\""><span style=\""color:#000000;\""><strong>About Job</strong></span><br />\n<span style=\""color:#000000;\"">We are looking for a skilled Middle Front-End Developer to design, build, and optimize modern, high-performance web applications using React and TypeScript. In this role, you will develop reusable UI components, integrate APIs, ensure application responsiveness, and collaborate closely with designers and backend engineers to deliver seamless user experiences. You will contribute to code quality, performance optimization, and best practices while working in an agile development environment.</span></p>\n\n<p> </p>\n"", ""validThrough"": ""2026-03-30T00:00:00.000Z"", ""employmentType"": ""Full time"", ""hiringOrganization"": {""@type"": ""Organization"", ""name"": ""Actual Solutions LLC"", ""sameAs"": ""https://staff.am/company/actual-solutions-llc"", ""logo"": ""https://cdn.staff.am/staff.am/upload/5/6/5/c/565c4e0a.png""}, ""jobLocation"": {""@type"": ""Place"", ""address"": {""@type"": ""PostalAddress"", ""streetAddress"": ""E Plaza"", ""postalCode"": ""E Plaza"", ""addressLocality"": ""Yerevan"", ""addressCountry"": ""AM""}}}"
staff.am,https://staff.am/en/jobs/software-development/bts-c-net-intern-28,BTS C# .Net intern,BTS,Yerevan,2026-02-27,2026-03-29T00:00:00.000Z,Full time,Senior,"BTS is looking for smart people  for Acumatica ERP payable internship process. Internship duration is 3 months. We will pay attention on your algorithmic thinking ability and on your logic.
Minimum knowledge of ASP .Net , English and Technical education is required.
Upon successful completion, it may lead to a permanent job offer from our company.
Please, note that the internship assumes full-time involvement.","{""@context"": ""https://schema.org"", ""@type"": ""JobPosting"", ""title"": ""BTS C# .Net intern"", ""description"": ""<p>BTS is looking for smart people  for Acumatica ERP payable internship process. Internship duration is 3 months. We will pay attention on your algorithmic thinking ability and on your logic.</p>\n\n<p>Minimum knowledge of ASP .Net , English and Technical education is required.</p>\n\n<p>Upon successful completion, it may lead to a permanent job offer from our company.</p>\n\n<p>Please, note that the internship assumes full-time involvement.</p>\n"", ""validThrough"": ""2026-03-29T00:00:00.000Z"", ""employmentType"": ""Full time"", ""hiringOrganization"": {""@type"": ""Organization"", ""name"": ""BTS"", ""sameAs"": ""https://staff.am/company/bts"", ""logo"": ""https://cdn.staff.am/staff.am/upload/f/0/b/a/f0baf20a.png""}, ""jobLocation"": {""@type"": ""Place"", ""address"": {""@type"": ""PostalAddress"", ""streetAddress"": ""3rd Block, Yerevan 0054, Armenia"", ""postalCode"": ""3rd Block, Yerevan 0054, Armenia"", ""addressLocality"": ""Yerevan"", ""addressCountry"": ""AM""}}}"
staff.am,https://staff.am/en/jobs/software-development/linuxunix-system-administrator,Linux\UNIX System Administrator,Freedom Broker Armenia,Yerevan,2026-02-27,2026-03-29T00:00:00.000Z,Full time,Senior,"Freedom Broker Armenia is seeking a highly skilled and self-motivated Linux / UNIX System Administrator to join our team. This is an excellent opportunity to work in a dynamic and fast-paced environment, where your expertise will play a key role in maintaining and developing reliable, high-availability infrastructure.","{""@context"": ""https://schema.org"", ""@type"": ""JobPosting"", ""title"": ""Linux\\UNIX System Administrator"", ""description"": ""<p>Freedom Broker Armenia is seeking a highly skilled and self-motivated Linux / UNIX System Administrator to join our team. This is an excellent opportunity to work in a dynamic and fast-paced environment, where your expertise will play a key role in maintaining and developing reliable, high-availability infrastructure.</p>\n\n<p> </p>\n"", ""validThrough"": ""2026-03-29T00:00:00.000Z"", ""employmentType"": ""Full time"", ""hiringOrganization"": {""@type"": ""Organization"", ""name"": ""Freedom Broker Armenia"", ""sameAs"": ""https://staff.am/company/freedom-finance-armenia"", ""logo"": ""https://cdn.staff.am/staff.am/upload/a/4/7/2/a472ba58.jpg""}, ""jobLocation"": {""@type"": ""Place"", ""address"": {""@type"": ""PostalAddress"", ""streetAddress"": ""40 Paronyan poxoc"", ""postalCode"": ""40 Paronyan poxoc"", ""addressLocality"": ""Yerevan"", ""addressCountry"": ""AM""}}}"
staff.am,https://staff.am/en/jobs/software-development/full-stack-developer-junior-aspiring-middle,Full-Stack Developer (Junior+ / Aspiring Middle) ,Bringit Technologies,Ashdod,2026-02-27,2026-03-28T00:00:00.000Z,Remote,Senior,"We are looking for a Full-Stack Developer with a strong focus on frontend development using React.js.
The main responsibilities will be frontend tasks, but from time to time the developer will work with an existing PHP-based system to manage or insert data into the MySQL database.
Important: The role does NOT require building backend architecture from scratch. Backend involvement is limited to working with existing logic and handling database-related tasks. However, this does not mean the candidate should lack backend understanding a solid understanding of backend concepts, data flow, APIs, and database structure is required to work effectively with the system.","{""@context"": ""https://schema.org"", ""@type"": ""JobPosting"", ""title"": ""Full-Stack Developer (Junior+ / Aspiring Middle) "", ""description"": ""<p>We are looking for a Full-Stack Developer with a strong focus on frontend development using React.js.<br />\nThe main responsibilities will be frontend tasks, but from time to time the developer will work with an existing PHP-based system to manage or insert data into the MySQL database.<br />\n<br />\nImportant: The role does NOT require building backend architecture from scratch. Backend involvement is limited to working with existing logic and handling database-related tasks. However, this does not mean the candidate should lack backend understanding a solid understanding of backend concepts, data flow, APIs, and database structure is required to work effectively with the system.</p>\n"", ""validThrough"": ""2026-03-28T00:00:00.000Z"", ""employmentType"": ""Remote"", ""hiringOrganization"": {""@type"": ""Organization"", ""name"": ""Bringit Technologies"", ""sameAs"": ""https://staff.am/company/bringit-technologies"", ""logo"": ""https://cdn.staff.am/staff.am/upload/9/3/5/9/9359f129.png""}, ""jobLocation"": {""@type"": ""Place"", ""address"": {""@type"": ""PostalAddress"", ""addressLocality"": ""Ashdod"", ""addressCountry"": ""AM""}}}"
