source,source_url,job_title,company_name,location,department,posting_date,full_text
softconstruct,https://peopleforce.softconstruct.com/careers/v/1388-aiml-team-lead,AI/ML Team Lead,SoftConstruct,Yerevan,AI Center of Excellence / AI գերազանցության կենտրոն,,"AI/ML Team Lead
Are you GAME to JOIN US and be our new AI/ML Team Lead?
SoftConstruct is on a search for a new player to join our AI Center of Excellence Department
We are seeking an experienced data professional who can apply strong AI expertise through the use of machine learning, data engineering and data mining techniques to prototype, develop, and integrate AI models end-to-end: from opportunity creation and design to testing and rollout. The AI/ML Team Lead will oversee development of multiple AI products in parallel by guiding data professionals and collaborating with business partners. The role requires a broad skillset for creating AI models, a proven ability to lead projects and manage teams, as well as excellent communication skills, especially with non-technical stakeholders.
Responsibilities
Leverage expertise in analytics, statistics, machine learning, causal inference, and research design to help drive innovation by effectively identifying and applying analytics in day-to-day business decision-making
Help formulate the AI product vision by translating business needs into analytics requirements and vice versa, finding the most suitable AI solutions, scoping and coordinating subsequent product development
Guide AI professionals based on business sense and deep knowledge of analytics and AI, be a founder, advocate, and promoter of the company’s development principles, and participate in recruitment
Requirements
Bachelor’s degree in computer science, engineering, statistics, mathematics or related field required (advanced degree preferable), with 6+ years of hands-on experience in AI/ML in a business environment
Experience in leading data science teams and managing multiple products
Extensive experience in machine learning, statistics, and optimization across a broad range of models and techniques
Expert quantitative analysis, programming, and data manipulation skills using Python and version control (GitHub, Stash)
Experience working with large tabular data sets in cloud environments and relational databases
Experience implementing advanced analytics / data science models into a production environment
Experience building multistep ETL jobs and data pipelines and working with job-scheduling systems
Experience building causal inference solutions preferable
Ability to communicate technical and statistical concepts clearly and concisely to audiences at various levels
Experience working in a fast-paced, agile environment with multiple business stakeholders
Extensive experience managing and coaching data professionals
Do you like to learn hard, work hard and play hard?
Do you imagine better things, technologies, future?
If you answered “Yes” to at least two of these questions then we might be a great fit for you.
Department
AI Center of Excellence / AI գերազանցության կենտրոն
Location
Yerevan"
softconstruct,https://peopleforce.softconstruct.com/careers/v/1363-customer-support-agent-english-mixed-shifts-vbet,Customer Support Agent - English (Mixed shifts) | VBET,SoftConstruct,Yerevan,Customer Support / Հաճախորդների Սպասարկման Բաժին,,"Customer Support Agent - English (Mixed shifts) | VBET
About the Company:
VBET is an award-winning sports betting and gaming operator with 23 years of experience in the industry powered in-house by Betconstruct. We have shifted from a start-up to an extensive international company holding over 10 licenses and operating in over 120 countries. VBET’s mission is to give our customers the best betting and gaming experience in a safe and secure environment. We have highly ambitious plans and we are looking for an Customer support agent to
assists our
customers by addressing any inquiries, concerns, or issues with a focus on English speaking Customers.
About the Team:
Customer Support department is one of
the most important areas of our business, and Customer support agents are those who make the department.
We welcome CS agents who have a passion for building a world-leading brand with us, giving our customers the best betting and gaming experience in a safe and secure environment. If you have passion for sports and a collaborative spirit, let’s move forward together.
About the Role:
The successful candidate will be working within a fast paced, exciting, and highly productive environment. This is a demanding, responsible, varied, exciting and challenging role where a passion for customers, sport and betting is essential.
In order to satisfy customers and offer them a great user experience, w
e’re looking for individuals with commercial awa
reness and strong communicational skills.
Responsibilities:
Deliver customer service through online and phone support
Provide solutions to customers with the help of supervisors from different departments
Provide detailed information about websites, procedures, payments and requests
Inform customers about deals and promotions
Our Expectations
:
Proficient user of  English both spoken and written. Other languages will be a plus
Enjoy finding solutions to a variety of problems and supporting customers in a friendly and productive manner
Curiosity and interest in digital products and applications
Strong communication and organizational skills
High level of flexibility and adaptability to maneuver in a very dynamic environment
Role Benefits:
Competitive experience-based salary
Performance bonus
Coverage for the employee health insurance
Upskilling and reskilling trainings
Social events, corporate parties
Department
Customer Support / Հաճախորդների Սպասարկման Բաժին
Location
Yerevan"
softconstruct,https://peopleforce.softconstruct.com/careers/v/1330-senior-graphic-designer,Senior Graphic Designer,SoftConstruct,Yerevan,Design Directorate / Դիզայնի տնօրինություն,,"Senior Graphic Designer
Are you GAME to JOIN US
and be our new Senior Graphic Designer?
We are looking for a Senior Graphic Designer to join our creative team.
Responsibilities
Developing and producing high-quality visual designs for a variety of digital channels, including website graphics, social media posts, email campaigns, and advertisements
Collaborating with the marketing team to develop visual concepts and designs that align with the company's brand and marketing goals
Creating eye-catching graphics and visual assets that effectively communicate the company's messaging and engage target audiences
Ensuring that all designs are optimized for different screen sizes and devices, and are consistent with the company's web design and brand guidelines
Managing the company's visual assets and design files to ensure they are organized, up-to-date, and easily accessible for future use
Staying up-to-date with the latest design trends and techniques, and incorporating them into designs as appropriate
Requirements
Bachelor's degree in graphic design or a related field
5+ years of experience in graphic design, with a strong portfolio of design samples that demonstrate creativity, technical skill, and attention to detail
Proficiency in Adobe Creative Suite (Photoshop, Illustrator, InDesign) and other design tools
Ability to multi-task and keep deadline in a fast-paced environment
Strong communication skills and an ability to work collaboratively with others
Familiarity with web design best practices and responsive design principles
Ability to manage multiple projects simultaneously and meet deadlines
Department
Design Directorate / Դիզայնի տնօրինություն
Location
Yerevan"
softconstruct,https://peopleforce.softconstruct.com/careers/v/1274-,Տեսահսկման համակարգի մասնագետ,SoftConstruct,Yerevan,Internal Security Department / Ներքին անվտանգության բաժին,,"Տեսահսկման համակարգի մասնագետ
Description
Իրականացնել տեսահսկում և գնահատել դիտարկվող իրավիճակն ու հնարավոր ռիսկերը
Requirements
Անհրաժեշտ հմտություններ
Տվյալ ոլորտում աշխատանքային փորձը ցանկալի է
Միջնակարգ /բարձրագույն կրթություն /ցանկալի է/
Հայերենի լավ  իմացություն, անգլերենի և ռուսերենի իմացությունը ցանկալի է
MS Office իմացություն, համակարգչով հայատառ տեքստեր հավաքելու հմտություն
Զգոնություն և գաղտնապահություն
Պատասխանատվության բարձր զգացում
Միտքը գրավոր շարադրելու ունակություն
Սթրեսային իրավիճակներում արագ կողմնորոշվելու ունակություն
Գիշերային/ցերեկային հերթափոխով աշխատելու պատրաստակամություն
Responsibilities
Աշխատանքային պարտականություններ
Հայտնաբերված խախտումների, տեղի ունեցող արտակարգ իրավիճակների, ինչպես նաև տեսահսկման համակարգի անսարքություններ վերաբերյալ տեղեկացնել անմիջական ղեկավարին
Սահմանել տեսախցիկների անընդմեջ հսկողություն
Պահպանել աշխատանքային գաղտնիքները
Իրականացնել հիմնական գործառույթների հետ կապված այլ պարտականություններ
Nice to have
Working conditions
Department
Internal Security Department / Ներքին անվտանգության բաժին
Location
Yerevan"
softconstruct,https://peopleforce.softconstruct.com/careers/v/1214-senior-ml-engineer,Senior ML Engineer,SoftConstruct,Yerevan,AI Center of Excellence / AI գերազանցության կենտրոն,,"Senior ML Engineer
Are you GAME to JOIN US and be our new Senior ML Engineer?
SoftConstruct is on a search for a new player to join our AI Center of Excellence Department
We are seeking an experienced Senior Machine Learning Engineer who can apply strong AI expertise to prototype, develop, and deploy machine learning models. The Senior ML Engineer will collaborate with cross-functional teams to build AI products end-to-end: from ideation and design to deployment and integration into production systems. The role requires a broad skill set in machine learning engineering and a proven ability to lead projects independently.
Responsibilities
Design, develop, and deploy machine learning models and pipelines to solve complex business problems
Apply expertise in machine learning, optimization, and software engineering to create scalable AI solutions
Collaborate with technical and business stakeholders to ensure seamless integration of ML models into production systems
Guide and mentor junior engineers, advocate for engineering best practices, and contribute to the recruitment of technical talent
Build and optimize data pipelines, ETL processes, and model-serving frameworks
Drive innovation through effective problem-solving and identification of opportunities to leverage machine learning
Monitor, debug, and enhance model performance and reliability in production environments
Requirements
Bachelor’s degree in computer science, engineering, statistics, mathematics, or a related field (advanced degree preferred)
5+ years of hands-on experience building and deploying machine learning models in production
Strong software engineering skills, including experience with Python, version control systems (e.g., Git), and ML frameworks (e.g., TensorFlow, PyTorch, or Scikit-learn)
Proficiency in building and optimizing scalable ETL pipelines and working with job-scheduling systems
Extensive experience with cloud platforms (e.g., AWS, GCP, Azure) and managing large-scale data processing
Expertise in deploying ML models using modern tools (e.g., Docker, Kubernetes, CI/CD pipelines)
Experience in causal inference and designing experiments is a plus
Strong understanding of MLOps principles and tools to streamline model deployment and lifecycle management
Excellent communication skills, with the ability to explain technical concepts to non-technical stakeholders
Do you like to learn hard, work hard and play hard?
Do you imagine better things, technologies, future?
If you answered “Yes” to at least two of these questions then we might be a great fit for you.
Department
AI Center of Excellence / AI գերազանցության կենտրոն
Location
Yerevan"
softconstruct,https://peopleforce.softconstruct.com/careers/v/1165-compliance-officer,Compliance Officer,SoftConstruct,Yerevan,Compliance Department / Իրավական Համապատասխանության Վերահսկողության Բաժին,,"Compliance Officer
Are you GAME to JOIN US and be our new Compliance Officer?
SoftConstruct is on a search for a new player to join our team.
Responsibilities
Monitor, understand, and review regulatory developments, particularly in EU markets
Identify areas for improvement and potential compliance vulnerabilities within the business
Ensure adherence to AML, Responsible Gambling, Data Protection, and Licensing   regulations
Develop, update, and implement policies, procedures, and manuals to ensure regulatory   compliance
Perform risk-based audits and maintain AML, Responsible Gambling, and Operational   manuals
Prepare compliance assessments and regulatory reports, presenting them to senior   management and external stakeholders
Conduct regular compliance checks, review new content releases, and complete monthly   website and social media reports
Collaborate with operational and support teams to implement compliance policies and   assess their effectiveness
Assist the Deputy Head of Compliance in delivering compliance training across all   operational areas
Work across key compliance areas, including AML, CTF, Gambling License and Legislation,   IBIA, Advertising, and Data Protection
Support development teams in delivering new product compliance features
Assist in preparing various regulatory reports and oversee flagged client reviews for AML  and Responsible Gambling concerns
Carry out other duties assigned by the immediate supervisor that align with the job   description and comply with the labor code
Requirements
Bachelor's degree in Finance, Business, Management, or a related field
Experience in compliance, regulatory affairs, or risk management
Strong understanding of fundamental business processes, risks, and controls
Ability to conduct compliance assessments and risk evaluations
Excellent written and verbal communication skills in English
Proficiency in risk assessment, mitigation, and compliance-related processes
Ability to meet deadlines and manage time effectively in a fast-paced environment
Strong analytical, planning, negotiation and problem-solving skills
Self-motivated with the ability to work independently and as part of a team
Proven ability to develop strong working relationships and maintain emotional balance in   high-pressure situations
Familiarity with task management systems is a plus.   Knowledge of ethical hacking is an advantage
Compliance certification (e.g., CCEP, CRCM, CAMS) is a plus
Do you like to learn hard, work hard and play hard
?
Do you imagine better things, technologies, future?
If you answered “Yes” to at least two of these questions then we might be a great fit for you.
Department
Compliance Department / Իրավական Համապատասխանության Վերահսկողության Բաժին
Location
Yerevan"
softconstruct,https://peopleforce.softconstruct.com/careers/v/1164-unity-developer,Unity Developer,SoftConstruct,Yerevan,Popok Department / Պոպոկ բաժին,,"Unity Developer
Are you GAME to JOIN US
and be our new
Unity Developer
?
SoftConstruct is on a search for a new player to join our team.
Responsibilities
Plan and execute game functionality
Convert design ideas into functional games
Write and execute game codes
Detect and solve coding errors and bottlenecks
Evaluate theme dynamics and functionality of the games
Make products meet high industry standards
Maintain the efficiency of codes
Build reusable codes for future purposes
Use user feedback to optimize games
Store code in remote repositories like Git
Maintain organization, automatization and quality of code
Provide several recommendations during the entire production cycle
Report to UX designers and other developers
Collaborate with the design, art and production team to meet deadlines
Requirements
3-5 years experience with Unity 3D / Content Development
Strong 3D math skills
Strong C# object-oriented programming and scripting language skills
Knowledge of programming principles SOLID, DRY, KISS, YAGNI
Experience of working with game assets (meshes, animations, materials etc.)
Experience of profiling, debugging and optimizing game and render performance (GPU and CPU)
Version control systems Git-GitFlow in a multi developer team environment
Understanding of UX design process and experience working with UX design team and/or development team
Understanding of client - server communication including sockets, http(s), WebsSockets (ws, wss), Photon SDK
Preparation and publishing on different platforms such as WebGL, Standalone, iOS, Android, VR(oculus)
Excellent skills for working with 2D, 3D artists and UI/UX designers
Good to have shader writing skills
Experience in extending Unity editor with custom editors
Photon Networking (PUN2), Zenject, UniRX, UniTask
Department
Popok Department / Պոպոկ բաժին
Location
Yerevan"
softconstruct,https://peopleforce.softconstruct.com/careers/v/1152-customer-support-agent-armenian-russian-or-english-mixed-shifts-vbet,"Customer Support Agent (Armenian, Russian or English) / Mixed shifts / VBET",SoftConstruct,Yerevan,Customer Support Department (VBET)/ Հաճախորդների Սպասարկման Բաժին (Վբեթ),,"Customer Support Agent (Armenian, Russian or English) / Mixed shifts / VBET
About the Company
VBET is an award-winning sports betting and gaming operator with 21 years of experience in the industry powered in-house by Betconstruct. We have shifted from a start-up to an extensive international company holding over 10 licenses and operating in over 120 countries. VBET’s mission is to give our customers the best betting and gaming experience in a safe and secure environment. We have highly ambitious plans and we are looking for a Customer Support Agent to assist our customers by addressing any inquiries, concerns, or issues with a focus on Armenian, Russian or  English speaking Customers.
About the Role
The successful candidate will be working within a fast paced, exciting and highly productive environment. This is a demanding, responsible, varied, exciting and challenging role where a passion for customers, sport and betting is essential.
In order to satisfy customers and offer them a great user experience, w
e’re looking for individuals with commercial awa
reness and strong communication skills.
Responsibilities
Deliver customer service through online and phone support
Provide solutions to customers with the help of supervisors from different departments
Provide detailed information about websites, procedures, payments and requests
Inform customers about deals and promotions
Our Expectations
Proficient user of Armenian, Russian or English languages both spoken and written
Enjoy finding solutions to a variety of problems and supporting customers in a friendly and productive manner
Curiosity and interest in digital products and applications
Strong communication and organizational skills
High level of flexibility and adaptability to maneuver in a very dynamic environment
Ability to work mixed shifts (day, evening, night)
Role Benefits
Competitive experience-based salary
Performance bonus
Coverage for the employee health insurance
Upskilling and reskilling trainings
Social events, corporate parties
Transportation
About the Team
Customer Support department is one of
the most important areas of our business, and Customer Support Agents are those who make the department.
We welcome CS agents who have a passion for building a world-leading brand with us, giving our customers the best betting and gaming experience in a safe and secure environment. If you have passion for sports and a collaborative spirit, let’s move forward together.
Department
Customer Support Department (VBET)/ Հաճախորդների Սպասարկման Բաժին (Վբեթ)
Location
Yerevan"
softconstruct,https://peopleforce.softconstruct.com/careers/v/1150-customer-support-agent-french-mixed-shifts-vbet,Customer Support Agent (French) - Mixed shifts / VBET,SoftConstruct,Yerevan,Customer Support Department (VBET)/ Հաճախորդների Սպասարկման Բաժին (Վբեթ),,"Customer Support Agent (French) - Mixed shifts / VBET
About the Company:
VBET is an award-winning sports betting and gaming operator with 21 years of experience in the industry powered in-house by Betconstruct. We have shifted from a start-up to an extensive international company holding over 10 licenses and operating in over 120 countries. VBET’s mission is to give our customers the best betting and gaming experience in a safe and secure environment. We have highly ambitious plans and we are looking for a Customer Support Agent to assist our customers by addressing any inquiries, concerns, or issues with a focus on French speaking Customers.
About the Role:
The successful candidate will be working within a fast paced, exciting, and highly productive environment. This is a demanding, responsible, varied, exciting and challenging role where a passion for customers, sport and betting is essential.
In order to satisfy customers and offer them a great user experience, w
e’re looking for individuals with commercial awa
reness and strong communication skills.
Responsibilities
Deliver customer service through online and phone support
Provide solutions to customers with the help of supervisors from different departments
Provide detailed information about websites, procedures, payments and requests
Inform customers about deals and promotions.
Our expectations
Proficient user of French language both spoken and written
Enjoy finding solutions to a variety of problems and supporting customers in a friendly and productive manner
Curiosity and interest in digital products and applications
Strong communication and organizational skills
High level of flexibility and adaptability to maneuver in a very dynamic environment
Role Benefits
Competitive experience-based salary
Coverage for the employee health insurance
Upskilling and reskilling trainings
Social events, corporate parties
Transportation
About the Team:
Customer Support department is one of
the most important areas of our business, and Customer support agents are those who make the department.
We welcome CS agents who have a passion for building a world-leading brand with us, giving our customers the best betting and gaming experience in a safe and secure environment. If you have passion for sports and a collaborative spirit, let’s move forward together.
Department
Customer Support Department (VBET)/ Հաճախորդների Սպասարկման Բաժին (Վբեթ)
Location
Yerevan"
softconstruct,https://peopleforce.softconstruct.com/careers/v/1107-business-development-executive,Business Development Executive,SoftConstruct,Yerevan,Popok Department / Պոպոկ բաժին,,"Business Development Executive
Are you GAME to JOIN US
and be our new Business Development Executive?
PopOK Gaming is on a search for a new player to join our team.
Responsibilities
Identify new business opportunities and prepare sales strategies and proposals
Manage and conduct analysis of market trends and competition
Analyze information and develop recommendations for new initiatives, alliances and partnerships
Negotiate deals with partners
Actively seek new business
Collaborate with internal departments (marketing, sales, legal etc)
Communicate and report to management and leadership team through weekly update meetings
Requirements
Bachelor’s degree in Business Administration, Marketing, or any related field
At least one year experience in the business development in the gaming industry on international level
Knowledge of English is required, and knowledge of any additional language is a plus
Advanced knowledge in MS office
The ability to work effectively and cross-functionally with all levels of management in a high-pressure. environment, both internally and externally
Excellent communication, organizational, and presentation skills
Hard working, detailed and result oriented
Open to travel to business trips
Department
Popok Department / Պոպոկ բաժին
Location
Yerevan"
softconstruct,https://peopleforce.softconstruct.com/careers/v/895-2d-animator,2D Animator,SoftConstruct,Yerevan,Design Directorate / Դիզայնի տնօրինություն,,"2D Animator
Are you GAME to
JOIN US and be our new 2D Animator?
Softconstruct is on a search for a new player to join our team.
SoftConstruct is looking for an experienced 2D Animator with a strong background in classic animation principles. As a 2D Animator, you will be responsible for bringing still illustrations to life through animation, primarily using the Spine application. Your role will involve creating engaging character animations, solving complex animation challenges and contributing to the overall artistic vision of our projects.
Responsibilities
Utilize your extensive knowledge and skills in 2D animation to create dynamic and visually appealing character animations
Apply fundamental principles of classic animation, such as timing, squash and stretch, anticipation and follow-through to ensure high-quality animations
Transform still raster illustrations into animated characters, ensuring smooth transitions and fluid motion
Analyze and address complex animation challenges, including character interactions, special effects and unique character movements
Collaborate closely with the creative team, including artists, designers and developers to bring the artistic vision of projects to life
Interpret storyboards and translate them into captivating animations that align with the narrative and visual style of the project
Maintain a high level of quality and consistency in animations, ensuring they meet project requirements and deadlines
Requirements
Demonstrated experience in 2D animation with a minimum of 2-5 years of professional work in the field
Bachelor’s Degree in Animation, Visual Arts or a related field, programs and plug-ins to know -Trapcode Suite, Red Giant Suit, Element 3D, mask
Understanding of classic animation principles and the ability to apply them effectively in your work
Proficient in using Spine or similar 2D animation software, with the ability to rig characters and create animation
Experience in transforming still raster illustrations into animated characters with smooth and natural movement
Proven ability to solve complex animation challenges and adapt to different project requirements
Excellent communication and collaboration skills with the ability to work effectively within a creative team
Keen attention to detail and a commitment to deliver high-quality animation
A strong portfolio showcasing your 2D animation work is required for consideration
Department
Design Directorate / Դիզայնի տնօրինություն
Location
Yerevan"
softconstruct,https://peopleforce.softconstruct.com/careers/v/891-casino-risk-senior-manager-vbet,Casino Risk Senior Manager / VBET,SoftConstruct,Yerevan,VBET Risk Management / Վբեթ Ռիսկերի Կառավարման Բաժին,,"Casino Risk Senior Manager / VBET
About the Company:
VBET, a cutting-edge online betting and gaming company, is searching for a dynamic and highly skilled Casino Risk Senior Manager to lead our risk management team. This pivotal role requires an expert in the gambling industry, fluent in the technical nuances of casino operations, and proficient in utilizing advanced analytical tools to mitigate risks effectively. The ideal candidate will have a deep understanding of industry-specifics, coupled with a proven track record of managing risks in a high-stakes casino environment.
About the role:
At VBET, we are committed to delivering unparalleled gaming experiences while ensuring responsible and secure gameplay. If you are a highly skilled Casino Risk Senior Manager with a passion for innovation, industry expertise, and leadership acumen, we invite you to apply for this challenging role. Join us in shaping the future of online casino gaming through cutting-edge technology, analytical rigor, and a dedication to player safety and integrity.
Responsibilities
Technical Expertise
1. Risk Assessment and Mitigation
Utilize data analysis tools and algorithms to assess risks associated with casino games, player behavior and transaction patterns
Develop and implement comprehensive risk mitigation strategies, optimizing game configurations, limits and player interactions to minimize financial exposure
2. Fraud Detection and Prevention
Develop and employ sophisticated fraud detection technologies to identify irregular patterns in gameplay and financial transactions
Collaborate with software developers to enhance fraud prevention mechanisms, ensuring the integrity of our casino platforms
3. Game Integrity Assurance
Conduct in-depth evaluations of casino games, mastering random number generators (RNGs) and algorithms/logic to guarantee fairness and adherence to regulatory standards
Collaborate closely with internal teams, conducting technical audits to validate game mechanics and payout structures
Industry Expertise
1. Regulatory Compliance
Stay abreast of global gambling regulations and ensure VBET’s casino offerings comply with licensing requirements and industry standards
Collaborate/advise on with legal experts to interpret complex regulatory frameworks and implement compliance measures
2. Player Segmentation and Behavior Analysis
Utilize player segmentation models and behavioral analysis techniques to identify high-risk player profiles
Develop strategies to manage player behavior, balancing player satisfaction with responsible gaming practices
Team Leadership and Collaboration
1. Team Management
Lead/guide a team of skilled risk analysts, providing mentorship and guidance in utilizing methodologies and management techniques
Foster a culture of continuous learning and innovation, encouraging the team to explore new technologies and strategies
2. Cross-Functional Collaboration
Collaborate with software developers, data scientists, and compliance officers to integrate risk management protocols into the development and deployment of new casino games
Communicate effectively with marketing teams, providing data-driven insights to optimize player engagement while managing risks
Requirements
Bachelor’s degree in Statistics, Mathematics, Computer Science, or a related technical field; advanced degrees preferred
Extensive experience in casino risk management, demonstrating a profound understanding of casino game mechanics and player behavior analysis
In-depth knowledge of industry-specifics, regulations, and compliance requirements
Proven leadership skills, with a track record of managing high-performing and diverse teams
Flexibility to work in rotating shifts
Role Benefits
Competitive experience-based salary
Coverage for the employee and family health insurance
Upskilling and reskilling trainings
Social events, corporate parties
4 day offs in a year
Transportation
About the team:
The Risk Management team plays a pivotal role in ensuring the integrity, profitability, and sustainability of operations. This team is responsible for identifying, assessing, and mitigating potential risks, such as fraud, money laundering, and responsible gaming concerns. They monitor player activities, analyze betting patterns, and implement measures to prevent anomalies or abuse.
Note: Candidates with a deep understanding of casino game algorithms, technical expertise in data analysis and programming, and a mastery of industry-specific terminology will be given preference in the selection process.
Please be aware that this position involves working various shifts.
Department
VBET Risk Management / Վբեթ Ռիսկերի Կառավարման Բաժին
Location
Yerevan"
softconstruct,https://peopleforce.softconstruct.com/careers/v/826-junior-legal-counsel,Junior Legal Counsel,SoftConstruct,Yerevan,Legal Directorate / Իրավաբանական տնօրինություն,,"Junior Legal Counsel
Fastex is on a search for a Junior Legal Counsel to join our team.
Fastex ecosystem serves as a branded house for diverse Web3 products and solutions, including the Bahamut blockchain, Fasttoken official cryptocurrency, Fastex Exchange, Fastex Pay software solution, Fastexverse and the new generation e-commerce platform - ftNFT Marketplace.
Responsibilities
Advise Fastex on corporate legal matters in Armenia, UAE, Lithuania, and other jurisdictions where it operates or will operate.
Support Fastex’s global efforts in strategizing, analyzing, and applying for appropriate local approvals, authorizations, or licenses.
Be responsible for developing and implementing the company’s strategic direction in the regulatory and corporate fields.
Daily drafting, revision and negotiation of various types of agreements and other legal documents.
Support business teams in the launch and development of new products and services, navigating between corporate and regulatory requirements.
Liaise with the internal team, outside counsel, clients, and regulators.
Stay up-to-date with regulatory developments concerning the cryptocurrency industry.
Focus on supporting the business in Armenia, UAE, Lithuania, and any other jurisdictions where Fastex will operate.
Requirements
Bachelor’s Degree in Law or equivalent; an LL.M. degree from a top US, UK, or other reputable university is preferred.
At least 1 year  of experience in law, with experience in financial institutions and/or the technology space (excluding internships).
Experience gained from a reputable law firm or relevant in-house experience.
Admission to a bar in a reputable jurisdiction is preferred.
Excellent knowledge of English and Armenian languages;
Active interest in the cryptocurrency industry and its development.
Strong sense of team spirit and cross-functional collaboration.
Ability to navigate complex legal areas with practical and actionable advice.
Willingness to tackle challenges hands-on and play a leading role in shaping company decisions.
Department
Legal Directorate / Իրավաբանական տնօրինություն
Location
Yerevan"
softconstruct,https://peopleforce.softconstruct.com/careers/v/825-,Խաղավարի Օգնական,SoftConstruct,Yerevan,CreedRoomz,,"Խաղավարի Օգնական
CreedRoomz-ի թիմը փնտրում է եռանդուն և ուշադիր անձանց խաղավարի օգնականի աշխատանքի համար։
Պարտականություններ
Վերադասավորել խաղաթղթերը ուղիղ եթերի ընթացքում
Հետևել և վերահսկել այն հարմարանքները, որտեղ պահվում են խաղաթղթերը
Պատշաճ վիճակում պահել խաղասեղանները, խաղաթղթերը
Լինել ճկուն, ունենալ փոփոխական առաջնահերթություններին հարմարվելու ունակություն, այդ թվում հերթափոխերը փոխելու և գործընկերների բացակայության դեպքում նրանց փոխարինելու պատրաստակամություն
Ժամանակ առ ժամանակ, ըստ պահանջի, կատարել այլ պարտականություններ
Պահանջներ
Բազմամշակույթ թիմում, ինչպես նաև ինքնուրույն աշխատելու պատրաստակամություն
Լարված իրավիճակում աշխատելու և զգոնությունը չկորցնելու ունակություն
Երեկոյան և գիշերային հերթափոխերով աշխատելու ունակություն
Արագ փոփոխվող միջավայրում աշխատելու ունակություն
Դիմացկունություն և նվիրվածություն
Մեր առավելությունները
Բժշկական ապահովագրություն
Տրանսպորտավորում
Դասընթացներ առցանց խաղերի ուսուցման համար
Ճկուն աշխատանքային գրաֆիկ
Անվճար թեյ, սուրճ և խմիչք
Անվճար կորպորատիվ մարզասրահ
Անվճար ավտոկայանատեղի
Գրաֆիկ
1-ին օր 08:00-16:00
2-րդ օր 16:00-24:00
3-րդ օր 24:00-08:00
2 օր հանգիստ
Department
CreedRoomz
Location
Yerevan"
softconstruct,https://peopleforce.softconstruct.com/careers/v/685-game-presenter-korean,"Game presenter, Korean",SoftConstruct,Yerevan,CreedRoomz,,"Game presenter, Korean
CreedRoomz is looking for motivated, beautiful girls to introduce online casino games. Please note, that the place of work is located in Armenia (Yerevan).
Responsibilities
Organize and conduct various casino games
Accurate and fair approach throughout the game
Attend meetings and training courses as needed
Be at the assigned workplace on time and in the appropriate work uniform
Always maintain the highest professional standards
Schedule of work - 3 days of work (08:00-16:00, 16:00-24:00, 24:00-08:00)
Requirements
Knowledge of the languages - English, Korean
High sense of responsibility
Attention to one's own appearance
A bachelor's degree would be an advantage
Ability to work a flexible number of hours per 24 hours (including night shifts, weekends and holidays)
Advantages of our company
Contract for 1 year (at your request, the contract can be extended)
Health insurance
Provision of ""Yandex"" taxi at the expense of the company
Trainings for online casino games
Documentation and receiving the right to work in the Republic of Armenia
Department
CreedRoomz
Location
Yerevan"
softconstruct,https://peopleforce.softconstruct.com/careers/v/633-customer-support-specialist-turkish-and-english-languages,Customer Support Specialist (Turkish and English Languages),SoftConstruct,Yerevan,Customer Support / Հաճախորդների Սպասարկման Բաժին,,"Customer Support Specialist (Turkish and English Languages)
Are you GAME to JOIN US
and be our new Customer Support Agent in the Turkish and English Languages?
SoftConstruct is on a search for a new player to join our team.
This is a full time position with mixed shifts working schedule.
Working hours :
3 shifts (mandatory)
1. 10:00 - 18:00
2. 18:00 - 02:00
3. 02:00 - 10:00
Responsibilities
Deliver customer service through online and phone support
Provide solutions to customers with the help of supervisors from different departments
Provide detailed information about websites, procedures, payments and requests
Translate database information about registered bets
Requirements
Excellent knowledge of Turkish and English, both spoken and written
Excellent knowledge of any other foreign language is an advantage
Excellent listening and communication skills
Customer service skills
Ability to work under strict deadlines and pressure
Ability to work as a part of a team
Ability to be patient and understanding
Experience in the field is a plus
Ability to work in flexible
shifts and on-site
Do you like to learn hard, work hard and play hard
?
Do you imagine better things, technologies, future?
If you answered “Yes” to at least two of these questions then we might be a great fit for you.
Department
Customer Support / Հաճախորդների Սպասարկման Բաժին
Location
Yerevan"
softconstruct,https://peopleforce.softconstruct.com/careers/v/528-game-presenter,Game Presenter,SoftConstruct,Yerevan,CreedRoomz,,"Game Presenter
CreedRoomz
is looking for motivated employees to run online casino games.
Job responsibilities
Organize and conduct various casino games
Ensure all gaming rules and regulations are followed to maintain fairness and compliance.
Represent the company in a positive manner with an enthusiastic and customer-focused attitude.
Follow company policies and gaming authority regulations to ensure responsible gaming.
Maintain a professional appearance according to company dress code and grooming standards.
Required qualifications
Fluent in at least one of the following languages: English, Ukrainian, Korean, Portuguese, Turkish, Arabic, Persian, or Spanish
Have a high sense of responsibility
A bachelor's degree will be considered an advantage
Ability to work a flexible schedule within 24 hours (including night shifts, weekends, and holidays)
Role Benefits
Medical insurance
Transportation provided by the company
Courses for online casino games
The right to work in the Republic of Armenia and the opportunity to obtain documents
Flexible work schedule
Free tea, coffee, and drinks
Free corporate gym
Free parking
Schedule
1st day 08:00-16:00
2nd day 16:00-24:00
3rd day 24:00-08:00
2 days off
Department
CreedRoomz
Location
Yerevan"
