course_id,university,program_name,program_code,degree_level,course_code,course_name,course_name_original,credits,component,semester,description,prerequisites,assessment,academic_year,source_url,source_language,notes
822,American University of Armenia,Engineering Sciences,BSES,Bachelor,ENGS264,Control Systems 2 Lab,,1.0,,,Hands-on laboratory course to reinforce concepts covered as well as provide system-level understanding. Students will conduct experiments in support of the topics covered in Control Systems 2.,,,,https://cse.aua.am/courses/,English,
823,American University of Armenia,Engineering Sciences,BSES,Bachelor,ENGS265,Mechatronic Design,,3.0,,,"This course is to expose students to the fundamentals of mechatronics and robotic systems. Over the course of these lectures, topics will include how to interface a computer with the real world, different types of sensors and their use, and different types of actuators and their use. Instructor-led class time including problem sets, projects, and discussions.",ENGS241,,,https://cse.aua.am/courses/,English,
824,American University of Armenia,Engineering Sciences,BSES,Bachelor,ENGS271,Systems Engineering,,3.0,,,"The Fundamentals of Systems Engineering is a transdisciplinary course that teaches about systems design principles and concepts using scientific, technological and management methods to enable successful realization, use and retirement of engineering systems.",,,,https://cse.aua.am/courses/,English,
825,American University of Armenia,Engineering Sciences,BSES,Bachelor,ENGS275,Resource Management,,3.0,,,,,,,https://cse.aua.am/courses/,English,
826,American University of Armenia,Engineering Sciences,BSES,Bachelor,ENGS280,Alternative Energy,,3.0,,,,,,,https://cse.aua.am/courses/,English,
827,American University of Armenia,Engineering Sciences,BSES,Bachelor,ENGS281,Flight and Orbital Mechanics,,3.0,,,"Flight and Orbital Mechanics provides an integrated introduction to the physical principles and mathematical foundations governing the motion of aerospace vehicles in both atmospheric and space environments. The course covers the fundamentals of flight mechanics, examining the equations of motion, aerodynamic forces, propulsion, and performance parameters such as range, endurance, and flight envelope, before extending these concepts to orbital mechanics, where students analyze spacecraft motion under gravitational forces, orbital transfers, and perturbations. Through analytical derivations, simulations, and applied exercises, students gain a unified understanding of how forces and dynamics shape the trajectories, stability, and performance of aircraft and spacecraft.",ENGS142,,,https://cse.aua.am/courses/,English,
828,American University of Armenia,Engineering Sciences,BSES,Bachelor,ENGS290,Special Topics,,3.0,,,Course description tailored to topic when offered,,,,https://cse.aua.am/courses/,English,
829,American University of Armenia,Engineering Sciences,BSES,Bachelor,ENGS298,Capstone 1,,3.0,,,,,,,https://cse.aua.am/courses/,English,
830,American University of Armenia,Engineering Sciences,BSES,Bachelor,ENGS299,Capstone 2,,3.0,,,"This course provides Engineering Sciences majors the opportunity to develop the knowledge that they have obtained from across the curriculum. Students are encouraged to work in teams toward the implementation of an applied project, typically with industry partners on real life engineering problems under the mentorship of the advising instructor. Students will discuss each other’s projects at scheduled regular meetings led by the instructor. At the end of the course the projects will be presented and demonstrated orally and the project reports will be submitted in writing.",,,,https://cse.aua.am/courses/,English,
831,American University of Armenia,Environmental and Sustainability Sciences,BSESS,Bachelor,ESS101,Introduction to Environmental and Sustainability Sciences,,3.0,,,"The course introduces the basic principles of environmental and sustainability sciences, including the structure and functioning of ecosystems and their physical and biogeochemical cycles. The course will also examine these ecosystems within the context of complex socio-ecological and socio-technical systems. Specific topics include biodiversity, water, soil, land and air resources, human population dynamics, food and industrial production, and waste and toxicity. Topics will be supplemented by Armenia- and Caucasus-specific cases.",,,,https://cse.aua.am/courses/,English,
832,American University of Armenia,Environmental and Sustainability Sciences,BSESS,Bachelor,ESS102,Modes of Inquiry in ESS,,3.0,,,"The course introduces various methods of inquiry used in the field of Environmental and Sustainability Sciences. It is designed to equip students with tools and critical thinking skills to investigate, analyze, and explore paths to address complex challenges through the use of quantitative, qualitative, and hybrid approaches. Students will engage in hands-on exercises and case studies in ESS to enhance their practical skills. They will also develop abilities to critically evaluate existing research.",,,,https://cse.aua.am/courses/,English,
833,American University of Armenia,Environmental and Sustainability Sciences,BSESS,Bachelor,ESS103,Research Methods and Statistics,,3.0,,,"The course will develop the foundational skills for conducting research and analyzing data. Throughout the course, the students will explore quantitative methodologies and garner an understanding of statistical principles and techniques. Topics covered include normality, variance, correlation and regression analysis and data visualization. Hands-on exercises using statistical software will allow students to work on real-world datasets, fostering proficiency in data analysis. By the end of the course, students will identify relevant statistical tests based on population and sample characteristics.",ESS102,,,https://cse.aua.am/courses/,English,
834,American University of Armenia,Environmental and Sustainability Sciences,BSESS,Bachelor,ESS110,Environmental and Natural Resource Economics,,3.0,,,"The course introduces core economic concepts, including supply and demand, market equilibrium, public goods, and externalities. It also explores the challenges faced by modern societies to ensure economic development while preserving and regenerating the natural environment. Students will learn about key analytical tools (such as cost-benefit analysis) utilized by economists when designing and evaluating environmental policies and will be asked to apply them critically to real-world issues and policies. Topics include linkages between the market economy and the environment, challenges of energy transition, and methods for the valuation of environmental costs and benefits.",ESS101,,,https://cse.aua.am/courses/,English,
835,American University of Armenia,Environmental and Sustainability Sciences,BSESS,Bachelor,ESS120,Biology and Ecosystems,,3.0,,,"This course provides students with a solid foundation in the fundamental biological principles that govern environmental sustainability, from the smallest building blocks (genes & cells) to the interactions between organisms, populations, communities, and their abiotic surroundings. It will examine the role of biodiversity in human life and healthy ecosystems, discussing its conservation and restoration globally, in the Caucasus region, and in Armenia.",,,,https://cse.aua.am/courses/,English,
836,American University of Armenia,Environmental and Sustainability Sciences,BSESS,Bachelor,ESS120L,Biology and Ecosystems Laboratory,,1.0,,,The course trains students in biology laboratory equipment use and techniques as well as field research approaches to bolster the underlying concepts discussed in the lecture course.,,,,https://cse.aua.am/courses/,English,
837,American University of Armenia,Environmental and Sustainability Sciences,BSESS,Bachelor,ESS125,Chemistry for Environment and Sustainability,,3.0,,,"The course introduces basic chemistry concepts, including bonding, molecular structure, chemical reactions, thermochemistry, and chemical kinetics. In addition, students will gain skills in data mining and analysis related to environmental chemistry. All these will be applied to understand chemical systems including biogeochemical cycles, pollution, food and consumer goods, and toxicity.",,,,https://cse.aua.am/courses/,English,
838,American University of Armenia,Environmental and Sustainability Sciences,BSESS,Bachelor,ESS125L,Chemistry for Environment and Sustainability Lab,,1.0,,,"The course trains students in chemistry laboratory equipment use and techniques to bolster the underlying concepts discussed in the lecture course. In addition, the lab will hone student skills in observing, critically assessing, and reporting data.",,,,https://cse.aua.am/courses/,English,
839,American University of Armenia,Environmental and Sustainability Sciences,BSESS,Bachelor,ESS130,Environmental Geology,,3.0,,,"The course provides students with a basic understanding of geological processes that control our environment. Topics to be included are Earth’s structure and plate tectonics, rocks and minerals, weathering and erosion, sediments and soils, geohazards, and engineering geology. The course will also address geological resources (metals, minerals, and fossil fuels) and their extraction from a sustainability perspective.",,,,https://cse.aua.am/courses/,English,
840,American University of Armenia,Environmental and Sustainability Sciences,BSESS,Bachelor,ESS130L,Environmental Geology Lab,,1.0,,,This course provides students with hands-on experiential learning in support of the topics covered in ESS130. Laboratory exercises will involve the tools typically used in geology and environmental science.,,,,https://cse.aua.am/courses/,English,
841,American University of Armenia,Environmental and Sustainability Sciences,BSESS,Bachelor,ESS140,Sustainable Energy Systems and Solutions,,3.0,,,"The course delves into the sustainable generation and use of energy at various scales, including building, local, national, and transnational levels. Key topics encompass energy efficiency, centralized and distributed energy generation, smart grids, non-fossil fuel transportation, energy storage, energy markets, and sustainable energy policies. Students will examine these topics from environmental, economic, and social perspectives. The course is project-based, allowing students to apply their knowledge through individual or group projects. Assessment will include these projects, as well as quizzes and examinations, ensuring a grasp of key topics.",,,,https://cse.aua.am/courses/,English,
842,American University of Armenia,Environmental and Sustainability Sciences,BSESS,Bachelor,ESS160,Sustainable Food Systems,,3.0,,,"The course focuses on human food systems, including their social, economic, and environmental sustainability aspects. Students will become familiar with primary agricultural resources and inputs, production technologies, post-harvest handling, and food waste, logistics, and marketing. They will also become familiar with developments in the food industry such as genetically modified organisms, organic agriculture (including sustainable fertilizer and pesticide management), fair trade, plant-based diets, and approaches to reduce food loss. The course is project-based, allowing students to apply their knowledge through individual or group projects. Assessment will include these projects, as well as quizzes and examinations, ensuring a grasp of key topics.",,,,https://cse.aua.am/courses/,English,
843,American University of Armenia,Environmental and Sustainability Sciences,BSESS,Bachelor,ESS180,Introduction to Geographic Information Systems(GIS) and Remote Sensing,,3.0,,,"The course introduces geographic information systems (GIS) and remote sensing using satellite images. Students gain skills in spatial analysis, including collecting and problem-solving through the use of visualization and analytical tools. More and more industries rely on GIS and remote sensing to analyze and visualize data. This course will look at applications of GIS in environmental sciences, public health, sustainable transportation, land-use planning, telecommunications, hydrology, meteorology, crime patterns, etc. The course will also explore remote sensing (Earth Observation) tools offered by NASA, EU Copernicus, and private-sector satellite imagery.",,,,https://cse.aua.am/courses/,English,
844,American University of Armenia,Environmental and Sustainability Sciences,BSESS,Bachelor,ESS200,Environmental Monitoring,,3.0,,,"The course introduces students to the principles and practices of environmental monitoring and its role in assessing ecosystem health, supporting policy compliance, and managing natural resources. Students will learn best practices across environmental domains: monitoring air, water, and soil contamination, with a strong focus on quality control, including instrument calibration and documentation. The course also examines challenges in data management and interpretation. Learning activities include discussions, readings, data mining, report writing, presentations, and practical assignments.","ESS101, ESS102, ESS120 OR ESS125 OR ESS130",,,https://cse.aua.am/courses/,English,
845,American University of Armenia,Environmental and Sustainability Sciences,BSESS,Bachelor,ESS208,Environmental and Sustainability Modeling,,3.0,,,The course focuses on theoretical background as well as skills to develop and apply models in the context of complex environmental and social systems. The course will explore the strengths and limitations of various modeling approaches. It will equip students with the ability to discern their appropriateness for specific contexts. The course is intended for students with limited mathematical background.,"ESS103, ESS110, ESS120 OR ESS130",,,https://cse.aua.am/courses/,English,
846,American University of Armenia,Environmental and Sustainability Sciences,BSESS,Bachelor,ESS215,Climate Change Science and Politics,,3.0,,,"The course covers climate change from a multidisciplinary perspective to understand its causes and consequences as well as needed responses. The course will explore the science and politics of climate change. Key international and Armenia and Caucasus-specific literature, case studies, and social and political movements around climate change will be reviewed and discussed. The course will require students to participate in a simulated multi-stakeholder and multinational negotiations on addressing climate change.",,,,https://cse.aua.am/courses/,English,
847,American University of Armenia,Environmental and Sustainability Sciences,BSESS,Bachelor,ESS240,Sustainable Cities,,3.0,,,"The course introduces the concept of sustainable cities—places with human prosperity, social equity, and environmental health. Special emphasis will be placed on the concepts and tools necessary to address the environmental sustainability of cities, including their resource metabolism, ecology, and built environment impacts. Using case studies of cities, towns, and development projects globally, students will have the opportunity to reflect on principles of sustainability and innovative applications used at various scales by planners and designers. Students are expected to collect, analyze, and present data as well as assess the merits of analyses by others.",ESS101,,,https://cse.aua.am/courses/,English,
848,American University of Armenia,Environmental and Sustainability Sciences,BSESS,Bachelor,ESS244,Water,,3.0,,,"The course examines water from various perspectives including ecological, human health, resource stewardship, economic, legal, and political. Topics to be covered include water supply, use, and recycling in agriculture, manufacturing, mining, energy, and domestic life; potential for resource efficiency and optimization; water quality and types of water pollution, methods of testing and monitoring water quality and conditions of freshwater ecosystems; water purification and wastewater treatment; water planning and management tool including those for watersheds, surface, and groundwater resources; new technologies, such as desalination, to access freshwater; and international and national laws on water. The course is project-based, allowing students to apply their knowledge through individual or group projects. Assessment will include these projects, as well as quizzes and examinations, ensuring a grasp of key topics.",,,,https://cse.aua.am/courses/,English,
849,American University of Armenia,Environmental and Sustainability Sciences,BSESS,Bachelor,ESS246,Solid Waste in Circular Economy,,3.0,,,"The course will enable students to understand and explore principles of sustainable waste management from environmental, technological, social, and economic viewpoints. The course covers various types of waste, including food, packaging, plastics, paper, clothes, electronics, automotive, agricultural, and more. The course will focus on the circular economy solutions discussing waste reduction strategies, green product design, reuse and recycling practices, zero-waste lifestyle, waste-to-energy, composting, biogas production, and more. The course is project-based, allowing students to apply their knowledge through individual or group projects. Assessment will include these projects, as well as quizzes and examinations, ensuring a grasp of key topics.",,,,https://cse.aua.am/courses/,English,
850,American University of Armenia,Environmental and Sustainability Sciences,BSESS,Bachelor,ESS250,Biodiversity Conservation and Restoration,,3.0,,,"The course explores biodiversity conservation and restoration, combining foundational knowledge with hands-on experience. Students will dive into essential conservation policy tools, cutting-edge field research techniques, and innovative restoration approaches. They will analyze real-world conservation challenges and discover effective strategies to conserve and restore biodiversity. The course includes lecture hours, field visits, and group projects with conservation organizations or professionals.",,,,https://cse.aua.am/courses/,English,
851,American University of Armenia,Environmental and Sustainability Sciences,BSESS,Bachelor,ESS262,Environmental and Sustainability Governance,,3.0,,,"The course introduces students to environmental and sustainability governance systems at the international, national, and local levels. Students critically analyze legal and institutional mechanisms, including international conventions and their implementation, Armenian constitutional and legislative frameworks, and local regulations. The course includes two practice-oriented mock cases based on real-world scenarios to develop applied skills in environmental governance.",ESS101,,,https://cse.aua.am/courses/,English,
852,American University of Armenia,Environmental and Sustainability Sciences,BSESS,Bachelor,ESS270,Disasters and Resilience Management,,3.0,,,"The Course explores the history, principles, theories, and approaches of resilience frameworks and management. Students study natural hazards–earthquakes, floods, wildfires, landslides, etc.–and anthropogenic hazards–industrial, nuclear, cyberterrorism, massive explosions, etc.– to plan and implement prevention, preparedness, response, recovery, and mitigation strategies and tools. Topical investigations include a range of physical and human-related impacts of disasters, the role of decision-makers and the general public, and social and technological aspects of improved resilience. Global and Armenia-specific cases and scenarios are discussed.",,,,https://cse.aua.am/courses/,English,
853,American University of Armenia,Environmental and Sustainability Sciences,BSESS,Bachelor,ESS283,Environmental and Sustainability Assessment Tools,,3.0,,,"The course examines tools used to assess and mitigate the environmental and social impacts of products, operations, projects, and policies. It will review examples of commonly used tools, e.g., Environmental Impact Assessment (EIA), Strategic Environmental Assessment (SEA), and Life-Cycle Assessment (LCA). Emphasis will be on learning from real cases in Armenia, the Caucasus region, and globally.","ESS120L, ESS125L, ESS130L",,,https://cse.aua.am/courses/,English,
854,American University of Armenia,Engineering Sciences,BSES,Bachelor,IESM106,Probability and Statistics,,3.0,,,"The topics covered in this introductory course include: axioms of probability; conditional probability, independence; combinatorial analysis; random variables and distributions; expectation, variance, covariance; transformation of random variables; limit theorems, the law of large numbers, the central limit theorem; Markov chains; applications; statistical estimation; correlation, regression; hypothesis testing, maximum likelihood estimation, Bayesian updating; applications. Students are required to complete problem sets in order to demonstrate rudimentary foundational knowledge in mathematical modeling and to apply practical analytical and numerical methods to solve problems in computational sciences. Three hours of instructor-led class time per week including discussions and problem sets.",,,,https://cse.aua.am/courses/,English,
855,American University of Armenia,Industrial Engineering and Systems Management,MEIESM,Master,IESM220,Operations Research 1,,3.0,,,"Decision making with constrained resources, including product mix, scheduling, and manufacturing models, project planning, and planning with uncertain futures. The course also introduces analysis of network-based models such as vehicle routing, as well decision problems with opposition (game theory). This course concentrates on the classical linear programming (LP) model as a solution method, and introduces extensions of LP that accommodate logical decisions, in particular mixed-integer programming (MIP). Familiarity with basic linear algebra and a programming language is required.",,,,https://cse.aua.am/courses/,English,
856,American University of Armenia,Industrial Engineering and Systems Management,MEIESM,Master,IESM301,Analysis and Design of Data Systems,,3.0,,,"Three hours of lecture per week. Review of data systems and data processing functions; technology; organization and management; emphasizing industrial and commercial application requirements and economic performance criteria; survey of systems analysis, design; modeling and implementation; tools and techniques; design-oriented term project.",,,,https://cse.aua.am/courses/,English,
857,American University of Armenia,Industrial Engineering and Systems Management,MEIESM,Master,IESM311,Quality Assurance and Management,,3.0,,,"Three hours of lecture per week. Principles and methods of statistical process control, quality engineering, total quality management, as applied to manufacturing and service industries.",,,,https://cse.aua.am/courses/,English,
858,American University of Armenia,Industrial Engineering and Systems Management,MEIESM,Master,IESM313,Data Mining & Predictive Analytics,,3.0,,,"Exploratory Data Analysis; Classification: Decision Trees, Model Evaluation, Overfitting; Linear and Logistic Regression; Association Analysis; Cluster Analysis; Anomaly Detection; Model Building and Validation",,,,https://cse.aua.am/courses/,English,
859,American University of Armenia,Industrial Engineering and Systems Management,MEIESM,Master,IESM314,Business Intelligence Systems and Analytics,,3.0,,,"This course introduces the concepts and practices of Business Intelligence (BI) with a strong emphasis on using Structured Query Language (SQL) for data preparation and tools for data visualization and analytics. Students will learn the BI lifecycle from data sources to dashboards, explore data modeling and governance, and progressively master BI tools — starting from fundamentals to advanced analytics, parameters, Level of Detail (LOD) expressions, and storytelling dashboards. The course is hands-on, with frequent practical sessions and a final project applying BI to a real-world industrial dataset.Prior knowledge of database systems and proficiency in SQL are required.",,,,https://cse.aua.am/courses/,English,
860,American University of Armenia,Industrial Engineering and Systems Management,MEIESM,Master,IESM315,Design and Analysis of Experiments,,3.0,,,"Three hours of lecture per week. Principles and methods of design and analysis of experiments in engineering and other fields, realworld applications of experimental design, completely randomized designs, randomized blocks, latin squares, analysis of variance (ANOVA), factorial and fractional factorial designs, regression modeling and nonparametric methods in analysis of variance.",,,,https://cse.aua.am/courses/,English,
861,American University of Armenia,Industrial Engineering and Systems Management,MEIESM,Master,IESM321,Operations Research 2,,3.0,,,"Deterministic and stochastic models and methods in Operations Research, network analysis, integer programming, unconstrained and constrained optimization, deterministic and stochastic dynamic programming, Markov chains, queuing theory.",IESM220,,,https://cse.aua.am/courses/,English,
862,American University of Armenia,Industrial Engineering and Systems Management,MEIESM,Master,IESM324,Applied Statistics for Engineers,,3.0,,,"This course starts by introducing the probability laws as a foundation for statistical inference in engineering. The concept of the likelihood function in an engineering model is illustrated. The course provides a substantial coverage of propagation of error, as well as an emphasis on model-fitting. The use of simulation methods and the bootstrap is made for verifying normality assumptions, estimating bias, computing confidence intervals, and testing hypotheses. In the second part of the course, diagnostic procedures are introduced for linear regression models including material on examination of residual plots, transformations of variables, and principles of variable selection in multivariate models. The analysis of data from a class of experiments is discussed along with statistical quality control. Instructor led lectures and discussion. Assessment by problem sets, exams, and projects.",,,,https://cse.aua.am/courses/,English,
863,American University of Armenia,Industrial Engineering and Systems Management,MEIESM,Master,IESM325,Decision Analysis,,3.0,,,"Three hours of lecture per week. Formulation, analysis and use of decision-making techniques in engineering; operations research and systems analysis; decision trees and influence diagrams; Bayesian decision theory; utility theory; multiple-attribute decision analysis; introduction to Game Theory.",,,,https://cse.aua.am/courses/,English,
864,American University of Armenia,Industrial Engineering and Systems Management,MEIESM,Master,IESM330,Simulation of Industrial Engineering Systems,,3.0,,,"Three hours of lecture per week. Design, programming and statistical analysis issues in simulation study of industrial and operational systems, generation of random variables with specified distributions, variance reduction techniques, statistical analysis of output data, case studies, term project.",,,,https://cse.aua.am/courses/,English,
865,American University of Armenia,Industrial Engineering and Systems Management,MEIESM,Master,IESM331,Production Systems analysis,,3.0,,,"Three hours of lecture per week. Analysis, design and management of production systems. Topics covered include productivity measurement; forecasting techniques; project planning; line balancing; inventory systems; aggregate planning; master scheduling; operations scheduling; facilities location; and modern approaches to production management such as Just-In-time production.",,,,https://cse.aua.am/courses/,English,
866,American University of Armenia,Industrial Engineering and Systems Management,MEIESM,Master,IESM340,Engineering Economics,,3.0,,,"Three hours of lecture per week. Analysis of economic investment alternatives, concepts of the time value of money and minimum attractive rate of return, cash flow analysis using various accepted criteria, e.g., present worth, future worth, internal rate of return, external rate of return, depreciation and taxes, decision making under uncertainty, benefitcost analysis, effects of inflation (relative price changes).",,,,https://cse.aua.am/courses/,English,
867,American University of Armenia,Industrial Engineering and Systems Management,MEIESM,Master,IESM345,Supply Chain Management,,3.0,,,"This course focuses upon the strategic importance of supply chain management. The purpose of the course is to design and manage business-to-business to retail supply chain purchasing and distribution systems, and to formulate an integrated supply chain strategy that is supportive of various corporate strategies. New purchasing and distribution opportunities for businesses and inter/intra company communications systems designed for creating a more efficient marketplace are explored.",,,,https://cse.aua.am/courses/,English,
868,American University of Armenia,Industrial Engineering and Systems Management,MEIESM,Master,IESM346,Managing Engineering and Technology,,3.0,,,"Managing Engineering and Technology is designed for engineers, scientists, and other technologists interested in enhancing their management skills, and for managers in enhancing their skills and knowledge about engineering and science. Specifically, the course is tailored to the needs of technical professionals and will cover: the historical development of management with an emphasis on the management of technology, management methods and tools, transition from technical performer to technical management, and the nature and application of management principles throughout the technology product/project life cycles. The course will be based on a mix of theory, empirical evidence and real-life cases. Instructor-led discussion, along with reading, written, and practical assignments.",,,,https://cse.aua.am/courses/,English,
869,American University of Armenia,Industrial Engineering and Systems Management,MEIESM,Master,IESM347,Design and Innovation of Information Services,,3.0,,,"The course aims to provide with theoretical and practical insight into the key concepts and issues that guide the design and development of modern information services. The students will explore the contextual considerations of designing information services through in-depth examination of expanding possibilities for innovation and associated risks that modern-day devices, data, content, systems and infrastructures offer. Of particular interest will be the structuring and design of problems in industries with complex ecosystems using Soft Systems Methodology and Unified Modeling Language with special stress on capturing and analyzing information requirements of parties involved. No prerequisite knowledge is required. As part of the course, students will design their own information service to address a problem of their choice, using all the depth of technical and social issues facing companies, individual users and societies.",,,,https://cse.aua.am/courses/,English,
870,American University of Armenia,Industrial Engineering and Systems Management,MEIESM,Master,IESM348,"Technology, Ethics and Society in the Age of AI",,3.0,,,"This survey course will address an issue that humans have faced since the earliest form of technological innovation, starting with the discovery of fire and crude weapons: as new technologies are developed, can we as individuals and societies adapt to manage the impact of these technologies on our lives? While many inventions, from the printing press to the combustion engine to electricity to the atomic bomb have been available to a select few elites, the power of artificial intelligence is now at the fingertips of almost anyone with a connected device, and has sky-rocketed in its impact on everything from education to medicine to creating content to waging war. How can we make sure that we, as future creators and consumers of AI-enabled products and services, have the right tools and context to make sure that what we create, or utilize, does more good than harm? While the topic is vast, we will jointly explore concrete examples from different sectors to help us become more informed participants in this latest technology arms race. The course will consist of a combination of lectures, case study discussions, screening and discussion of movies and TV shows, as well as guest speakers.",,,,https://cse.aua.am/courses/,English,
871,American University of Armenia,Industrial Engineering and Systems Management,MEIESM,Master,IESM349,Enabling Competitive Advantage through Information Technology,,3.0,,,"This class is intended to introduce students to the critical role of information technologies (IT) in enabling competitive strategies. Our particular focus will be the impact that IT can have on non-IT companies, from industries such as transportation, supermarkets, financial institutions, and healthcare. This is not a “how-to” guide on managing enterprise information systems. Rather, the focus is on the word Enable, and we will explore how different companies have used IT to develop significant competitive advantage in the marketplace. The course will consist of case readings and discussions, short assignments, group project, and mid-term and final exams.",,,,https://cse.aua.am/courses/,English,
872,American University of Armenia,Industrial Engineering and Systems Management,MEIESM,Master,IESM350,Alternative Energy,,3.0,,,"The course reviews: the basics of the alternative energy generation options, the respective technologies and resources, as well as the economic, environmental and urban aspects of their introduction into the modern society. Topics include: the role and the current status of the alternative energy in the modern society, energy and force – phenomena and units, solar radiation characteristics, carbon cycle and traditional sources of energy, solar thermal processes (options), such as wind, solar heat, ocean heat and wave, solar hot water, solar electricity, passive solar, solar photon processes, such as solar photovoltaics – from principles to systems, biomass, biofuel, biogas, etc, nuclear power – fusion and fission, infrastructure related economics, distributed power, energy storage, etc.",,,,https://cse.aua.am/courses/,English,
873,American University of Armenia,Industrial Engineering and Systems Management,MEIESM,Master,IESM351,Sustainable Smart and Resource Efficient Systems 1: Systems and Technologies,,3.0,,,"The course introduces students to the latest practices and technologies in reducing the environmental impact of buildings and the built environment with specific focus on energy, water, and waste. Students will be expected to gain analytical and quantitative skills in analyzing energy, transport, water, and solid waste with the aim of estimating ways to achieve “carbon neutrality,” “zero emissions,” among other green goals. Students will also be introduced to green built environment norms established by the US Green Building Council as well as other international companies.",,,,https://cse.aua.am/courses/,English,
874,American University of Armenia,Industrial Engineering and Systems Management,MEIESM,Master,IESM352,Sustainable Smart and Resource Efficient Systems 2: Decision Making Tools,,3.0,,,"The course will focus on non‐design decision tools. The analytical tools to be covered will include financial (payback period, NPV, and IRR), economic (Input‐Output, Cost‐Benefit), and environmental (Life Cycle Assessment, McKinsey Carbon Abatement Analysis, Carbon Footprint, Water Footprint, Ecological Footprint). Many of these analyses will be relevant for a wide range of industries including transportation, construction, manufacturing, as well as energy. The course will use cases and simulations to teach and deepen understanding of core concepts and methodologies.",,,,https://cse.aua.am/courses/,English,
875,American University of Armenia,Industrial Engineering and Systems Management,MEIESM,Master,IESM360,Computer-Aided Design,,3.0,,,Fundamentals of part design; computer-aided design tools and data structures; geometric modeling; transformations; CAD/CAM data exchange; mechanical assembly.,,,,https://cse.aua.am/courses/,English,
876,American University of Armenia,Industrial Engineering and Systems Management,MEIESM,Master,IESM361,Computer Aided Manufacturing,,3.0,,,Introduction to manufacturing processes; cutting fundamentals; design for manufacturability; design for machining; process engineering; NC fundamentals; manual NC programming; computer-aided part programming; group technology.,IESM360,,,https://cse.aua.am/courses/,English,
877,American University of Armenia,Industrial Engineering and Systems Management,MEIESM,Master,IESM362,Advanced CAD/CAM Applications,,3.0,,,"Advanced surface and solid modeling, top down and bottom up assembly, finite element analysis, sensitivity studies, optimization, advanced computeraided part programming and manufacturing, mold design, team work.",,,,https://cse.aua.am/courses/,English,
878,American University of Armenia,Industrial Engineering and Systems Management,MEIESM,Master,IESM372,Portfolio Theory and Risk Management,,3.0,,,"Students in this course will become familiar with the basic concepts of interest theory, portfolio theory and risk assessment and be able to apply these in problem solving, with an emphasis on mathematical and computational approaches. The student will also become acquainted with various financial risk management instruments and use different criteria to optimize portfolios, taking into consideration the strengths and weaknesses of different portfolio selection criteria. Instructor led lecture and discussions; assessment may include problem sets, software implementation, exams, and projects.",IESM220 OR CS213 or equivalent,,,https://cse.aua.am/courses/,English,
879,American University of Armenia,Industrial Engineering and Systems Management,MEIESM,Master,IESM390,Integrative Project in Modern Production Methods,,3.0,,,"Two hours of lecture and discussion and six hours of field work per week. This is a projectbased course that involves field work (in manufacturing or service organizations) and integrates and synthesizes knowledge gained from several courses (e.g., operations management, operations research, statistics, and quality management). Student teams, supported by several faculty members, will work with industrial companies to identify improvement opportunities and help in implementing them.",,,,https://cse.aua.am/courses/,English,
880,American University of Armenia,Industrial Engineering and Systems Management,MEIESM,Master,IESM391,Independent Study,,3.0,,,"Special study of a particular problem under the direction of a faculty member. The student must present a written, detailed report of the work accomplished. Approval of the IESM Program Chair and the instructor is required.",,,,https://cse.aua.am/courses/,English,
881,American University of Armenia,Industrial Engineering and Systems Management,MEIESM,Master,IESM392,Special Topics in IESM,,3.0,,,"This course explores emerging and advanced topics in Industrial Engineering and Systems Management that extend beyond the regular curriculum. The focus varies by semester and may include areas such as data analytics, decision modeling, advanced statistical modeling, or technology-driven process improvement. Through case studies, hands-on projects, and research discussions, students gain exposure to contemporary challenges and innovative methodologies shaping the field.",,,,https://cse.aua.am/courses/,English,
882,American University of Armenia,Industrial Engineering and Systems Management,MEIESM,Master,IESM395,Capstone Preparation,,2.0,,,"Review of Capstone objectives and procedure; faculty and industry representatives’ presentation of suggested research topics; field trips to the local companies; literature survey and classroom presentation by students. Students select the topic of their capstone project and the supervisor and prepare and submit the project proposal. Students draft a literature survey on their selected topic, which will constitute a section or chapter of the capstone project report. The completed and approved Proposal for Culminating Experience Requirement form must be filed in the College office prior to the end of the course.",,,,https://cse.aua.am/courses/,English,
883,American University of Armenia,Industrial Engineering and Systems Management,MEIESM,Master,IESM396,Capstone: Thesis,,4.0,,,One of the two Capstone options offered by the Program. Supervised individual study employing concepts and methods learned in the program to solve a problem of significant importance from a practical or theoretical standpoint. This option is more appropriate for those students who are interested in an in-depth R&D experience.,IESM395,,,https://cse.aua.am/courses/,English,
884,American University of Armenia,Industrial Engineering and Systems Management,MEIESM,Master,IESM397,Capstone: Project,,1.0,,,One of the two Capstone options offered by the Program. Supervised individual study employing concepts and methods learned in the program to solve a problem from a practical standpoint. This option is more appropriate for those students who are inclined to practical work and do not necessarily aspire for intensive research training.,IESM395,,,https://cse.aua.am/courses/,English,
885,American University of Armenia,Computer and Information Science,MSCIS,Master,CS302,Functional Analysis,,3.0,,,"The course gives an introduction to functional analysis, which is a branch of mathematics in which one develops analysis in infinite dimensional vector spaces. The main areas to be covered are normed spaces with an emphasis on Banach and Hilbert spaces. Students will be introduced to fundamental theorems related to Banach spaces: The Hahn-Banach, Fixed point, Uniform Boundedness Principle, Open Mapping and Closed Graph theorems. This course will provide also an overview of Spectral theory for compact operators with applications in integral and differential equations. Instructor-led class time including discussions and problem sets; assessment by exams and problem sets.",CS103 or equivalent,,,https://cse.aua.am/courses/,English,
