university,program_name,program_code,degree_level,course_name,course_name_original,course_code,credits,component,semester,description,prerequisites,assessment,academic_year,source_url,language
Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,Սոցիոլոգիայի հիմունքներ,,2203,2.0,General,,,,,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian
Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,Տնտեսագիտության հիմունքներ,,1007,2.0,General,,,,,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian
Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,Տրամաբանության հիմունքներ,,1311,2.0,General,,,,,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian
Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,Քաղաքագիտության հիմունքներ,,1207,2.0,General,,,,,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian
Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,Էլեկտրադինամիկա,,0412,9.0,Professional,,,,,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian
Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,Լազերներ և կապի օպտիկական համակարգեր,,0505,6.0,Professional,,,,,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian
Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,Ֆիզիկական պրոցեսների համակարգչային մոդելավորում,,0507,6.0,Professional,,,,,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian
Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,Սխեմատեխնիկայի հիմունքներ,,0505,6.0,Professional,,,,,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian
Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,Ինֆորմացիայի տեսություն և կոդավորում,,0507,6.0,Professional,,,,,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian
Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,Վիճակագրական ռադիոֆիզիկա և հավանականությունների տեսություն,,0505,6.0,Professional,,,,,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian
Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,Ռադիոտեխնիկայի և տատանումների տեսության հիմունքներ-2,,0505,6.0,Professional,,,,,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian
Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,Կիսահաղորդչային սարքերի ֆիզիկա,,0506,6.0,Professional,,,,,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian
Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,Գիտափորձի ավտոմատացում,,0507,6.0,Professional,,,,,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian
Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,Միկրոաշխարհի քվանտային ֆիզիկա,,0412,6.0,Professional,,,,,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian
Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,Ռադիոտեխնիկայի և տատանումների տեսության հիմունքներ-1,,0505,9.0,Professional,,,,,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian
Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,Ֆոտոնիկայի հիմունքներ,,0413,6.0,Professional,,,,,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian
Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,Մաթեմատիկական անալիզ-1,,0507,6.0,Professional,,,,,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian
Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,Էլեկտրականություն և մագնիսականություն -2,,0505,6.0,Professional,,,,,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian
Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,Կոմպլեքս անալիզ,,0507,9.0,Professional,,,,,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian
Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,Մաթեմատիկական անալիզ-3,,0507,6.0,Professional,,,,,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian
Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,Համակարգչային պրակտիկում,,0507,3.0,Professional,,,,,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian
Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,Էլեկտրականություն և մագնիսականություն -1,,0505,6.0,Professional,,,,,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian
Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,Մոլեկուլային ֆիզիկա և ջերմադինամիկա,,0414,6.0,Professional,,,,,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian
Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,Ծրագրավորման հիմունքներ -2,,0507,3.0,Professional,,,,,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian
Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,Մաթեմատիկական անալիզ-2,,0507,9.0,Professional,,,,,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian
Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,Հետազոտության պլանավորում և մեթոդներ,,0505,3.0,Professional,,,,,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian
Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,Մեխանիկայի հիմունքներ,,0412,9.0,Professional,,,,,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian
Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,Ծրագրավորման հիմունքներ -1,,0507,6.0,Professional,,,,,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian
Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,Ծրագրավորվող էլեկտրոնիկա,,0507,6.0,Professional,,,,,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian
Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,Մասնագիտական պրակտիկա,,0000,3.0,Professional,,,,,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian
Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,Արհեստական բանականությամբ համակարգեր,,0507,6.0,Professional,,,,,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian
Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,Թվային ԻՍ և միկրոպրոցեսորներ,,0505,6.0,Professional,,,,,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian
Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,Իրերի ինտերնետ և կիրառություններ,,0507,6.0,Professional,,,,,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian
Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,Շարժական կապի համակարգեր,,0507,6.0,Professional,,,,,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian
Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,Հեռահաղորդակցական համակարգերի մոդելավորում,,0507,6.0,Professional,,,,,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian
Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,Կիրառական միկրոալիքային էլեկտրադինամիկա,,0505,6.0,Professional,,,,,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian
Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,Միկրո և նանո համակարգերի նմանակում,,0507,6.0,Professional,,,,,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian
Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,Գիտափորձի ավտոմատացման պրակտիկում,,0505,6.0,Professional,,,,,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian
Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,Թվային կապի համակարգեր,,0507,6.0,Professional,,,,,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian
Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,Կիսահաղորդչային սարքեր և նանոսենսորներ,,0506,6.0,Professional,,,,,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian
Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,Օպտոէլեկտրոնիկա և վերականգվող էներգիայի աղբյուրներ,,0506,6.0,Professional,,,,,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian
Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,"Ծավալային բյուրեղների, բարակ թաղանթների և նանոկառուցվածքների աճեցման տեխնոլոգիական եղանակներ",,0506,6.0,Professional,,,,,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian
Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,"Կոմպոզիտ նյութերի ֆիզիկա, ճարտարագիտություն և տեխնոլոգիա",,0506,6.0,Professional,,,,,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian
Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,Միկրոէլեկտրոնիկա և չիպ դիզայն,,0506,6.0,Professional,,,,,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian
Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,Ինտեգրալ սխեմաների մոդելավորման տեսություն,,0506,6.0,Professional,,,,,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian
Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,Անլար կապի հիմունքներ,,0505,6.0,Professional,,,,,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian
Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,Համակարգչային ցանցեր և տեղեկատվական անվտանգություն,,0507,6.0,Professional,,,,,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian
Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,Ռադիո և հեռուստատեսության հիմունքներ,,0505,6.0,Professional,,,,,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian
Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,Հեռահաղորդակցության պրակտիկում,,0507,6.0,Professional,,,,,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian
Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,Ալիքային պրոցեսների տեսություն,,0412,6.0,Professional,,,,,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian
Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,Ռադիոֆիզիկական խնդիրների համակարգչային մոդելավորում,,0507,6.0,Professional,,,,,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian
Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,Ռադիոտեխնիկական համակարգեր,,0505,6.0,Professional,,,,,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian
Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,ԳԲՀ միկրոէլեկտրոնիկա,,0505,6.0,Professional,,,,,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian
Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,Ազդանշանների թվային մշակում,,0507,6.0,Professional,,,,,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian
Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,Կիսահաղորդիչ նյութերի և սարքերի տեխնոլոգիա,,0506,6.0,Professional,,,,,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian
Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,Կիսահաղորդիչների ֆիզիկա,,0506,6.0,Professional,,,,,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian
Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,Էլեկտրադինամիկական պրոցեսների նմանակում,,0507,6.0,Professional,,,,,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian
Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,Պաշտպանված կապի համակարգեր,,0507,6.0,Professional,,,,,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian
Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,Հեռահաղորդակցության հիմունքներ,,0507,6.0,Professional,,,,,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian
Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,Համակարգչային ցանցեր,,0507,6.0,Professional,,,,,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian
Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,Ֆիզիկական էլեկտրոնիկա,,0505,6.0,Professional,,,,,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian
National University of Architecture and Construction of Armenia,Geographic Information Systems,,Master,Geospatial Data Acquisition and Analysis,,7.20GDS029,3.0,,1,,,Exam,,https://nuaca.am/archives/144938/?lang=en,English
National University of Architecture and Construction of Armenia,Geographic Information Systems,,Master,Digital Cartography,,7.20GDS030,3.0,,1,,,Exam,,https://nuaca.am/archives/144938/?lang=en,English
National University of Architecture and Construction of Armenia,Geographic Information Systems,,Master,GIS Cartography,,7.20GDS037,3.0,,1,,,Exam,,https://nuaca.am/archives/144938/?lang=en,English
National University of Architecture and Construction of Armenia,Geographic Information Systems,,Master,Global Positioning Systems (GNSS) and Summary Analysis,,7.20GDS038,4.0,,1,,,Exam,,https://nuaca.am/archives/144938/?lang=en,English
National University of Architecture and Construction of Armenia,Geographic Information Systems,,Master,GIS Infrastructures,,7.20GDS047,3.0,,1,,,Exam,,https://nuaca.am/archives/144938/?lang=en,English
National University of Architecture and Construction of Armenia,Geographic Information Systems,,Master,GIS Programming,,7.20GDS048,5.0,,1,,,Exam,,https://nuaca.am/archives/144938/?lang=en,English
National University of Architecture and Construction of Armenia,Geographic Information Systems,,Master,Digital Photography,,7.20GDS049,5.0,,1,,,Exam,,https://nuaca.am/archives/144938/?lang=en,English
National University of Architecture and Construction of Armenia,Geographic Information Systems,,Master,GIS and Integration of Building Information Modelling (BIM),,7.20GDS040,3.0,,2,,,Exam,,https://nuaca.am/archives/144938/?lang=en,English
National University of Architecture and Construction of Armenia,Geographic Information Systems,,Master,Remote Sensing and Digital Image Processing,,7.20GDS041,3.0,,2,,,Exam,,https://nuaca.am/archives/144938/?lang=en,English
National University of Architecture and Construction of Armenia,Geographic Information Systems,,Master,Radar Images Decoding,,7.20GDS050,4.0,,2,,,Exam,,https://nuaca.am/archives/144938/?lang=en,English
National University of Architecture and Construction of Armenia,Geographic Information Systems,,Master,Geostatistics,,7.20GDS052,3.0,,2,,,Exam,,https://nuaca.am/archives/144938/?lang=en,English
National University of Architecture and Construction of Armenia,Geographic Information Systems,,Master,WEB GIS,,7.20GDS053,3.0,,2,,,Exam,,https://nuaca.am/archives/144938/?lang=en,English
National University of Architecture and Construction of Armenia,Geographic Information Systems,,Master,Theory of Science and Research Work Methodology,,7.20PHE001,2.0,,2,,,Exam,,https://nuaca.am/archives/144938/?lang=en,English
National University of Architecture and Construction of Armenia,Geographic Information Systems,,Master,Practice,,7.20GDS055,8.0,,2,,,Exam,,https://nuaca.am/archives/144938/?lang=en,English
National University of Architecture and Construction of Armenia,Geographic Information Systems,,Master,Project Management,,7.20GDS036,4.0,,3,,,Exam,,https://nuaca.am/archives/144938/?lang=en,English
National University of Architecture and Construction of Armenia,Geographic Information Systems,,Master,Master’s Individual Classes with Diploma Supervisor / Master’s Thesis Development and Defence,,7.20GDS056,20.0,,3,,,Exam,,https://nuaca.am/archives/144938/?lang=en,English
National University of Architecture and Construction of Armenia,Informatics (Computer Science),,Master,Sphere Basic Problems,,7.20ICS001,2.0,,1,,,Exam,,https://nuaca.am/archives/144925/?lang=en,English
National University of Architecture and Construction of Armenia,Informatics (Computer Science),,Master,Design and Organisation of Computer Network,,7.20ICS002,3.0,,1,,,Exam,,https://nuaca.am/archives/144925/?lang=en,English
National University of Architecture and Construction of Armenia,Informatics (Computer Science),,Master,Information Protection and Security,,7.20ICS003,2.0,,1,,,Exam,,https://nuaca.am/archives/144925/?lang=en,English
National University of Architecture and Construction of Armenia,Informatics (Computer Science),,Master,System Reliability,,7.20ICS004,2.0,,1,,,Exam,,https://nuaca.am/archives/144925/?lang=en,English
National University of Architecture and Construction of Armenia,Informatics (Computer Science),,Master,System Analysis and Operation Investigation,,7.20ICS005,5.0,,1,,,Exam,,https://nuaca.am/archives/144925/?lang=en,English
National University of Architecture and Construction of Armenia,Informatics (Computer Science),,Master,Algorithm Theories and Object-Oriented s/w,,7.20ICS006,5.0,,1,,,Exam,,https://nuaca.am/archives/144925/?lang=en,English
National University of Architecture and Construction of Armenia,Informatics (Computer Science),,Master,High Performance Computing Systems,,7.20ICS007,3.0,,1,,,Exam,,https://nuaca.am/archives/144925/?lang=en,English
National University of Architecture and Construction of Armenia,Informatics (Computer Science),,Master,Project Management,,7.20ICS008,3.0,,1,,,Exam,,https://nuaca.am/archives/144925/?lang=en,English
National University of Architecture and Construction of Armenia,Informatics (Computer Science),,Master,Microcontrollers and Microcontroller Programming,,7.20ICS037,3.0,,1,,,Exam,,https://nuaca.am/archives/144925/?lang=en,English
National University of Architecture and Construction of Armenia,Informatics (Computer Science),,Master,Theory of Science and Research Work Methodology,,7.20ICS024,2.0,,1,,,Exam,,https://nuaca.am/archives/144925/?lang=en,English
National University of Architecture and Construction of Armenia,Informatics (Computer Science),,Master,Software Reliability,,7.20ICS038,3.0,,2,,,Exam,,https://nuaca.am/archives/144925/?lang=en,English
National University of Architecture and Construction of Armenia,Informatics (Computer Science),,Master,Mathematical Simulation of Engineering Problems and Applied s/w Packages,,7.20ICS011,4.0,,2,,,Exam,,https://nuaca.am/archives/144925/?lang=en,English
National University of Architecture and Construction of Armenia,Informatics (Computer Science),,Master,Big Data Systems,,7.20ICS039,3.0,,2,,,Exam,,https://nuaca.am/archives/144925/?lang=en,English
National University of Architecture and Construction of Armenia,Informatics (Computer Science),,Master,Artificial Intelligence s/w Tools,,7.20ICS012,3.0,,2,,,Exam,,https://nuaca.am/archives/144925/?lang=en,English
National University of Architecture and Construction of Armenia,Informatics (Computer Science),,Master,Practice,,7.20ICS025,8.0,,2,,,Exam,,https://nuaca.am/archives/144925/?lang=en,English
National University of Architecture and Construction of Armenia,Informatics (Computer Science),,Master,Automated Design Systems,,7.20ICS016,2.0,,3,,,Exam,,https://nuaca.am/archives/144925/?lang=en,English
National University of Architecture and Construction of Armenia,Informatics (Computer Science),,Master,Market Engineering,,7.20ICS042,2.0,,3,,,Exam,,https://nuaca.am/archives/144925/?lang=en,English
National University of Architecture and Construction of Armenia,Informatics (Computer Science),,Master,Master’s Individual Classes with Diploma Supervisor / Master’s Thesis Development and Defence,,7.20ICS026,20.0,,3,,,Exam,,https://nuaca.am/archives/144925/?lang=en,English
National University of Architecture and Construction of Armenia,Informatics (Computer Science),,Bachelor,Armenian Language and Culture of Speech,,6.22AFL001,1.0,,1,,,Test,,https://nuaca.am/archives/145834/?lang=en,English
National University of Architecture and Construction of Armenia,Informatics (Computer Science),,Bachelor,History of Armenia,,6.22TAH001,1.0,,1,,,Test,,https://nuaca.am/archives/145834/?lang=en,English
National University of Architecture and Construction of Armenia,Informatics (Computer Science),,Bachelor,Russian,,6.22AFL003,2.0,,1,,,Test,,https://nuaca.am/archives/145834/?lang=en,English
National University of Architecture and Construction of Armenia,Informatics (Computer Science),,Bachelor,Higher Mathematics,,6.22HMAT002,5.0,,1,,,Exam.,,https://nuaca.am/archives/145834/?lang=en,English
National University of Architecture and Construction of Armenia,Informatics (Computer Science),,Bachelor,Physics,,6.22PHE001,4.0,,1,,,Exam.,,https://nuaca.am/archives/145834/?lang=en,English
National University of Architecture and Construction of Armenia,Informatics (Computer Science),,Bachelor,Informatics,,6.22ICS096,7.0,,1,,,Exam.,,https://nuaca.am/archives/145834/?lang=en,English
National University of Architecture and Construction of Armenia,Informatics (Computer Science),,Bachelor,Civil Defence and Emergency Basic Problems,,6.22GEB001,2.0,,1,,,Test,,https://nuaca.am/archives/145834/?lang=en,English
National University of Architecture and Construction of Armenia,Informatics (Computer Science),,Bachelor,Descriptive Geometry,,6.22DCG013,3.0,,1,,,Exam.,,https://nuaca.am/archives/145834/?lang=en,English
National University of Architecture and Construction of Armenia,Informatics (Computer Science),,Bachelor,Fundamentals of Economics,,6.22ELM133,3.0,,1,,,Exam.,,https://nuaca.am/archives/145834/?lang=en,English
National University of Architecture and Construction of Armenia,Informatics (Computer Science),,Bachelor,Introduction to Speciality,,6.22ICS012,1.0,,1,,,Test,,https://nuaca.am/archives/145834/?lang=en,English
National University of Architecture and Construction of Armenia,Informatics (Computer Science),,Bachelor,Physical Training,,,,,1,,,Test,,https://nuaca.am/archives/145834/?lang=en,English
National University of Architecture and Construction of Armenia,Informatics (Computer Science),,Bachelor,Armenian Language and Culture of Speech,,6.22AFL002,1.0,,2,,,Test,,https://nuaca.am/archives/145834/?lang=en,English
National University of Architecture and Construction of Armenia,Informatics (Computer Science),,Bachelor,History of Armenia,,6.22TAH002,1.0,,2,,,Test,,https://nuaca.am/archives/145834/?lang=en,English
National University of Architecture and Construction of Armenia,Informatics (Computer Science),,Bachelor,Foreign Language,,6.22AFL004E,2.0,,2,,,Test,,https://nuaca.am/archives/145834/?lang=en,English
National University of Architecture and Construction of Armenia,Informatics (Computer Science),,Bachelor,Higher Mathematics,,6.22HMAT003,5.0,,2,,,Exam.,,https://nuaca.am/archives/145834/?lang=en,English
National University of Architecture and Construction of Armenia,Informatics (Computer Science),,Bachelor,Physics,,6.22PHE002,3.0,,2,,,Exam.,,https://nuaca.am/archives/145834/?lang=en,English
National University of Architecture and Construction of Armenia,Informatics (Computer Science),,Bachelor,Informatics,,6.22ICS097,7.0,,2,,,Exam.,,https://nuaca.am/archives/145834/?lang=en,English
National University of Architecture and Construction of Armenia,Informatics (Computer Science),,Bachelor,Mathematical Basics of Computer Engineering and Informatics,,6.22ICS016,7.0,,2,,,Exam.,,https://nuaca.am/archives/145834/?lang=en,English
National University of Architecture and Construction of Armenia,Informatics (Computer Science),,Bachelor,External Devices and Ports,,6.22ICS036,3.0,,2,,,Exam.,,https://nuaca.am/archives/145834/?lang=en,English
National University of Architecture and Construction of Armenia,Informatics (Computer Science),,Bachelor,Physical Training,,,,,2,,,Test,,https://nuaca.am/archives/145834/?lang=en,English
National University of Architecture and Construction of Armenia,Informatics (Computer Science),,Bachelor,Higher Mathematics,,6.22HMAT004,5.0,,3,,,Exam.,,https://nuaca.am/archives/145834/?lang=en,English
National University of Architecture and Construction of Armenia,Informatics (Computer Science),,Bachelor,Material Science,,6.22ICS011,4.0,,3,,,Test,,https://nuaca.am/archives/145834/?lang=en,English
National University of Architecture and Construction of Armenia,Informatics (Computer Science),,Bachelor,Applied Mechanics,,6.22THM003,2.0,,3,,,Exam.,,https://nuaca.am/archives/145834/?lang=en,English
National University of Architecture and Construction of Armenia,Informatics (Computer Science),,Bachelor,Fundamentls of Electrical Engineering,,6.22ICS014,4.0,,3,,,Test,,https://nuaca.am/archives/145834/?lang=en,English
National University of Architecture and Construction of Armenia,Informatics (Computer Science),,Bachelor,Object-Oriented Programming,,6.22ICS019,4.0,,3,,,Exam.,,https://nuaca.am/archives/145834/?lang=en,English
National University of Architecture and Construction of Armenia,Informatics (Computer Science),,Bachelor,"Computing Systems, Networks and Telecommunications",,6.22ICS031,4.0,,3,,,Test,,https://nuaca.am/archives/145834/?lang=en,English
National University of Architecture and Construction of Armenia,Informatics (Computer Science),,Bachelor,External Devices and Ports,,6.22ICS037,4.0,,3,,,Exam.,,https://nuaca.am/archives/145834/?lang=en,English
National University of Architecture and Construction of Armenia,Informatics (Computer Science),,Bachelor,Discrete Mathematics,,6.22HMAT008,5.0,,4,,,Exam.,,https://nuaca.am/archives/145834/?lang=en,English
National University of Architecture and Construction of Armenia,Informatics (Computer Science),,Bachelor,Microelectronics Fundamentals,,6.22ICS015,2.0,,4,,,Test,,https://nuaca.am/archives/145834/?lang=en,English
National University of Architecture and Construction of Armenia,Informatics (Computer Science),,Bachelor,Object-Oriented Programming,,6.22ICS100,4.0,,4,,,Exam.,,https://nuaca.am/archives/145834/?lang=en,English
National University of Architecture and Construction of Armenia,Informatics (Computer Science),,Bachelor,Random Processes,,6.22HMAT010,5.0,,4,,,Exam.,,https://nuaca.am/archives/145834/?lang=en,English
National University of Architecture and Construction of Armenia,Informatics (Computer Science),,Bachelor,Embedded Systems,,6.22ICS028,4.0,,4,,,Test,,https://nuaca.am/archives/145834/?lang=en,English
National University of Architecture and Construction of Armenia,Informatics (Computer Science),,Bachelor,Protection of Computer Information,,6.22ICS034,4.0,,4,,,Exam.,,https://nuaca.am/archives/145834/?lang=en,English
National University of Architecture and Construction of Armenia,Informatics (Computer Science),,Bachelor,Data Base Design Technologies,,6.22ICS038,3.0,,4,,,Test,,https://nuaca.am/archives/145834/?lang=en,English
National University of Architecture and Construction of Armenia,Informatics (Computer Science),,Bachelor,Operation Systems (OS),,6.22ICS017,4.0,,5,,,Test,,https://nuaca.am/archives/145834/?lang=en,English
National University of Architecture and Construction of Armenia,Informatics (Computer Science),,Bachelor,Object-Oriented Programming,,6.22ICS023,3.0,,5,,,Exam.,,https://nuaca.am/archives/145834/?lang=en,English
National University of Architecture and Construction of Armenia,Informatics (Computer Science),,Bachelor,Management Basics,,6.22ICS027,3.0,,5,,,Exam.,,https://nuaca.am/archives/145834/?lang=en,English
National University of Architecture and Construction of Armenia,Informatics (Computer Science),,Bachelor,"Computing Systems, Networks and Telecommunications",,6.22ICS033,4.0,,5,,,Exam.,,https://nuaca.am/archives/145834/?lang=en,English
National University of Architecture and Construction of Armenia,Informatics (Computer Science),,Bachelor,Basic Electronics,,6.22ICS035,3.0,,5,,,Test,,https://nuaca.am/archives/145834/?lang=en,English
National University of Architecture and Construction of Armenia,Informatics (Computer Science),,Bachelor,Data Base Design Technologies,,6.22ICS039,4.0,,5,,,Exam.,,https://nuaca.am/archives/145834/?lang=en,English
National University of Architecture and Construction of Armenia,Informatics (Computer Science),,Bachelor,"Standardization, Certification",,6.22ICS009,1.0,,6,,,Test,,https://nuaca.am/archives/145834/?lang=en,English
National University of Architecture and Construction of Armenia,Informatics (Computer Science),,Bachelor,Operation Systems (OS),,6.22ICS018,4.0,,6,,,Test,,https://nuaca.am/archives/145834/?lang=en,English
National University of Architecture and Construction of Armenia,Informatics (Computer Science),,Bachelor,Object-Oriented Programming,,6.22ICS024,4.0,,6,,,Exam.,,https://nuaca.am/archives/145834/?lang=en,English
