method,university,program_name,degree_level,role_groups,gap_concept
keybert,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/5dc193da-e018-457a-b7b2-c8b315660e16
keybert,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/6b643893-0a1f-4f6c-83a1-e7eef75849b9
keybert,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/f4a6e9f7-5cff-46c0-894c-59c20bb78694
keybert,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/ed025ebf-5154-4fb9-a2ec-5d259ee7aa1e
keybert,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/1c2978b8-bb0d-4249-9c23-877571a4dffa
keybert,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/99c4c69a-025c-464f-adda-874c7f107a31
keybert,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/69bbd53f-fbb0-4476-b4b2-ef7844464e28
keybert,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/76ef6ed3-1658-4a1a-9593-204d799c6d0c
keybert,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/414332e4-8347-4771-b947-65bd3801a620
keybert,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/9ff9db9d-d14b-426e-83f3-e7449af6c79f
keybert,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/3cd569a2-4f88-4c1e-9995-8dce8c5e51a7
keybert,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/ffddfc7c-a9dd-449f-9e96-882dc447c8b6
keybert,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/b679ef35-eebf-4da8-8e45-fee6841c3214
keybert,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/d63f49de-cb72-4ce3-9553-a374a4f32f52
keybert,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/28878fd9-9a17-452a-b3b8-5db5c63d7905
keybert,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/a584a638-a2c0-4b3c-bdf3-a64f87225be9
keybert,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/83218cac-3599-417e-93d2-26013cdccd98
keybert,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/b91535d7-1265-455d-a565-901e2eafa883
keybert,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/a8d07b5a-c1a1-42c6-9d53-db9c7a2ca996
keybert,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/2c4e11ef-da18-4e19-816b-e6bc19e12424
keybert,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/19a8293b-8e95-4de3-983f-77484079c389
keybert,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/c69587b4-05d3-45bb-b79b-9b85e6603fc2
keybert,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/0a52bed5-fd29-45fb-aba6-e32bccfda1c1
keybert,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/3c209873-c757-47bb-91b5-9b6dc05df116
keybert,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/43ae58b9-5e56-4524-b45a-b422777a0576
keybert,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/709ef32a-7435-48e2-8fa2-16e389ecab8a
keybert,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/68a596a2-6255-42bd-b3b1-e33a2214bef6
keybert,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/cf310cff-0d28-4dbc-9dbb-cc500a3196c2
keybert,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/1fce1197-3a5b-45b7-8797-575cd3b57a01
keybert,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/39aa5571-45ce-4ba3-a280-f6870ef0075f
keybert,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/946c1229-1171-40d4-82cc-fe3f483ca100
keybert,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/826c1cf4-582a-4f1a-805f-98cc2b8000ba
keybert,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/17ef492d-0667-4741-99db-bcb1b17159aa
keybert,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/be80acfc-b6f2-4411-9b8d-b19d9cd2556a
keybert,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/24c200e5-be20-4370-a137-ab53797f3a17
keybert,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/397da142-ab35-48fe-b154-7c38f447adfb
keybert,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/1835a7c1-600e-4b16-a0af-fb4f7d8d77b9
keybert,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/417eb6b1-9e5b-4b3a-bfd0-85132c9f648d
keybert,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/c062bab3-3ea0-4291-9220-a2d8fef4bead
keybert,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/4fc1d2b4-9645-4fda-be99-abdf8e66c88d
keybert,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/d9e5349e-8791-49c2-8ba4-839fdd1606c2
keybert,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/f96f5aa5-6ed7-40dc-a431-68b0a09d6d4b
keybert,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/3782a625-52c2-46c7-b585-35ba4ddc4a1d
keybert,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/8203b07a-8097-4383-aff6-603b7df7f0f4
keybert,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/d663e407-33c6-4397-b40e-dced5ebe20b5
keybert,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/91abe492-18be-4cce-93c7-0dca07072363
keybert,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/b9bb1f03-15e2-4079-943e-7e483b21725b
keybert,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/0ccdfe98-f845-4598-84a1-3dca66e9d9a3
keybert,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/55514865-3066-4abd-86a9-dbe45a440882
keybert,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/737f8895-46df-4283-8f38-13f3f0fc3b77
keybert,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/05fc6f8d-639c-4329-a6de-dfdd800ed091
keybert,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/598de5b0-5b58-4ea7-8058-a4bc4d18c742
keybert,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/f0de4973-0a70-4644-8fd4-3a97080476f4
keybert,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/ccd0a1d9-afda-43d9-b901-96344886e14d
keybert,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/539b2a34-5982-40b7-ae0c-1a6c3b992627
keybert,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/a2b5dcf3-5b6a-453d-876c-cff540c0faf1
keybert,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/94b2c46e-6338-4a1d-950a-d44eef018c53
keybert,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/113b4428-0a31-4199-8496-070af7854b91
keybert,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/6195c5f7-a4fb-425d-a3dd-c4467c4471a3
keybert,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/be48353d-25c7-4f86-bea9-7b9e248fbc6e
keybert,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/4463a721-69f3-413d-8321-43e3af13a4f1
keybert,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/f683ae1d-cb7c-4aa1-b9fe-205e1bd23535
keybert,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/f14ff4b7-be1e-4b55-b39b-520005f8a97e
keybert,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/56a7f561-1d55-43c9-9cd7-36a0a9bc6c50
keybert,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/ce354460-500e-4eaa-8e95-8f243fcea3db
keybert,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/bee296bc-48f7-4df6-bd2c-8616c8a6c8de
keybert,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/7e5a7bec-0e19-4a35-b27b-1c4a6d9c4de0
keybert,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/bb99af26-71ff-4dca-bde7-1eb1f6194426
keybert,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/14832d87-2f2f-4895-b290-e4760ebae42a
keybert,National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),Master,Technical Management + IT Support / Admin / ERP,http://data.europa.eu/esco/skill/d63f49de-cb72-4ce3-9553-a374a4f32f52
keybert,National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),Master,Technical Management + IT Support / Admin / ERP,http://data.europa.eu/esco/skill/526a0eaa-2bee-4e80-989f-cb36f9fbee47
keybert,National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),Master,Technical Management + IT Support / Admin / ERP,http://data.europa.eu/esco/skill/28878fd9-9a17-452a-b3b8-5db5c63d7905
keybert,National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),Master,Technical Management + IT Support / Admin / ERP,http://data.europa.eu/esco/skill/b02b38c4-d46d-44da-9479-1310060bd74d
keybert,National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),Master,Technical Management + IT Support / Admin / ERP,http://data.europa.eu/esco/skill/28722c99-68b7-4b7b-808f-53f343299935
keybert,National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),Master,Technical Management + IT Support / Admin / ERP,http://data.europa.eu/esco/skill/c1d7a6df-92e8-4b2f-9259-e04dd7242be3
keybert,National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),Master,Technical Management + IT Support / Admin / ERP,http://data.europa.eu/esco/skill/981f770c-24f1-4711-afc0-13a6fa1a33ab
keybert,National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),Master,Technical Management + IT Support / Admin / ERP,http://data.europa.eu/esco/skill/9e9a4209-c7cf-4f6e-973e-dc2ffadccc74
keybert,National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),Master,Technical Management + IT Support / Admin / ERP,http://data.europa.eu/esco/skill/e8488824-3865-4d2a-97e9-fe4647d6add3
keybert,National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),Master,Technical Management + IT Support / Admin / ERP,http://data.europa.eu/esco/skill/43ae58b9-5e56-4524-b45a-b422777a0576
keybert,National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),Master,Technical Management + IT Support / Admin / ERP,http://data.europa.eu/esco/skill/3c209873-c757-47bb-91b5-9b6dc05df116
keybert,National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),Master,Technical Management + IT Support / Admin / ERP,http://data.europa.eu/esco/skill/cf310cff-0d28-4dbc-9dbb-cc500a3196c2
keybert,National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),Master,Technical Management + IT Support / Admin / ERP,http://data.europa.eu/esco/skill/c2fdfd64-6bdb-4ebc-b763-0a5d3eaa1ffe
keybert,National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),Master,Technical Management + IT Support / Admin / ERP,http://data.europa.eu/esco/skill/946c1229-1171-40d4-82cc-fe3f483ca100
keybert,National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),Master,Technical Management + IT Support / Admin / ERP,http://data.europa.eu/esco/skill/826c1cf4-582a-4f1a-805f-98cc2b8000ba
keybert,National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),Master,Technical Management + IT Support / Admin / ERP,http://data.europa.eu/esco/skill/656ae836-2075-459f-8967-03706d4ac2bb
keybert,National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),Master,Technical Management + IT Support / Admin / ERP,http://data.europa.eu/esco/skill/c32ad607-0c4d-4e34-b73f-668298f7bf13
keybert,National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),Master,Technical Management + IT Support / Admin / ERP,http://data.europa.eu/esco/skill/f03a3387-c4a7-41e3-a5d4-dd4577147940
keybert,National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),Master,Technical Management + IT Support / Admin / ERP,http://data.europa.eu/esco/skill/fd446407-b08e-49da-b8e3-7e7c79618c3f
keybert,National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),Master,Technical Management + IT Support / Admin / ERP,http://data.europa.eu/esco/skill/11430d93-c835-48ed-8e70-285fa69c9ae6
keybert,National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),Master,Technical Management + IT Support / Admin / ERP,http://data.europa.eu/esco/skill/001115fb-569f-4ee6-8381-c6807ef2527f
keybert,National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),Master,Technical Management + IT Support / Admin / ERP,http://data.europa.eu/esco/skill/bd420d08-880b-43bc-a808-d46ad3115168
keybert,National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),Master,Technical Management + IT Support / Admin / ERP,http://data.europa.eu/esco/skill/b9bb1f03-15e2-4079-943e-7e483b21725b
keybert,National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),Master,Technical Management + IT Support / Admin / ERP,http://data.europa.eu/esco/skill/ee3c1d54-f46a-43c7-a0f9-0ba3648164d0
keybert,National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),Master,Technical Management + IT Support / Admin / ERP,http://data.europa.eu/esco/skill/117373c8-f04b-4fff-8683-aebe36edac81
keybert,National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),Master,Technical Management + IT Support / Admin / ERP,http://data.europa.eu/esco/skill/78a74fd1-efc6-49dc-adb1-1b0fbe35c22c
keybert,National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),Master,Technical Management + IT Support / Admin / ERP,http://data.europa.eu/esco/skill/370ebe1f-55a5-424f-a44e-f3c19222d63b
keybert,National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),Master,Technical Management + IT Support / Admin / ERP,http://data.europa.eu/esco/skill/55514865-3066-4abd-86a9-dbe45a440882
keybert,National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),Master,Technical Management + IT Support / Admin / ERP,http://data.europa.eu/esco/skill/6cd29d73-e352-40b4-89c5-cdb3faff0a38
keybert,National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),Master,Technical Management + IT Support / Admin / ERP,http://data.europa.eu/esco/skill/f0de4973-0a70-4644-8fd4-3a97080476f4
keybert,National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),Master,Technical Management + IT Support / Admin / ERP,http://data.europa.eu/esco/skill/ccd0a1d9-afda-43d9-b901-96344886e14d
keybert,National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),Master,Technical Management + IT Support / Admin / ERP,http://data.europa.eu/esco/skill/921f52c7-d977-4e84-8b62-adf64fed999f
keybert,National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),Master,Technical Management + IT Support / Admin / ERP,http://data.europa.eu/esco/skill/ed025ebf-5154-4fb9-a2ec-5d259ee7aa1e
keybert,National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),Master,Technical Management + IT Support / Admin / ERP,http://data.europa.eu/esco/skill/2342a29c-6965-46dc-bdde-ec0e9d330e6f
keybert,National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),Master,Technical Management + IT Support / Admin / ERP,http://data.europa.eu/esco/skill/f683ae1d-cb7c-4aa1-b9fe-205e1bd23535
keybert,National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),Master,Technical Management + IT Support / Admin / ERP,http://data.europa.eu/esco/skill/ce354460-500e-4eaa-8e95-8f243fcea3db
keybert,National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),Master,Technical Management + IT Support / Admin / ERP,http://data.europa.eu/esco/skill/89f6560b-2194-45c9-9ece-d33049a73eef
keybert,National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),Master,Technical Management + IT Support / Admin / ERP,http://data.europa.eu/esco/skill/99c4c69a-025c-464f-adda-874c7f107a31
keybert,National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),Master,Technical Management + IT Support / Admin / ERP,http://data.europa.eu/esco/skill/414332e4-8347-4771-b947-65bd3801a620
keybert,National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),Master,Technical Management + IT Support / Admin / ERP,http://data.europa.eu/esco/skill/897b393f-e7e0-4248-a40d-d77119694e83
keybert,National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),Master,Technical Management + IT Support / Admin / ERP,http://data.europa.eu/esco/skill/9ff9db9d-d14b-426e-83f3-e7449af6c79f
keybert,National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),Master,Technical Management + IT Support / Admin / ERP,http://data.europa.eu/esco/skill/bb99af26-71ff-4dca-bde7-1eb1f6194426
keybert,Université Française en Arménie,MS in Computer Science - Artificial Intelligence: Foundations and Applications,Master,Data / ML / AI + Software Engineering,http://data.europa.eu/esco/skill/7b5cce4d-c7fe-4119-b48f-70aa05391787
keybert,Université Française en Arménie,MS in Computer Science - Artificial Intelligence: Foundations and Applications,Master,Data / ML / AI + Software Engineering,http://data.europa.eu/esco/skill/b483124c-180c-4d3a-8b7c-72e4e7a5b49b
keybert,Université Française en Arménie,MS in Computer Science - Artificial Intelligence: Foundations and Applications,Master,Data / ML / AI + Software Engineering,http://data.europa.eu/esco/skill/ef539e4d-8907-4a88-b2f7-8f8fa95e3117
keybert,Université Française en Arménie,MS in Computer Science - Artificial Intelligence: Foundations and Applications,Master,Data / ML / AI + Software Engineering,http://data.europa.eu/esco/skill/bf4d884f-c848-402a-b130-69c266b04164
keybert,Université Française en Arménie,MS in Computer Science - Artificial Intelligence: Foundations and Applications,Master,Data / ML / AI + Software Engineering,http://data.europa.eu/esco/skill/2522a6ce-3202-4ac8-9f5b-b9cb5a3a83a1
keybert,Université Française en Arménie,MS in Computer Science - Artificial Intelligence: Foundations and Applications,Master,Data / ML / AI + Software Engineering,http://data.europa.eu/esco/skill/a4d336a6-9ffd-402a-91cc-f359716ba4e0
keybert,Université Française en Arménie,MS in Computer Science - Artificial Intelligence: Foundations and Applications,Master,Data / ML / AI + Software Engineering,http://data.europa.eu/esco/skill/7bb5d9af-0a7e-48a7-a860-0e1ded0f6e75
keybert,Université Française en Arménie,MS in Computer Science - Artificial Intelligence: Foundations and Applications,Master,Data / ML / AI + Software Engineering,http://data.europa.eu/esco/skill/2636b3d3-843e-46a9-8b4c-a9d6ca3f5a2d
keybert,Université Française en Arménie,MS in Computer Science - Artificial Intelligence: Foundations and Applications,Master,Data / ML / AI + Software Engineering,http://data.europa.eu/esco/skill/cc7370dd-69fa-4c67-a96f-d4d135d38700
keybert,Université Française en Arménie,MS in Computer Science - Artificial Intelligence: Foundations and Applications,Master,Data / ML / AI + Software Engineering,http://data.europa.eu/esco/skill/65e58886-bd1e-4c5b-8ca5-8d9b353c8aa1
keybert,Université Française en Arménie,MS in Computer Science - Artificial Intelligence: Foundations and Applications,Master,Data / ML / AI + Software Engineering,http://data.europa.eu/esco/skill/28722c99-68b7-4b7b-808f-53f343299935
keybert,Université Française en Arménie,MS in Computer Science - Artificial Intelligence: Foundations and Applications,Master,Data / ML / AI + Software Engineering,http://data.europa.eu/esco/skill/c7d24594-0c11-4b27-9039-fe0bb903da8e
keybert,Université Française en Arménie,MS in Computer Science - Artificial Intelligence: Foundations and Applications,Master,Data / ML / AI + Software Engineering,http://data.europa.eu/esco/skill/08365fba-e874-497b-aa9a-1c09d2aecd4d
keybert,Université Française en Arménie,MS in Computer Science - Artificial Intelligence: Foundations and Applications,Master,Data / ML / AI + Software Engineering,http://data.europa.eu/esco/skill/7961413f-61d0-4722-9cd9-20a050a29899
keybert,Université Française en Arménie,MS in Computer Science - Artificial Intelligence: Foundations and Applications,Master,Data / ML / AI + Software Engineering,http://data.europa.eu/esco/skill/33a0a2ea-025e-4107-8717-39ac45b3b78c
keybert,Université Française en Arménie,MS in Computer Science - Artificial Intelligence: Foundations and Applications,Master,Data / ML / AI + Software Engineering,http://data.europa.eu/esco/skill/e8488824-3865-4d2a-97e9-fe4647d6add3
keybert,Université Française en Arménie,MS in Computer Science - Artificial Intelligence: Foundations and Applications,Master,Data / ML / AI + Software Engineering,http://data.europa.eu/esco/skill/bd14968e-e409-45af-b362-3495ed7b10e0
keybert,Université Française en Arménie,MS in Computer Science - Artificial Intelligence: Foundations and Applications,Master,Data / ML / AI + Software Engineering,http://data.europa.eu/esco/skill/3e40c7d0-0e36-4b33-bc33-0aa87eda0561
keybert,Université Française en Arménie,MS in Computer Science - Artificial Intelligence: Foundations and Applications,Master,Data / ML / AI + Software Engineering,http://data.europa.eu/esco/skill/146eccdc-c52a-4d61-9406-3af617caa7d6
keybert,Université Française en Arménie,MS in Computer Science - Artificial Intelligence: Foundations and Applications,Master,Data / ML / AI + Software Engineering,http://data.europa.eu/esco/skill/ed1d8bd4-cd2a-4c64-b665-56d70651026c
keybert,Université Française en Arménie,MS in Computer Science - Artificial Intelligence: Foundations and Applications,Master,Data / ML / AI + Software Engineering,http://data.europa.eu/esco/skill/ea412de3-9d7a-4943-8d8c-c6d3c7495d0e
keybert,Université Française en Arménie,MS in Computer Science - Artificial Intelligence: Foundations and Applications,Master,Data / ML / AI + Software Engineering,http://data.europa.eu/esco/skill/6a0aab53-6246-41e8-a910-e7a13f314860
keybert,Université Française en Arménie,MS in Computer Science - Artificial Intelligence: Foundations and Applications,Master,Data / ML / AI + Software Engineering,http://data.europa.eu/esco/skill/f8e3425c-fe44-4ffb-bafe-0e20d91dadf4
keybert,Université Française en Arménie,MS in Computer Science - Artificial Intelligence: Foundations and Applications,Master,Data / ML / AI + Software Engineering,http://data.europa.eu/esco/skill/1ffac4ac-fda7-407d-8ed1-ca8f4a8dc146
keybert,Université Française en Arménie,MS in Computer Science - Artificial Intelligence: Foundations and Applications,Master,Data / ML / AI + Software Engineering,http://data.europa.eu/esco/skill/1bba98a7-92b9-450b-9235-e0c905f8f3c4
keybert,Université Française en Arménie,MS in Computer Science - Artificial Intelligence: Foundations and Applications,Master,Data / ML / AI + Software Engineering,http://data.europa.eu/esco/skill/48db96bf-3314-45c6-bad8-fdb6e20e5639
keybert,Université Française en Arménie,MS in Computer Science - Artificial Intelligence: Foundations and Applications,Master,Data / ML / AI + Software Engineering,http://data.europa.eu/esco/skill/4da171e5-779c-4983-a76f-91c16751e99f
keybert,Université Française en Arménie,MS in Computer Science - Artificial Intelligence: Foundations and Applications,Master,Data / ML / AI + Software Engineering,http://data.europa.eu/esco/skill/ce26e71f-2d47-474e-89b6-7920931ac4fc
keybert,Université Française en Arménie,MS in Computer Science - Artificial Intelligence: Foundations and Applications,Master,Data / ML / AI + Software Engineering,http://data.europa.eu/esco/skill/867137fb-ff1b-4ca3-99f3-cb6969aa2c68
keybert,Université Française en Arménie,MS in Computer Science - Artificial Intelligence: Foundations and Applications,Master,Data / ML / AI + Software Engineering,http://data.europa.eu/esco/skill/f03a3387-c4a7-41e3-a5d4-dd4577147940
