experiment,method,input_type,matching,experiment_label,university,program,degree,relevant_roles,n_program_skills,n_job_skills,n_overlap,full_coverage_pct,n_gap,n_surplus,role_coverage_pct,role_n_overlap,role_n_job_skills,role_n_gap,role_n_surplus,core_role_coverage_pct,core_n_job_skills,core_n_overlap,core_n_gap,n_foundational,n_surplus_clean,weighted_core_coverage_pct
KeyBERT_names_semantic,KeyBERT,names,semantic,KeyBERT on names (semantic),Armenian State Pedagogical University,Informatics,Master,"IT Support / Admin / ERP, Software Engineering",24,1492,63,4.22,1429,2,5.85,47.0,803.0,756.0,6.0,9.38,64.0,6.0,58.0,2,17.0,9.25
KeyBERT_names_semantic,KeyBERT,names,semantic,KeyBERT on names (semantic),Armenian State University of Economics,Applied Statistics and Data Science,Master,Data / ML / AI,29,1492,49,3.28,1443,7,12.35,42.0,340.0,298.0,9.0,31.25,32.0,10.0,22.0,1,17.0,40.6
KeyBERT_names_semantic,KeyBERT,names,semantic,KeyBERT on names (semantic),Armenian State University of Economics,Information Systems,Bachelor,"IT Support / Admin / ERP, Software Engineering",70,1492,211,14.14,1281,3,15.69,126.0,803.0,677.0,7.0,23.44,64.0,15.0,49.0,3,54.0,42.73
KeyBERT_names_semantic,KeyBERT,names,semantic,KeyBERT on names (semantic),Armenian State University of Economics,Information Technology in Business,Master,"IT Support / Admin / ERP, Technical Management, Software Engineering",30,1492,82,5.5,1410,2,6.52,58.0,889.0,831.0,2.0,9.52,84.0,8.0,76.0,2,21.0,10.37
KeyBERT_names_semantic,KeyBERT,names,semantic,KeyBERT on names (semantic),National Polytechnic University of Armenia,Computer Engineering,Bachelor,"Hardware / Embedded, Software Engineering",74,1492,73,4.89,1419,33,4.44,32.0,720.0,688.0,38.0,3.53,85.0,3.0,82.0,0,70.0,2.73
KeyBERT_names_semantic,KeyBERT,names,semantic,KeyBERT on names (semantic),National Polytechnic University of Armenia,Computer Engineering,Master,"Hardware / Embedded, Software Engineering",57,1492,94,6.3,1398,17,5.28,38.0,720.0,682.0,22.0,4.71,85.0,4.0,81.0,0,48.0,2.91
KeyBERT_names_semantic,KeyBERT,names,semantic,KeyBERT on names (semantic),National Polytechnic University of Armenia,Informatics (Computer Science),Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",36,1492,37,2.48,1455,15,2.48,37.0,1492.0,1455.0,15.0,2.09,335.0,7.0,328.0,5,23.0,1.27
KeyBERT_names_semantic,KeyBERT,names,semantic,KeyBERT on names (semantic),National Polytechnic University of Armenia,Informatics (Computer Science),Master,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",54,1492,23,1.54,1469,37,1.54,23.0,1492.0,1469.0,37.0,1.19,335.0,4.0,331.0,12,37.0,1.11
KeyBERT_names_semantic,KeyBERT,names,semantic,KeyBERT on names (semantic),National Polytechnic University of Armenia,Information Security,Bachelor,Security,51,1492,94,6.3,1398,11,14.29,14.0,98.0,84.0,35.0,14.29,98.0,14.0,84.0,3,32.0,15.28
KeyBERT_names_semantic,KeyBERT,names,semantic,KeyBERT on names (semantic),National Polytechnic University of Armenia,Information Systems,Bachelor,"IT Support / Admin / ERP, Software Engineering",72,1492,106,7.1,1386,21,7.35,59.0,803.0,744.0,31.0,10.94,64.0,7.0,57.0,1,66.0,11.67
KeyBERT_names_semantic,KeyBERT,names,semantic,KeyBERT on names (semantic),National Polytechnic University of Armenia,Information Systems,Master,"IT Support / Admin / ERP, Software Engineering",60,1492,73,4.89,1419,17,3.99,32.0,803.0,771.0,29.0,3.12,64.0,2.0,62.0,5,53.0,2.42
KeyBERT_names_semantic,KeyBERT,names,semantic,KeyBERT on names (semantic),National Polytechnic University of Armenia,Information Technologies,Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",39,1492,80,5.36,1412,13,5.36,80.0,1492.0,1412.0,13.0,7.46,335.0,25.0,310.0,5,19.0,12.27
KeyBERT_names_semantic,KeyBERT,names,semantic,KeyBERT on names (semantic),National Polytechnic University of Armenia,Software Engineering,Bachelor,"Software Engineering, QA / Testing",74,1492,113,7.57,1379,22,7.99,55.0,688.0,633.0,29.0,6.78,59.0,4.0,55.0,7,60.0,8.32
KeyBERT_names_semantic,KeyBERT,names,semantic,KeyBERT on names (semantic),National Polytechnic University of Armenia,Software Engineering,Master,"Software Engineering, QA / Testing",95,1492,141,9.45,1351,26,9.01,62.0,688.0,626.0,41.0,16.95,59.0,10.0,49.0,7,83.0,9.97
KeyBERT_names_semantic,KeyBERT,names,semantic,KeyBERT on names (semantic),National University of Architecture and Construction of Armenia,Geographic Information Systems,Master,"Data / ML / AI, IT Support / Admin / ERP",31,1492,16,1.07,1476,24,1.96,11.0,560.0,549.0,26.0,3.08,65.0,2.0,63.0,0,29.0,4.3
KeyBERT_names_semantic,KeyBERT,names,semantic,KeyBERT on names (semantic),National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",62,1492,71,4.76,1421,24,4.76,71.0,1492.0,1421.0,24.0,6.87,335.0,23.0,312.0,3,38.0,11.57
KeyBERT_names_semantic,KeyBERT,names,semantic,KeyBERT on names (semantic),National University of Architecture and Construction of Armenia,Informatics (Computer Science),Master,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",53,1492,82,5.5,1410,22,5.5,82.0,1492.0,1410.0,22.0,9.25,335.0,31.0,304.0,4,31.0,6.9
KeyBERT_names_semantic,KeyBERT,names,semantic,KeyBERT on names (semantic),National University of Architecture and Construction of Armenia,Information Systems,Bachelor,"IT Support / Admin / ERP, Software Engineering",65,1492,74,4.96,1418,27,4.98,40.0,803.0,763.0,40.0,4.69,64.0,3.0,61.0,2,60.0,1.35
KeyBERT_names_semantic,KeyBERT,names,semantic,KeyBERT on names (semantic),National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),Master,"Technical Management, IT Support / Admin / ERP",52,1492,82,5.5,1410,18,7.91,34.0,430.0,396.0,24.0,13.24,68.0,9.0,59.0,1,41.0,13.91
KeyBERT_names_semantic,KeyBERT,names,semantic,KeyBERT on names (semantic),Russian-Armenian University,Applied Mathematics and Informatics,Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",58,1492,48,3.22,1444,33,3.22,48.0,1492.0,1444.0,33.0,1.19,335.0,4.0,331.0,19,35.0,1.05
KeyBERT_names_semantic,KeyBERT,names,semantic,KeyBERT on names (semantic),Université Française en Arménie,Computer Science,Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",90,1492,87,5.83,1405,37,5.83,87.0,1492.0,1405.0,37.0,6.57,335.0,22.0,313.0,11,50.0,9.88
KeyBERT_names_semantic,KeyBERT,names,semantic,KeyBERT on names (semantic),Université Française en Arménie,MS in Computer Science - Artificial Intelligence: Foundations and Applications,Master,"Data / ML / AI, Software Engineering",41,1492,58,3.89,1434,10,5.05,42.0,831.0,789.0,12.0,10.53,57.0,6.0,51.0,2,30.0,6.1
KeyBERT_names_semantic,KeyBERT,names,semantic,KeyBERT on names (semantic),Yerevan State University,Applied Statistics and Data Science,Bachelor,Data / ML / AI,58,1492,33,2.21,1459,38,4.71,16.0,340.0,324.0,45.0,15.62,32.0,5.0,27.0,6,48.0,25.92
KeyBERT_names_semantic,KeyBERT,names,semantic,KeyBERT on names (semantic),Yerevan State University,Applied Statistics and Data Science,Master,Data / ML / AI,38,1492,38,2.55,1454,18,5.59,19.0,340.0,321.0,23.0,21.88,32.0,7.0,25.0,4,26.0,33.94
KeyBERT_names_semantic,KeyBERT,names,semantic,KeyBERT on names (semantic),Yerevan State University,Blockchain and Digital Currencies,Master,unmapped,36,1492,26,1.74,1466,15,,,,,,,,,,0,,
KeyBERT_names_semantic,KeyBERT,names,semantic,KeyBERT on names (semantic),Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,Data / ML / AI,125,1492,84,5.63,1408,82,7.94,27.0,340.0,313.0,104.0,15.62,32.0,5.0,27.0,10,110.0,14.45
KeyBERT_names_semantic,KeyBERT,names,semantic,KeyBERT on names (semantic),Yerevan State University,Data Science in Business,Master,Data / ML / AI,51,1492,75,5.03,1417,16,12.65,43.0,340.0,297.0,20.0,31.25,32.0,10.0,22.0,1,33.0,47.71
KeyBERT_names_semantic,KeyBERT,names,semantic,KeyBERT on names (semantic),Yerevan State University,Discrete Mathematics and Theoretical Informatics,Master,"Data / ML / AI, Software Engineering",61,1492,73,4.89,1419,24,5.42,45.0,831.0,786.0,30.0,8.77,57.0,5.0,52.0,7,50.0,5.34
KeyBERT_names_semantic,KeyBERT,names,semantic,KeyBERT on names (semantic),Yerevan State University,Informatics and Applied Mathematics,Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",79,1492,36,2.41,1456,62,2.41,36.0,1492.0,1456.0,62.0,2.09,335.0,7.0,328.0,13,60.0,1.3
KeyBERT_names_semantic,KeyBERT,names,semantic,KeyBERT on names (semantic),Yerevan State University,Informatics and Applied Mathematics (Part time),Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",81,1492,36,2.41,1456,64,2.41,36.0,1492.0,1456.0,64.0,2.09,335.0,7.0,328.0,13,62.0,1.3
KeyBERT_names_semantic,KeyBERT,names,semantic,KeyBERT on names (semantic),Yerevan State University,Information Security,Bachelor,Security,73,1492,65,4.36,1427,47,12.24,12.0,98.0,86.0,66.0,12.24,98.0,12.0,86.0,12,54.0,12.5
KeyBERT_names_semantic,KeyBERT,names,semantic,KeyBERT on names (semantic),Yerevan State University,Information Systems Development,Master,"IT Support / Admin / ERP, Software Engineering",59,1492,113,7.57,1379,15,7.6,61.0,803.0,742.0,19.0,7.81,64.0,5.0,59.0,5,46.0,5.48
KeyBERT_names_semantic,KeyBERT,names,semantic,KeyBERT on names (semantic),Yerevan State University,Information Systems Management,Master,"IT Support / Admin / ERP, Technical Management",58,1492,89,5.97,1403,19,7.44,32.0,430.0,398.0,31.0,8.82,68.0,6.0,62.0,4,47.0,7.62
KeyBERT_names_semantic,KeyBERT,names,semantic,KeyBERT on names (semantic),Yerevan State University,"Mathematical and Software Development of Computing Machines, Complexes, Systems and Networks",Master,"Software Engineering, DevOps / Cloud",64,1492,105,7.04,1387,18,5.73,43.0,751.0,708.0,32.0,3.17,63.0,2.0,61.0,3,55.0,2.42
KeyBERT_names_semantic,KeyBERT,names,semantic,KeyBERT on names (semantic),Yerevan State University,Numerical Analysis and Mathematical Modelling,Master,"Data / ML / AI, Software Engineering",56,1492,43,2.88,1449,30,3.73,31.0,831.0,800.0,34.0,8.77,57.0,5.0,52.0,7,45.0,5.34
KeyBERT_names_semantic,KeyBERT,names,semantic,KeyBERT on names (semantic),Yerevan State University,Radiophysics and Computer Technology,Bachelor,Hardware / Embedded,176,1492,102,6.84,1390,119,9.86,14.0,142.0,128.0,154.0,5.45,55.0,3.0,52.0,1,166.0,4.07
TFIDF_desc_semantic,TFIDF,desc,semantic,TF-IDF on descriptions (semantic),American University of Armenia,Computer Science,Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",464,1492,200,13.4,1292,358,13.4,200.0,1492.0,1292.0,358.0,16.72,335.0,56.0,279.0,31,396.0,15.54
TFIDF_desc_semantic,TFIDF,desc,semantic,TF-IDF on descriptions (semantic),American University of Armenia,Computer and Information Science,Master,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",588,1492,233,15.62,1259,418,15.62,233.0,1492.0,1259.0,418.0,17.91,335.0,60.0,275.0,27,500.0,25.07
TFIDF_desc_semantic,TFIDF,desc,semantic,TF-IDF on descriptions (semantic),American University of Armenia,Data Science,Bachelor,Data / ML / AI,310,1492,125,8.38,1367,233,18.24,62.0,340.0,278.0,258.0,50.0,32.0,16.0,16.0,8,278.0,63.3
TFIDF_desc_semantic,TFIDF,desc,semantic,TF-IDF on descriptions (semantic),American University of Armenia,Engineering Sciences,Bachelor,unmapped,327,1492,84,5.63,1408,260,,,,,,,,,,0,,
TFIDF_desc_semantic,TFIDF,desc,semantic,TF-IDF on descriptions (semantic),American University of Armenia,Environmental and Sustainability Sciences,Bachelor,unmapped,224,1492,63,4.22,1429,191,,,,,,,,,,0,,
TFIDF_desc_semantic,TFIDF,desc,semantic,TF-IDF on descriptions (semantic),American University of Armenia,General Education,General,unmapped,263,1492,70,4.69,1422,218,,,,,,,,,,0,,
TFIDF_desc_semantic,TFIDF,desc,semantic,TF-IDF on descriptions (semantic),American University of Armenia,Industrial Engineering and Systems Management,Master,"IT Support / Admin / ERP, Technical Management",306,1492,141,9.45,1351,216,12.56,54.0,430.0,376.0,250.0,14.71,68.0,10.0,58.0,6,284.0,12.58
TFIDF_desc_semantic,TFIDF,desc,semantic,TF-IDF on descriptions (semantic),Armenian State Pedagogical University,Informatics,Bachelor,"Software Engineering, IT Support / Admin / ERP",79,1492,107,7.17,1385,36,7.97,64.0,803.0,739.0,43.0,15.62,64.0,10.0,54.0,11,59.0,19.66
TFIDF_desc_semantic,TFIDF,desc,semantic,TF-IDF on descriptions (semantic),Armenian State Pedagogical University,Informatics,Master,"IT Support / Admin / ERP, Software Engineering",31,1492,41,2.75,1451,15,3.49,28.0,803.0,775.0,19.0,6.25,64.0,4.0,60.0,1,26.0,5.66
TFIDF_desc_semantic,TFIDF,desc,semantic,TF-IDF on descriptions (semantic),Armenian State University of Economics,Applied Statistics and Data Science,Master,Data / ML / AI,52,1492,48,3.22,1444,22,10.0,34.0,340.0,306.0,27.0,21.88,32.0,7.0,25.0,0,40.0,15.83
TFIDF_desc_semantic,TFIDF,desc,semantic,TF-IDF on descriptions (semantic),Armenian State University of Economics,Information Systems,Bachelor,"IT Support / Admin / ERP, Software Engineering",81,1492,201,13.47,1291,15,13.08,105.0,803.0,698.0,20.0,18.75,64.0,12.0,52.0,1,69.0,25.85
TFIDF_desc_semantic,TFIDF,desc,semantic,TF-IDF on descriptions (semantic),Armenian State University of Economics,Information Technology in Business,Master,"IT Support / Admin / ERP, Technical Management, Software Engineering",43,1492,75,5.03,1417,12,5.29,47.0,889.0,842.0,13.0,5.95,84.0,5.0,79.0,0,38.0,7.35
TFIDF_desc_semantic,TFIDF,desc,semantic,TF-IDF on descriptions (semantic),National Polytechnic University of Armenia,Computer Engineering,Bachelor,"Hardware / Embedded, Software Engineering",210,1492,145,9.72,1347,116,9.86,71.0,720.0,649.0,136.0,8.24,85.0,7.0,78.0,7,192.0,3.7
TFIDF_desc_semantic,TFIDF,desc,semantic,TF-IDF on descriptions (semantic),National Polytechnic University of Armenia,Computer Engineering,Master,"Hardware / Embedded, Software Engineering",161,1492,164,10.99,1328,74,9.58,69.0,720.0,651.0,97.0,5.88,85.0,5.0,80.0,2,149.0,2.73
TFIDF_desc_semantic,TFIDF,desc,semantic,TF-IDF on descriptions (semantic),National Polytechnic University of Armenia,Informatics (Computer Science),Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",295,1492,153,10.25,1339,192,10.25,153.0,1492.0,1339.0,192.0,12.54,335.0,42.0,293.0,21,229.0,19.29
TFIDF_desc_semantic,TFIDF,desc,semantic,TF-IDF on descriptions (semantic),National Polytechnic University of Armenia,Informatics (Computer Science),Master,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",156,1492,56,3.75,1436,112,3.75,56.0,1492.0,1436.0,112.0,4.48,335.0,15.0,320.0,15,129.0,8.33
TFIDF_desc_semantic,TFIDF,desc,semantic,TF-IDF on descriptions (semantic),National Polytechnic University of Armenia,Information Security,Bachelor,Security,156,1492,146,9.79,1346,75,26.53,26.0,98.0,72.0,126.0,26.53,98.0,26.0,72.0,5,121.0,32.64
TFIDF_desc_semantic,TFIDF,desc,semantic,TF-IDF on descriptions (semantic),National Polytechnic University of Armenia,Information Systems,Bachelor,"IT Support / Admin / ERP, Software Engineering",298,1492,198,13.27,1294,162,13.08,105.0,803.0,698.0,192.0,14.06,64.0,9.0,55.0,4,281.0,14.81
TFIDF_desc_semantic,TFIDF,desc,semantic,TF-IDF on descriptions (semantic),National Polytechnic University of Armenia,Information Systems,Master,"IT Support / Admin / ERP, Software Engineering",197,1492,143,9.58,1349,109,10.46,84.0,803.0,719.0,129.0,10.94,64.0,7.0,57.0,7,183.0,13.11
TFIDF_desc_semantic,TFIDF,desc,semantic,TF-IDF on descriptions (semantic),National Polytechnic University of Armenia,Information Technologies,Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",228,1492,236,15.82,1256,100,15.82,236.0,1492.0,1256.0,100.0,24.48,335.0,82.0,253.0,3,161.0,29.9
TFIDF_desc_semantic,TFIDF,desc,semantic,TF-IDF on descriptions (semantic),National Polytechnic University of Armenia,Software Engineering,Bachelor,"Software Engineering, QA / Testing",362,1492,250,16.76,1242,199,20.2,139.0,688.0,549.0,244.0,44.07,59.0,26.0,33.0,18,317.0,45.05
TFIDF_desc_semantic,TFIDF,desc,semantic,TF-IDF on descriptions (semantic),National Polytechnic University of Armenia,Software Engineering,Master,"Software Engineering, QA / Testing",342,1492,250,16.76,1242,167,19.19,132.0,688.0,556.0,226.0,49.15,59.0,29.0,30.0,12,305.0,53.3
TFIDF_desc_semantic,TFIDF,desc,semantic,TF-IDF on descriptions (semantic),National University of Architecture and Construction of Armenia,Geographic Information Systems,Master,"Data / ML / AI, IT Support / Admin / ERP",132,1492,90,6.03,1402,95,7.86,44.0,560.0,516.0,102.0,7.69,65.0,5.0,60.0,2,125.0,5.84
TFIDF_desc_semantic,TFIDF,desc,semantic,TF-IDF on descriptions (semantic),National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",588,1492,252,16.89,1240,404,16.89,252.0,1492.0,1240.0,404.0,22.39,335.0,75.0,260.0,23,488.0,30.54
TFIDF_desc_semantic,TFIDF,desc,semantic,TF-IDF on descriptions (semantic),National University of Architecture and Construction of Armenia,Informatics (Computer Science),Master,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",208,1492,167,11.19,1325,125,11.19,167.0,1492.0,1325.0,125.0,14.63,335.0,49.0,286.0,10,158.0,11.12
TFIDF_desc_semantic,TFIDF,desc,semantic,TF-IDF on descriptions (semantic),National University of Architecture and Construction of Armenia,Information Systems,Bachelor,"IT Support / Admin / ERP, Software Engineering",595,1492,229,15.35,1263,391,15.57,125.0,803.0,678.0,447.0,18.75,64.0,12.0,52.0,20,558.0,16.97
TFIDF_desc_semantic,TFIDF,desc,semantic,TF-IDF on descriptions (semantic),National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),Master,"Technical Management, IT Support / Admin / ERP",221,1492,197,13.2,1295,115,20.47,88.0,430.0,342.0,139.0,25.0,68.0,17.0,51.0,2,190.0,24.83
TFIDF_desc_semantic,TFIDF,desc,semantic,TF-IDF on descriptions (semantic),Russian-Armenian University,Applied Mathematics and Informatics,Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",509,1492,155,10.39,1337,375,10.39,155.0,1492.0,1337.0,375.0,10.15,335.0,34.0,301.0,41,427.0,14.24
TFIDF_desc_semantic,TFIDF,desc,semantic,TF-IDF on descriptions (semantic),Université Française en Arménie,Computer Science,Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",622,1492,273,18.3,1219,387,18.3,273.0,1492.0,1219.0,387.0,25.07,335.0,84.0,251.0,51,477.0,34.32
TFIDF_desc_semantic,TFIDF,desc,semantic,TF-IDF on descriptions (semantic),Université Française en Arménie,MS in Computer Science - Artificial Intelligence: Foundations and Applications,Master,"Data / ML / AI, Software Engineering",234,1492,110,7.37,1382,148,9.63,80.0,831.0,751.0,158.0,21.05,57.0,12.0,45.0,10,207.0,17.6
TFIDF_desc_semantic,TFIDF,desc,semantic,TF-IDF on descriptions (semantic),Yerevan State University,Applied Statistics and Data Science,Bachelor,Data / ML / AI,681,1492,148,9.92,1344,535,20.0,68.0,340.0,272.0,592.0,34.38,32.0,11.0,21.0,25,624.0,52.52
TFIDF_desc_semantic,TFIDF,desc,semantic,TF-IDF on descriptions (semantic),Yerevan State University,Applied Statistics and Data Science,Master,Data / ML / AI,303,1492,122,8.18,1370,214,19.12,65.0,340.0,275.0,238.0,37.5,32.0,12.0,20.0,15,266.0,53.9
TFIDF_desc_semantic,TFIDF,desc,semantic,TF-IDF on descriptions (semantic),Yerevan State University,Blockchain and Digital Currencies,Master,unmapped,150,1492,93,6.23,1399,94,,,,,,,,,,0,,
TFIDF_desc_semantic,TFIDF,desc,semantic,TF-IDF on descriptions (semantic),Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,Data / ML / AI,751,1492,160,10.72,1332,620,15.88,54.0,340.0,286.0,685.0,31.25,32.0,10.0,22.0,26,707.0,41.28
TFIDF_desc_semantic,TFIDF,desc,semantic,TF-IDF on descriptions (semantic),Yerevan State University,Data Science in Business,Master,Data / ML / AI,235,1492,152,10.19,1340,137,19.71,67.0,340.0,273.0,175.0,50.0,32.0,16.0,16.0,9,200.0,61.01
TFIDF_desc_semantic,TFIDF,desc,semantic,TF-IDF on descriptions (semantic),Yerevan State University,Discrete Mathematics and Theoretical Informatics,Master,"Data / ML / AI, Software Engineering",332,1492,128,8.58,1364,247,8.54,71.0,831.0,760.0,268.0,3.51,57.0,2.0,55.0,20,310.0,2.56
TFIDF_desc_semantic,TFIDF,desc,semantic,TF-IDF on descriptions (semantic),Yerevan State University,Informatics and Applied Mathematics,Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",756,1492,146,9.79,1346,607,9.79,146.0,1492.0,1346.0,607.0,13.13,335.0,44.0,291.0,48,653.0,15.19
TFIDF_desc_semantic,TFIDF,desc,semantic,TF-IDF on descriptions (semantic),Yerevan State University,Informatics and Applied Mathematics (Part time),Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",793,1492,145,9.72,1347,639,9.72,145.0,1492.0,1347.0,639.0,11.64,335.0,39.0,296.0,42,703.0,21.07
TFIDF_desc_semantic,TFIDF,desc,semantic,TF-IDF on descriptions (semantic),Yerevan State University,Information Security,Bachelor,Security,680,1492,176,11.8,1316,468,32.65,32.0,98.0,66.0,609.0,32.65,98.0,32.0,66.0,36,573.0,43.06
TFIDF_desc_semantic,TFIDF,desc,semantic,TF-IDF on descriptions (semantic),Yerevan State University,Information Systems Development,Master,"IT Support / Admin / ERP, Software Engineering",351,1492,218,14.61,1274,217,15.82,127.0,803.0,676.0,242.0,26.56,64.0,17.0,47.0,7,320.0,33.66
TFIDF_desc_semantic,TFIDF,desc,semantic,TF-IDF on descriptions (semantic),Yerevan State University,Information Systems Management,Master,"IT Support / Admin / ERP, Technical Management",355,1492,234,15.68,1258,211,21.86,94.0,430.0,336.0,268.0,22.06,68.0,15.0,53.0,7,329.0,21.85
TFIDF_desc_semantic,TFIDF,desc,semantic,TF-IDF on descriptions (semantic),Yerevan State University,"Mathematical and Software Development of Computing Machines, Complexes, Systems and Networks",Master,"Software Engineering, DevOps / Cloud",359,1492,216,14.48,1276,231,12.92,97.0,751.0,654.0,270.0,14.29,63.0,9.0,54.0,16,328.0,14.31
TFIDF_desc_semantic,TFIDF,desc,semantic,TF-IDF on descriptions (semantic),Yerevan State University,Numerical Analysis and Mathematical Modelling,Master,"Data / ML / AI, Software Engineering",334,1492,84,5.63,1408,258,6.74,56.0,831.0,775.0,274.0,10.53,57.0,6.0,51.0,27,297.0,14.0
TFIDF_desc_semantic,TFIDF,desc,semantic,TF-IDF on descriptions (semantic),Yerevan State University,Radiophysics and Computer Technology,Bachelor,Hardware / Embedded,864,1492,214,14.34,1278,696,21.83,31.0,142.0,111.0,823.0,21.82,55.0,12.0,43.0,16,825.0,20.35
KeyBERT_desc_semantic,KeyBERT,desc,semantic,KeyBERT on descriptions (semantic),American University of Armenia,Computer Science,Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",356,1492,215,14.41,1277,243,14.41,215.0,1492.0,1277.0,243.0,20.0,335.0,67.0,268.0,30,274.0,19.8
KeyBERT_desc_semantic,KeyBERT,desc,semantic,KeyBERT on descriptions (semantic),American University of Armenia,Computer and Information Science,Master,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",484,1492,233,15.62,1259,309,15.62,233.0,1492.0,1259.0,309.0,18.81,335.0,63.0,272.0,31,383.0,23.55
KeyBERT_desc_semantic,KeyBERT,desc,semantic,KeyBERT on descriptions (semantic),American University of Armenia,Data Science,Bachelor,Data / ML / AI,278,1492,159,10.66,1333,187,22.06,75.0,340.0,265.0,219.0,46.88,32.0,15.0,17.0,11,247.0,52.29
KeyBERT_desc_semantic,KeyBERT,desc,semantic,KeyBERT on descriptions (semantic),American University of Armenia,Engineering Sciences,Bachelor,unmapped,276,1492,77,5.16,1415,226,,,,,,,,,,0,,
KeyBERT_desc_semantic,KeyBERT,desc,semantic,KeyBERT on descriptions (semantic),American University of Armenia,Environmental and Sustainability Sciences,Bachelor,unmapped,204,1492,72,4.83,1420,170,,,,,,,,,,0,,
KeyBERT_desc_semantic,KeyBERT,desc,semantic,KeyBERT on descriptions (semantic),American University of Armenia,General Education,General,unmapped,242,1492,86,5.76,1406,192,,,,,,,,,,0,,
KeyBERT_desc_semantic,KeyBERT,desc,semantic,KeyBERT on descriptions (semantic),American University of Armenia,Industrial Engineering and Systems Management,Master,"IT Support / Admin / ERP, Technical Management",272,1492,136,9.12,1356,178,13.49,58.0,430.0,372.0,209.0,14.71,68.0,10.0,58.0,7,251.0,12.58
KeyBERT_desc_semantic,KeyBERT,desc,semantic,KeyBERT on descriptions (semantic),Armenian State Pedagogical University,Informatics,Bachelor,"Software Engineering, IT Support / Admin / ERP",129,1492,134,8.98,1358,52,10.59,85.0,803.0,718.0,61.0,20.31,64.0,13.0,51.0,22,89.0,28.73
