source_url,university,program_name,degree_type,semester,course_code,course_name_original,credits,component,source_language,notes
https://polytech.am/edu/master_radioengineering_and_communication/,National Polytechnic University of Armenia,Ռադիոտեխնիկա Եվ Կապ,Master,,,Ազդանշանների ընդհանրացված վերլուծություն,5,Ռադիոտեխնիկա Եվ Կապ,Armenian,
https://polytech.am/edu/master_radioengineering_and_communication/,National Polytechnic University of Armenia,Ռադիոտեխնիկա Եվ Կապ,Master,,,Թվային հեռուստատեսություն,5,Ռադիոտեխնիկա Եվ Կապ,Armenian,
https://polytech.am/edu/master_radioengineering_and_communication/,National Polytechnic University of Armenia,Ռադիոտեխնիկա Եվ Կապ,Master,,,"Միկրո-, նանո- տեխնոլոգիաներ և սխեմատեխնիկա",5,Ռադիոտեխնիկա Եվ Կապ,Armenian,
https://polytech.am/edu/master_radioengineering_and_communication/,National Polytechnic University of Armenia,Ռադիոտեխնիկա Եվ Կապ,Master,,,Ինֆորմացիայի հաղորդման թվային համակարգեր,4,Ռադիոտեխնիկա Եվ Կապ,Armenian,
https://polytech.am/edu/master_radioengineering_and_communication/,National Polytechnic University of Armenia,Ռադիոտեխնիկա Եվ Կապ,Master,,,Աղմկային ազդանշանների ընդունում և մշակում,5,Ռադիոտեխնիկա Եվ Կապ,Armenian,
https://polytech.am/edu/master_radioengineering_and_communication/,National Polytechnic University of Armenia,Ռադիոտեխնիկա Եվ Կապ,Master,,,Ռադիոռելեային և արբանյակային հաղորդման համակարգեր,5,Ռադիոտեխնիկա Եվ Կապ,Armenian,
https://polytech.am/edu/master_radioengineering_and_communication/,National Polytechnic University of Armenia,Ռադիոտեխնիկա Եվ Կապ,Master,,,Մանրաթելային օպտիկական կապի գծեր և հաղորդման համակարգեր,4,Ռադիոտեխնիկա Եվ Կապ,Armenian,
https://polytech.am/edu/master_radioengineering_and_communication/,National Polytechnic University of Armenia,Ռադիոտեխնիկա Եվ Կապ,Master,,,Կապի ցանցեր,5,Ռադիոտեխնիկա Եվ Կապ,Armenian,
https://polytech.am/edu/master_radioengineering_and_communication/,National Polytechnic University of Armenia,Ռադիոտեխնիկա Եվ Կապ,Master,,,Թվային կապի հիմունքներ,5,Ռադիոտեխնիկա Եվ Կապ,Armenian,
https://polytech.am/edu/master_radioengineering_and_communication/,National Polytechnic University of Armenia,Ռադիոտեխնիկա Եվ Կապ,Master,,,Շարժական կապի համակարգեր,,Ռադիոտեխնիկա Եվ Կապ,Armenian,
https://polytech.am/edu/master_radioengineering_and_communication/,National Polytechnic University of Armenia,Ռադիոտեխնիկա Եվ Կապ,Master,,,Գերբարձր հաճախականային էլեկտրոնիկա,,Ռադիոտեխնիկա Եվ Կապ,Armenian,
https://polytech.am/edu/master_radioengineering_and_communication/,National Polytechnic University of Armenia,Ռադիոտեխնիկա Եվ Կապ,Master,,,Ազդանշանների և պատկերների թվային մշակման տեսություն,,Ռադիոտեխնիկա Եվ Կապ,Armenian,
https://polytech.am/edu/master_radioengineering_and_communication/,National Polytechnic University of Armenia,Ռադիոտեխնիկա Եվ Կապ,Master,,,Անտենային համակարգեր,,Ռադիոտեխնիկա Եվ Կապ,Armenian,
https://polytech.am/edu/master_radioengineering_and_communication/,National Polytechnic University of Armenia,Ռադիոտեխնիկա Եվ Կապ,Master,,,Կոմուտացիայի թվային համակարգեր,,Ռադիոտեխնիկա Եվ Կապ,Armenian,
https://polytech.am/edu/master_radioengineering_and_communication/,National Polytechnic University of Armenia,Ռադիոտեխնիկա Եվ Կապ,Master,,,Բարձր հզորության ԳԲՀ սարքեր,,Ռադիոտեխնիկա Եվ Կապ,Armenian,
https://polytech.am/edu/master_radioengineering_and_communication/,National Polytechnic University of Armenia,Ռադիոտեխնիկա Եվ Կապ,Master,,,Հեղուկ բյուրեղային ֆոտոնիկա,,Ռադիոտեխնիկա Եվ Կապ,Armenian,
https://polytech.am/edu/master_radioengineering_and_communication/,National Polytechnic University of Armenia,Ռադիոտեխնիկա Եվ Կապ,Master,,,Կապի միջոցների և ցանցերի նախագծում,,Ռադիոտեխնիկա Եվ Կապ,Armenian,
https://polytech.am/edu/master_radioengineering_and_communication/,National Polytechnic University of Armenia,Ռադիոտեխնիկա Եվ Կապ,Master,,,Կապի միջոցների նախագծում և տեխնոլոգիա,,Ռադիոտեխնիկա Եվ Կապ,Armenian,
https://polytech.am/edu/master_radioengineering_and_communication/,National Polytechnic University of Armenia,Ռադիոտեխնիկա Եվ Կապ,Master,,,Ինֆորմացիոն տեխնոլոգիաները ռադիոէլեկտրոնիկայում,,Ռադիոտեխնիկա Եվ Կապ,Armenian,
https://polytech.am/edu/master_radioengineering_and_communication/,National Polytechnic University of Armenia,Ռադիոտեխնիկա Եվ Կապ,Master,,,Հեռահաղորդակցության ցանցեր,,Ռադիոտեխնիկա Եվ Կապ,Armenian,
https://polytech.am/edu/master_radioengineering_and_communication/,National Polytechnic University of Armenia,Ռադիոտեխնիկա Եվ Կապ,Master,,,Օբյեկտների նույնականացման ռադիոտեխնիկական համակարգեր,,Ռադիոտեխնիկա Եվ Կապ,Armenian,
https://polytech.am/edu/master_radioengineering_and_communication/,National Polytechnic University of Armenia,Ռադիոտեխնիկա Եվ Կապ,Master,,,Կապի համակարգերի վիճակագրական մոդելավորում,,Ռադիոտեխնիկա Եվ Կապ,Armenian,
https://polytech.am/edu/master_radioengineering_and_communication/,National Polytechnic University of Armenia,Ռադիոտեխնիկա Եվ Կապ,Master,,,Նանո-օպտիկական տարրերը կապի համակարգերում,,Ռադիոտեխնիկա Եվ Կապ,Armenian,
https://polytech.am/edu/master_radioengineering_and_communication/,National Polytechnic University of Armenia,Ռադիոտեխնիկա Եվ Կապ,Master,,,Ազդանշանների համակարգչային մշակումը ռադիոէլեկտրոնային համակարգերում,,Ռադիոտեխնիկա Եվ Կապ,Armenian,
https://polytech.am/edu/master_radioengineering_and_communication/,National Polytechnic University of Armenia,Ռադիոտեխնիկա Եվ Կապ,Master,,,Լայնաշերտ ինտերակտիվ ցանցեր,,Ռադիոտեխնիկա Եվ Կապ,Armenian,
https://polytech.am/edu/master_radioengineering_and_communication/,National Polytechnic University of Armenia,Ռադիոտեխնիկա Եվ Կապ,Master,,,Օբյեկտների տեղորոշման և նույնականացման միջոցներ և համակարգեր,,Ռադիոտեխնիկա Եվ Կապ,Armenian,
https://polytech.am/edu/master_radioengineering_and_communication/,National Polytechnic University of Armenia,Ռադիոտեխնիկա Եվ Կապ,Master,,,Կապի միջոցների էլեկտրամագնիսական համատեղելիություն և հուսալիություն,,Ռադիոտեխնիկա Եվ Կապ,Armenian,
https://polytech.am/edu/master_radioengineering_and_communication/,National Polytechnic University of Armenia,Ռադիոտեխնիկա Եվ Կապ,Master,,,Հեռահաղորդակցական համակարգերի նախագծման և մոդելավորման հիմունքներ,,Ռադիոտեխնիկա Եվ Կապ,Armenian,
https://polytech.am/edu/master_radioengineering_and_communication/,National Polytechnic University of Armenia,Ռադիոտեխնիկա Եվ Կապ,Master,,,Ազդանշանների մշակման սխեմատեխնիկական հիմունքներ,,Ռադիոտեխնիկա Եվ Կապ,Armenian,
https://polytech.am/edu/master_radioengineering_and_communication/,National Polytechnic University of Armenia,Ռադիոտեխնիկա Եվ Կապ,Master,,,Շտկող կոդերի հիմունքներ,,Ռադիոտեխնիկա Եվ Կապ,Armenian,
https://polytech.am/edu/master_radioengineering_and_communication/,National Polytechnic University of Armenia,Ռադիոտեխնիկա Եվ Կապ,Master,,,Ինֆորմացիայի տեսություն և կոդավորման հիմունքներ,,Ռադիոտեխնիկա Եվ Կապ,Armenian,
https://polytech.am/edu/master_radioengineering_and_communication/,National Polytechnic University of Armenia,Ռադիոտեխնիկա Եվ Կապ,Master,,,Նախագծերի կառավարումը կապի ոլորտում,,Ռադիոտեխնիկա Եվ Կապ,Armenian,
https://polytech.am/edu/master_radioengineering_and_communication/,National Polytechnic University of Armenia,Ռադիոտեխնիկա Եվ Կապ,Master,,,Ինտեգրալային օպտոէլեկտրոնիկա,,Ռադիոտեխնիկա Եվ Կապ,Armenian,
https://polytech.am/edu/master_radioengineering_and_communication/,National Polytechnic University of Armenia,Ռադիոտեխնիկա Եվ Կապ,Master,,,Ռադիոկապի համակարգեր,,Ռադիոտեխնիկա Եվ Կապ,Armenian,
https://polytech.am/edu/master_radioengineering_and_communication/,National Polytechnic University of Armenia,Ռադիոտեխնիկա Եվ Կապ,Master,,,Թվային կապի հիմունքներ,,Ռադիոտեխնիկա Եվ Կապ,Armenian,
https://polytech.am/edu/master_radioengineering_and_communication/,National Polytechnic University of Armenia,Ռադիոտեխնիկա Եվ Կապ,Master,,,Պլազմոնիկա և նանոանտենաներ,,Ռադիոտեխնիկա Եվ Կապ,Armenian,
https://polytech.am/edu/master_radioengineering_and_communication/,National Polytechnic University of Armenia,Ռադիոտեխնիկա Եվ Կապ,Master,,,Կապի միջոցների կոնստրուկտավորման ալգորիթմական հիմունքներ,,Ռադիոտեխնիկա Եվ Կապ,Armenian,
https://polytech.am/edu/master_radioengineering_and_communication/,National Polytechnic University of Armenia,Ռադիոտեխնիկա Եվ Կապ,Master,,,Ինֆոկոմունիկացիոն ցանցերի կառուցման հիմունքներ,,Ռադիոտեխնիկա Եվ Կապ,Armenian,
https://polytech.am/edu/master_radioengineering_and_communication/,National Polytechnic University of Armenia,Ռադիոտեխնիկա Եվ Կապ,Master,,,Ռադիոհաճախականային ինտեգրալ սխեմաների նախագծում,,Ռադիոտեխնիկա Եվ Կապ,Armenian,
https://polytech.am/edu/master_software_engineering-2/,National Polytechnic University of Armenia,Ծրագրային Ճարտարագիտություն,Master,,,Որոնման տեղեկատվական համակարգեր (Ծրագրային ճարտարագիտություն ԿԾ-ի համար),5,Ծրագրային Ճարտարագիտություն,Armenian,
https://polytech.am/edu/master_software_engineering-2/,National Polytechnic University of Armenia,Ծրագրային Ճարտարագիտություն,Master,,,Ծրագրային ճարտարագիտության մեթոդաբանություն (Ծրագրային ճարտարագիտություն ԿԾ-ի համար),5,Ծրագրային Ճարտարագիտություն,Armenian,
https://polytech.am/edu/master_software_engineering-2/,National Polytechnic University of Armenia,Ծրագրային Ճարտարագիտություն,Master,,,Որոշումների կայացման տեսություն,5,Ծրագրային Ճարտարագիտություն,Armenian,
https://polytech.am/edu/master_software_engineering-2/,National Polytechnic University of Armenia,Ծրագրային Ճարտարագիտություն,Master,,,Ծրագրավորման ոճեր և մեթոդներ,4,Ծրագրային Ճարտարագիտություն,Armenian,
https://polytech.am/edu/master_software_engineering-2/,National Polytechnic University of Armenia,Ծրագրային Ճարտարագիտություն,Master,,,Ալգորիթմների տեսություն և տվյալների կառուցվածք,5,Ծրագրային Ճարտարագիտություն,Armenian,
https://polytech.am/edu/master_software_engineering-2/,National Polytechnic University of Armenia,Ծրագրային Ճարտարագիտություն,Master,,,Առաջադեմ Web – տեխնոլոգիաներ,5,Ծրագրային Ճարտարագիտություն,Armenian,
https://polytech.am/edu/master_software_engineering-2/,National Polytechnic University of Armenia,Ծրագրային Ճարտարագիտություն,Master,,,ներդրված համակարգեր,4,Ծրագրային Ճարտարագիտություն,Armenian,
https://polytech.am/edu/master_software_engineering-2/,National Polytechnic University of Armenia,Ծրագրային Ճարտարագիտություն,Master,,,Ծրագրային միջոցների մշակման ժամանակակից գրադարաններ,5,Ծրագրային Ճարտարագիտություն,Armenian,
https://polytech.am/edu/master_software_engineering-2/,National Polytechnic University of Armenia,Ծրագրային Ճարտարագիտություն,Master,,,Ծրագրային գործիքային միջոցների ստուգում և գնահատում,5,Ծրագրային Ճարտարագիտություն,Armenian,
https://polytech.am/edu/master_software_engineering-2/,National Polytechnic University of Armenia,Ծրագրային Ճարտարագիտություն,Master,,,Տվյալների բազաներ,5,Ծրագրային Ճարտարագիտություն,Armenian,
https://polytech.am/edu/master_software_engineering-2/,National Polytechnic University of Armenia,Ծրագրային Ճարտարագիտություն,Master,,,Մասնագիտացված հատուկ սարքավորումների ծրագրավորում,,Ծրագրային Ճարտարագիտություն,Armenian,
https://polytech.am/edu/master_software_engineering-2/,National Polytechnic University of Armenia,Ծրագրային Ճարտարագիտություն,Master,,,Web – տեխնոլոգիաներ,,Ծրագրային Ճարտարագիտություն,Armenian,
https://polytech.am/edu/master_software_engineering-2/,National Polytechnic University of Armenia,Ծրագրային Ճարտարագիտություն,Master,,,Արհեստական բանականության ծրագրա-գործիքային միջոցներ,,Ծրագրային Ճարտարագիտություն,Armenian,
https://polytech.am/edu/master_software_engineering-2/,National Polytechnic University of Armenia,Ծրագրային Ճարտարագիտություն,Master,,,Ձեռնարկատիրությունը ծրագրային ճարտարագիտության ոլորտում,,Ծրագրային Ճարտարագիտություն,Armenian,
https://polytech.am/edu/master_software_engineering-2/,National Polytechnic University of Armenia,Ծրագրային Ճարտարագիտություն,Master,,,Ձեռնարկատիրությունը տեղեկատվական տեխնոլոգիաների բնագավառում,,Ծրագրային Ճարտարագիտություն,Armenian,
https://polytech.am/edu/master_software_engineering-2/,National Polytechnic University of Armenia,Ծրագրային Ճարտարագիտություն,Master,,,Գործողությունների հետազոտում,,Ծրագրային Ճարտարագիտություն,Armenian,
https://polytech.am/edu/master_software_engineering-2/,National Polytechnic University of Armenia,Ծրագրային Ճարտարագիտություն,Master,,,Գերմեծ ինտեգրալ սխեմաների միջմիացումների մոդելավորում և օպտիմալացում,,Ծրագրային Ճարտարագիտություն,Armenian,
https://polytech.am/edu/master_software_engineering-2/,National Polytechnic University of Armenia,Ծրագրային Ճարտարագիտություն,Master,,,Տեղեկատվության պաշտպանություն և անվտանգություն,,Ծրագրային Ճարտարագիտություն,Armenian,
https://polytech.am/edu/master_software_engineering-2/,National Polytechnic University of Armenia,Ծրագրային Ճարտարագիտություն,Master,,,Մասնագիտացված հաշվողական միջոցներ,,Ծրագրային Ճարտարագիտություն,Armenian,
https://polytech.am/edu/master_software_engineering-2/,National Polytechnic University of Armenia,Ծրագրային Ճարտարագիտություն,Master,,,Հաշվողական համակարգերի և ցանցերի ապարատածրագրային միջոցներ,,Ծրագրային Ճարտարագիտություն,Armenian,
https://polytech.am/edu/master_software_engineering-2/,National Polytechnic University of Armenia,Ծրագրային Ճարտարագիտություն,Master,,,Տեղեկատվության մշակման և հաղորդման օպտոէլեկտրոնային տարրեր,,Ծրագրային Ճարտարագիտություն,Armenian,
https://polytech.am/edu/master_software_engineering-2/,National Polytechnic University of Armenia,Ծրագրային Ճարտարագիտություն,Master,,,Ավտոմատացված նախագծման մաթեմատիկական մեթոդներ,,Ծրագրային Ճարտարագիտություն,Armenian,
https://polytech.am/edu/master_software_engineering-2/,National Polytechnic University of Armenia,Ծրագրային Ճարտարագիտություն,Master,,,Էլեկտրոնային ավտոմատացված նախագծման ծրագրային գործիքային միջոցներ,,Ծրագրային Ճարտարագիտություն,Armenian,
https://polytech.am/edu/master_software_engineering-2/,National Polytechnic University of Armenia,Ծրագրային Ճարտարագիտություն,Master,,,Ազդանշանների թվային մշակում,,Ծրագրային Ճարտարագիտություն,Armenian,
https://polytech.am/edu/master_software_engineering-2/,National Polytechnic University of Armenia,Ծրագրային Ճարտարագիտություն,Master,,,Զուգահեռ ընթացակարգերի ծրագրավորում,,Ծրագրային Ճարտարագիտություն,Armenian,
https://polytech.am/edu/master_software_engineering-2/,National Polytechnic University of Armenia,Ծրագրային Ճարտարագիտություն,Master,,,Ամպային հաշվարկներ,,Ծրագրային Ճարտարագիտություն,Armenian,
https://polytech.am/edu/master_software_engineering-2/,National Polytechnic University of Armenia,Ծրագրային Ճարտարագիտություն,Master,,,Համակարգային վերլուծություն և գործընթացների մաթեմատիկական մոդելներ,,Ծրագրային Ճարտարագիտություն,Armenian,
https://polytech.am/edu/master_software_engineering-2/,National Polytechnic University of Armenia,Ծրագրային Ճարտարագիտություն,Master,,,Հաշվողական միջոցների ժամանակակից էլեմենտային բազա,,Ծրագրային Ճարտարագիտություն,Armenian,
https://polytech.am/edu/master_software_engineering-2/,National Polytechnic University of Armenia,Ծրագրային Ճարտարագիտություն,Master,,,Ավտոմատացված նախագծման համակարգեր,,Ծրագրային Ճարտարագիտություն,Armenian,
https://polytech.am/edu/master_software_engineering-2/,National Polytechnic University of Armenia,Ծրագրային Ճարտարագիտություն,Master,,,Գերմեծ ինտեգրալ սխեմաների ֆիզիկական նախագծման ալգորիթմներ,,Ծրագրային Ճարտարագիտություն,Armenian,
https://polytech.am/edu/master_software_engineering-2/,National Polytechnic University of Armenia,Ծրագրային Ճարտարագիտություն,Master,,,Գերմեծ ինտեգրալ սխեմաների ստուգման ալգորիթմներ,,Ծրագրային Ճարտարագիտություն,Armenian,
https://polytech.am/edu/master_transportation_engineering/,National Polytechnic University of Armenia,Տրանսպորտային Մեքենաշինություն,Master,,,Ավտոտրանսպորտային միջոցի ակտիվ և պասիվ անվտանգություն,5,Տրանսպորտային Մեքենաշինություն,Armenian,
https://polytech.am/edu/master_transportation_engineering/,National Polytechnic University of Armenia,Տրանսպորտային Մեքենաշինություն,Master,,,Ժամանակակից ավտոտրանսպորտային միջոցներ,5,Տրանսպորտային Մեքենաշինություն,Armenian,
https://polytech.am/edu/master_transportation_engineering/,National Polytechnic University of Armenia,Տրանսպորտային Մեքենաշինություն,Master,,,Վերջավոր տարրերի մեթոդի կիրառումը ավտոմոբիլաշինությունում,5,Տրանսպորտային Մեքենաշինություն,Armenian,
https://polytech.am/edu/master_transportation_engineering/,National Polytechnic University of Armenia,Տրանսպորտային Մեքենաշինություն,Master,,,Ավտոտրանսպորտային միջոցի կառավարման դինամիկա,5,Տրանսպորտային Մեքենաշինություն,Armenian,
https://polytech.am/edu/master_transportation_engineering/,National Polytechnic University of Armenia,Տրանսպորտային Մեքենաշինություն,Master,,,Ավտոտրանսպորտային միջոցի վառելիքային շահավետության գնահատումը,5,Տրանսպորտային Մեքենաշինություն,Armenian,
https://polytech.am/edu/master_transportation_engineering/,National Polytechnic University of Armenia,Տրանսպորտային Մեքենաշինություն,Master,,,Ավտոտրանսպորտային միջոցի արգելակման դինամիկա,4,Տրանսպորտային Մեքենաշինություն,Armenian,
https://polytech.am/edu/master_transportation_engineering/,National Polytechnic University of Armenia,Տրանսպորտային Մեքենաշինություն,Master,,,Ավտոտրանսպորտային միջոցի քարշաարագային դինամիկա,,Տրանսպորտային Մեքենաշինություն,Armenian,
https://polytech.am/edu/master_transportation_engineering/,National Polytechnic University of Armenia,Տրանսպորտային Մեքենաշինություն,Master,,,Ավտոտոմբիլային տրանսպորտի բնապահպանական անվտանգությունը,,Տրանսպորտային Մեքենաշինություն,Armenian,
https://polytech.am/edu/master_transportation_engineering/,National Polytechnic University of Armenia,Տրանսպորտային Մեքենաշինություն,Master,,,Ավտոմոբիլային տրանսպորտի զարգացման ռազմավարություն,,Տրանսպորտային Մեքենաշինություն,Armenian,
https://polytech.am/edu/master_transportation_engineering/,National Polytechnic University of Armenia,Տրանսպորտային Մեքենաշինություն,Master,,,Ավտոտրանսպորտային միջոցի կրող համակարգերի քոմփյութերացված նախագծում,,Տրանսպորտային Մեքենաշինություն,Armenian,
https://polytech.am/edu/master_transportation_engineering/,National Polytechnic University of Armenia,Տրանսպորտային Մեքենաշինություն,Master,,,Ավտոտրանսպորտային միջոցի օգտագործման արդյունավետությունը,,Տրանսպորտային Մեքենաշինություն,Armenian,
https://polytech.am/edu/master_transportation_engineering/,National Polytechnic University of Armenia,Տրանսպորտային Մեքենաշինություն,Master,,,Ավտոտրանսպորտային միջոցի փորձարկում,,Տրանսպորտային Մեքենաշինություն,Armenian,
https://polytech.am/edu/master_transportation_engineering/,National Polytechnic University of Armenia,Տրանսպորտային Մեքենաշինություն,Master,,,Ավտոտրանսպորտային միջոցի հիդրոպնևմատիկ համակարգեր,,Տրանսպորտային Մեքենաշինություն,Armenian,
https://polytech.am/edu/master_transportation_engineering/,National Polytechnic University of Armenia,Տրանսպորտային Մեքենաշինություն,Master,,,Ավտոտրանսպորտային միջոցի արդյունավետ տեխնիկական շահագործական համակարգի մշակում,,Տրանսպորտային Մեքենաշինություն,Armenian,
https://polytech.am/edu/master_transportation_engineering/,National Polytechnic University of Armenia,Տրանսպորտային Մեքենաշինություն,Master,,,Ավտոտրանսպորտային միջոցի էլեկտրոնային համակարգեր,,Տրանսպորտային Մեքենաշինություն,Armenian,
https://polytech.am/edu/master_transportation_systems/,National Polytechnic University of Armenia,Տրանսպորտային Համակարգեր,Master,,,Ավտոտրանսպորտային միջոցի ակտիվ և պասիվ անվտանգություն,5,Տրանսպորտային Համակարգեր,Armenian,
https://polytech.am/edu/master_transportation_systems/,National Polytechnic University of Armenia,Տրանսպորտային Համակարգեր,Master,,,Ժամանակակից ավտոտրանսպորտային միջոցներ,5,Տրանսպորտային Համակարգեր,Armenian,
https://polytech.am/edu/master_transportation_systems/,National Polytechnic University of Armenia,Տրանսպորտային Համակարգեր,Master,,,Վերջավոր տարրերի մեթոդի կիրառումը ավտոմոբիլաշինությունում,5,Տրանսպորտային Համակարգեր,Armenian,
https://polytech.am/edu/master_transportation_systems/,National Polytechnic University of Armenia,Տրանսպորտային Համակարգեր,Master,,,Ավտոտրանսպորտային միջոցի կառավարման դինամիկա,4,Տրանսպորտային Համակարգեր,Armenian,
https://polytech.am/edu/master_transportation_systems/,National Polytechnic University of Armenia,Տրանսպորտային Համակարգեր,Master,,,Ավտոտրանսպորտային միջոցի վառելիքային շահավետության գնահատումը,5,Տրանսպորտային Համակարգեր,Armenian,
https://polytech.am/edu/master_transportation_systems/,National Polytechnic University of Armenia,Տրանսպորտային Համակարգեր,Master,,,Ավտոտրանսպորտային միջոցի արգելակման դինամիկա,5,Տրանսպորտային Համակարգեր,Armenian,
https://polytech.am/edu/master_transportation_systems/,National Polytechnic University of Armenia,Տրանսպորտային Համակարգեր,Master,,,Ապահովագրումը տրանսպորտում,5,Տրանսպորտային Համակարգեր,Armenian,
https://polytech.am/edu/master_transportation_systems/,National Polytechnic University of Armenia,Տրանսպորտային Համակարգեր,Master,,,Մաքսային գործ,4,Տրանսպորտային Համակարգեր,Armenian,
https://polytech.am/edu/master_transportation_systems/,National Polytechnic University of Armenia,Տրանսպորտային Համակարգեր,Master,,,Ճանապարհատրանսպորտային պատահարների վերլուծություն,5,Տրանսպորտային Համակարգեր,Armenian,
https://polytech.am/edu/master_transportation_systems/,National Polytechnic University of Armenia,Տրանսպորտային Համակարգեր,Master,,,Ավտոտրանսպորտային գործընթացը և դրա տարրերի օպտիմալացումը,5,Տրանսպորտային Համակարգեր,Armenian,
https://polytech.am/edu/master_transportation_systems/,National Polytechnic University of Armenia,Տրանսպորտային Համակարգեր,Master,,,Տրանսպորտային և հետիոտնային հոսքերի կառավարում,5,Տրանսպորտային Համակարգեր,Armenian,
https://polytech.am/edu/master_transportation_systems/,National Polytechnic University of Armenia,Տրանսպորտային Համակարգեր,Master,,,Ճանապարհային երթևեկության գործընթացի կորուստները,4,Տրանսպորտային Համակարգեր,Armenian,
https://polytech.am/edu/master_transportation_systems/,National Polytechnic University of Armenia,Տրանսպորտային Համակարգեր,Master,,,Ավտոտրանսպորտային համակարգի էկոլոգիական խնդիրներ,5,Տրանսպորտային Համակարգեր,Armenian,
https://polytech.am/edu/master_transportation_systems/,National Polytechnic University of Armenia,Տրանսպորտային Համակարգեր,Master,,,Լիցենզավորումը և սերտիֆիկացումը տրանսպորտում,5,Տրանսպորտային Համակարգեր,Armenian,
https://polytech.am/edu/master_transportation_systems/,National Polytechnic University of Armenia,Տրանսպորտային Համակարգեր,Master,,,Ավտոտրանսպորտային միջոցի քարշաարագային դինամիկա,,Տրանսպորտային Համակարգեր,Armenian,
https://polytech.am/edu/master_transportation_systems/,National Polytechnic University of Armenia,Տրանսպորտային Համակարգեր,Master,,,Ավտոտրանսպորտային միջոցի էլեկտրոնային համակարգեր,,Տրանսպորտային Համակարգեր,Armenian,
https://polytech.am/edu/master_transportation_systems/,National Polytechnic University of Armenia,Տրանսպորտային Համակարգեր,Master,,,Տրանսպորտի զարգացման ռազմավարություն,,Տրանսպորտային Համակարգեր,Armenian,
https://polytech.am/edu/master_transportation_systems/,National Polytechnic University of Armenia,Տրանսպորտային Համակարգեր,Master,,,Տրանսպորտի աշխատանքի հաշվառումը սեփա¬կա¬նութ-յան տարբեր ձևերի ընկերություններում,,Տրանսպորտային Համակարգեր,Armenian,
https://polytech.am/edu/master_transportation_systems/,National Polytechnic University of Armenia,Տրանսպորտային Համակարգեր,Master,,,Տրանսպորտային միջոցի կրող համակարգերի քոմփյութերացված նախագծում,,Տրանսպորտային Համակարգեր,Armenian,
https://polytech.am/edu/master_transportation_systems/,National Polytechnic University of Armenia,Տրանսպորտային Համակարգեր,Master,,,Տրանսպորտային միջոցի օգտագործման արդյունավետությունը,,Տրանսպորտային Համակարգեր,Armenian,
https://polytech.am/edu/master_transportation_systems/,National Polytechnic University of Armenia,Տրանսպորտային Համակարգեր,Master,,,Տրանսպորտային ծառայությունների շուկան և տրանսպորտային սպասարկման որակը,,Տրանսպորտային Համակարգեր,Armenian,
https://polytech.am/edu/master_transportation_systems/,National Polytechnic University of Armenia,Տրանսպորտային Համակարգեր,Master,,,Տրանսպորտա-առաքչային սպասարկում,,Տրանսպորտային Համակարգեր,Armenian,
https://polytech.am/edu/master_transportation_systems/,National Polytechnic University of Armenia,Տրանսպորտային Համակարգեր,Master,,,Տրանսպորտային միջոցի հիդրոպնևմատիկ համակարգեր,,Տրանսպորտային Համակարգեր,Armenian,
https://polytech.am/edu/master_transportation_systems/,National Polytechnic University of Armenia,Տրանսպորտային Համակարգեր,Master,,,Տրանսպորտային միջոցի արդյունավետ տեխնիկական շահագործական համակարգի մշակում,,Տրանսպորտային Համակարգեր,Armenian,
https://polytech.am/edu/master_transportation_systems/,National Polytechnic University of Armenia,Տրանսպորտային Համակարգեր,Master,,,Կոմերցիոն աշխատանքների կազմակերպումը տրանս¬-պորտում,,Տրանսպորտային Համակարգեր,Armenian,
https://polytech.am/edu/master_transportation_systems/,National Polytechnic University of Armenia,Տրանսպորտային Համակարգեր,Master,,,Քաղաքային ուղևորատար ավտոփոխադրումների առանձնահատկությունները,,Տրանսպորտային Համակարգեր,Armenian,
https://polytech.am/edu/mechanical_engineering/,National Polytechnic University of Armenia,Մեքենագիտություն,Bachelor,,,Ճարտարագիտական և համակարգչային գրաֆիկա,5,Մեքենագիտություն,Armenian,
https://polytech.am/edu/mechanical_engineering/,National Polytechnic University of Armenia,Մեքենագիտություն,Bachelor,,,Ընդհանուր էլեկտրատեխնիկա,5,Մեքենագիտություն,Armenian,
https://polytech.am/edu/mechanical_engineering/,National Polytechnic University of Armenia,Մեքենագիտություն,Bachelor,,,Նյութագիտություն (Մեխանիկական համակարգերի քոմփյութերային նախագծում և Ռոբատոտեխնիկա և մեխատրոնիկա ԿԾ-ի համար),4,Մեքենագիտություն,Armenian,
https://polytech.am/edu/mechanical_engineering/,National Polytechnic University of Armenia,Մեքենագիտություն,Bachelor,,,Տեխնոլոգիական չափումներ և ստանդարտացում,4,Մեքենագիտություն,Armenian,
https://polytech.am/edu/mechanical_engineering/,National Polytechnic University of Armenia,Մեքենագիտություն,Bachelor,,,Կոնստրուկցիոն նյութերի տեխնոլոգիա (Մեխանիկական համակարգերի քոմփյութերային նախագծում և Ռոբատոտեխնիկա և մեխատրոնիկա ԿԾ-ի համար),4,Մեքենագիտություն,Armenian,
https://polytech.am/edu/mechanical_engineering/,National Polytechnic University of Armenia,Մեքենագիտություն,Bachelor,,,Թերմոդինամիկա և ջերմափոխանցում,4,Մեքենագիտություն,Armenian,
https://polytech.am/edu/mechanical_engineering/,National Polytechnic University of Armenia,Մեքենագիտություն,Bachelor,,,Տեսական մեխանիկա,9,Մեքենագիտություն,Armenian,
