source_url,degree_type,speciality,program_name,academic_year,component,chair_code,course_name_original,credits
https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Bachelor,061901.01.6 - Տեղեկատվական անվտանգություն,Information Security,2025/2026,General educational component,1107,Մշակութաբանության հիմունքներ,2
https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Bachelor,061901.01.6 - Տեղեկատվական անվտանգություն,Information Security,2025/2026,General educational component,1705,Ռուսաց լեզու-3,2
https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Bachelor,061901.01.6 - Տեղեկատվական անվտանգություն,Information Security,2025/2026,General educational component,2203,Սոցիոլոգիայի հիմունքներ,2
https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Bachelor,061901.01.6 - Տեղեկատվական անվտանգություն,Information Security,2025/2026,General educational component,1007,Տնտեսագիտության հիմունքներ,2
https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Bachelor,061901.01.6 - Տեղեկատվական անվտանգություն,Information Security,2025/2026,General educational component,1311,Տրամաբանության հիմունքներ,2
https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Bachelor,061901.01.6 - Տեղեկատվական անվտանգություն,Information Security,2025/2026,General educational component,1207,Քաղաքագիտության հիմունքներ,2
https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Bachelor,061901.01.6 - Տեղեկատվական անվտանգություն,Information Security,2025/2026,Professional educational component,0309,Տեղեկատվական անվտանգության հիմունքներ,3
https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Bachelor,061901.01.6 - Տեղեկատվական անվտանգություն,Information Security,2025/2026,Professional educational component,0307,Կրիպտոգրաֆիայի մաթեմատիկական մեթոդներ - 1,6
https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Bachelor,061901.01.6 - Տեղեկատվական անվտանգություն,Information Security,2025/2026,Professional educational component,0307,Գործողությունների հետազոտման մաթեմատիկական մեթոդներ,5
https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Bachelor,061901.01.6 - Տեղեկատվական անվտանգություն,Information Security,2025/2026,Professional educational component,0309,Կոմպյուտերային ցանցեր,6
https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Bachelor,061901.01.6 - Տեղեկատվական անվտանգություն,Information Security,2025/2026,Professional educational component,0308,Գծային հանրահաշվի թվային մեթոդներ,6
https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Bachelor,061901.01.6 - Տեղեկատվական անվտանգություն,Information Security,2025/2026,Professional educational component,0307,Ֆորմալ համակարգեր և մոդելներ,6
https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Bachelor,061901.01.6 - Տեղեկատվական անվտանգություն,Information Security,2025/2026,Professional educational component,0309,Տվյալագիտություն,6
https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Bachelor,061901.01.6 - Տեղեկատվական անվտանգություն,Information Security,2025/2026,Professional educational component,0308,Դիֆերենցիալ հավասարումներ,9
https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Bachelor,061901.01.6 - Տեղեկատվական անվտանգություն,Information Security,2025/2026,Professional educational component,0309,Web ծրագրավորում,3
https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Bachelor,061901.01.6 - Տեղեկատվական անվտանգություն,Information Security,2025/2026,Professional educational component,0308,Կոմպլեքս անալիզ,6
https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Bachelor,061901.01.6 - Տեղեկատվական անվտանգություն,Information Security,2025/2026,Professional educational component,0307,Կոմբինատոր ալգորիթմներ և վերլուծություն,6
https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Bachelor,061901.01.6 - Տեղեկատվական անվտանգություն,Information Security,2025/2026,Professional educational component,0307,Հանրահաշիվ - 2,6
https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Bachelor,061901.01.6 - Տեղեկատվական անվտանգություն,Information Security,2025/2026,Professional educational component,0307,Ալգորիթմների տեսություն,6
https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Bachelor,061901.01.6 - Տեղեկատվական անվտանգություն,Information Security,2025/2026,Professional educational component,0307,Դիսկրետ մաթեմատիկա - 1,6
https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Bachelor,061901.01.6 - Տեղեկատվական անվտանգություն,Information Security,2025/2026,Professional educational component,0309,Տվյալների կառուցվածքներ,6
https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Bachelor,061901.01.6 - Տեղեկատվական անվտանգություն,Information Security,2025/2026,Professional educational component,0309,Մեքենայական ուսուցում,6
https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Bachelor,061901.01.6 - Տեղեկատվական անվտանգություն,Information Security,2025/2026,Professional educational component,0308,Մաթեմատիկական անալիզ-3,6
https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Bachelor,061901.01.6 - Տեղեկատվական անվտանգություն,Information Security,2025/2026,Professional educational component,0307,Հանրահաշիվ - 1,6
https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Bachelor,061901.01.6 - Տեղեկատվական անվտանգություն,Information Security,2025/2026,Professional educational component,0309,Կոմպյուտերային ցանցերի անվտանգություն,3
https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Bachelor,061901.01.6 - Տեղեկատվական անվտանգություն,Information Security,2025/2026,Professional educational component,0308,Մաթեմատիկական անալիզ-2,6
https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Bachelor,061901.01.6 - Տեղեկատվական անվտանգություն,Information Security,2025/2026,Professional educational component,0309,Ծրագրավորում - 2,9
https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Bachelor,061901.01.6 - Տեղեկատվական անվտանգություն,Information Security,2025/2026,Professional educational component,0307,Դիսկրետ մաթեմատիկա - 2,6
https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Bachelor,061901.01.6 - Տեղեկատվական անվտանգություն,Information Security,2025/2026,Professional educational component,0307,Հանրահաշիվ և վերլուծական երկրաչափություն,6
https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Bachelor,061901.01.6 - Տեղեկատվական անվտանգություն,Information Security,2025/2026,Professional educational component,0308,Մաթեմատիկական անալիզ-1,6
https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Bachelor,061901.01.6 - Տեղեկատվական անվտանգություն,Information Security,2025/2026,Professional educational component,0309,Ծրագրավորում-1,6
https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Bachelor,061901.01.6 - Տեղեկատվական անվտանգություն,Information Security,2025/2026,Professional educational component,0309,Տվյալների հենքեր,6
https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Bachelor,061901.01.6 - Տեղեկատվական անվտանգություն,Information Security,2025/2026,Professional educational component,0309,ԷՀՄ ճարտարապետություն և ասեմբլեր լեզու,6
https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Bachelor,061901.01.6 - Տեղեկատվական անվտանգություն,Information Security,2025/2026,Professional educational component,0308,Օպտիմիզացիայի մեթոդներ,6
https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Bachelor,061901.01.6 - Տեղեկատվական անվտանգություն,Information Security,2025/2026,Professional educational component,0308,Ֆունկցիոնալ անալիզ,6
https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Bachelor,061901.01.6 - Տեղեկատվական անվտանգություն,Information Security,2025/2026,Professional educational component,0307,Կոդավորման տեսություն,6
https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Bachelor,061901.01.6 - Տեղեկատվական անվտանգություն,Information Security,2025/2026,Professional educational component,0307,Ինֆորմացիայի տեսություն,6
https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Bachelor,061901.01.6 - Տեղեկատվական անվտանգություն,Information Security,2025/2026,Professional educational component,0307,Գրաֆային ալգորիթմներ,6
https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Bachelor,061901.01.6 - Տեղեկատվական անվտանգություն,Information Security,2025/2026,Professional educational component,0307,Կրիպտոգրաֆիայի մաթեմատիկական մեթոդներ - 2,6
https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Bachelor,061901.01.6 - Տեղեկատվական անվտանգություն,Information Security,2025/2026,Professional educational component,0000,Մասնագիտական պրակտիկա,3
https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Bachelor,061901.01.6 - Տեղեկատվական անվտանգություն,Information Security,2025/2026,Professional educational component,0309,Զուգահեռ ծրագրավորում,6
https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Bachelor,061901.01.6 - Տեղեկատվական անվտանգություն,Information Security,2025/2026,Professional educational component,0309,Թարգմանության տեսություն,6
https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Bachelor,061901.01.6 - Տեղեկատվական անվտանգություն,Information Security,2025/2026,Professional educational component,0308,Թվային անալիզ,6
https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Bachelor,061901.01.6 - Տեղեկատվական անվտանգություն,Information Security,2025/2026,Professional educational component,0308,Մաթեմատիկական մոդելավորում,4
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,General educational component,1803,Թուրքերեն-2,2
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,General educational component,1302,Փիլիսոփայություն,3
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,General educational component,0708,Էկոլոգիայի և բնապահպանության հիմունքներ,2
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,General educational component,1106,Հայոց պատմություն 2,2
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,General educational component,1106,Հայոց պատմություն 1,2
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,General educational component,1705,Ռուսաց լեզու-2,2
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,General educational component,0002,Քաղաքացիական պաշտպանություն և արտակարգ իրավիճակներում բնակչության առաջին բուժօգնություն,2
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,General educational component,0002,Քաղաքացիական պաշտպանություն և արտակարգ իրավիճակներում բնակչության առաջին բուժօգնություն,2
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,General educational component,1608,Ֆրանսերեն-2,2
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,General educational component,1205,Չինարեն-2,2
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,General educational component,1401,Հայոց լեզու և խոսքի մշակույթ-1,2
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,General educational component,1604,Գերմաներեն-2,2
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,General educational component,1603,Անգլերեն-2,2
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,General educational component,1401,Հայոց լեզու և խոսքի մշակույթ-2,2
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,General educational component,1608,Ֆրանսերեն-1,2
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,General educational component,1205,Չինարեն-1,2
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,General educational component,1803,Թուրքերեն-1,2
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,General educational component,1604,Գերմաներեն-1,2
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,General educational component,1603,Անգլերեն-1,2
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,General educational component,1705,Ռուսաց լեզու-1,2
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,General educational component,1107,Մշակութաբանության հիմունքներ,2
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,General educational component,1302,Բարոյագիտության հիմունքներ,2
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,General educational component,0604,Բնագիտության ժամանակակից հայեցակարգեր,2
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,General educational component,1005,Գործարարության հիմունքներ,2
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,General educational component,1901,Իրավունքի հիմունքներ,2
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,General educational component,2101,Կրոնագիտության հիմունքներ,2
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,General educational component,1306,Հաղորդակցման հմտություններ,2
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,General educational component,1308,Հոգեբանության հիմունքներ,2
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,General educational component,1603,Անգլերեն-3,2
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,General educational component,1705,Ռուսաց լեզու-3,2
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,General educational component,2203,Սոցիոլոգիայի հիմունքներ,2
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,General educational component,2301,Տեղեկատվական տեխնոլոգիաների կիրառման հիմունքներ,2
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,General educational component,1007,Տնտեսագիտության հիմունքներ,2
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,General educational component,1311,Տրամաբանության հիմունքներ,2
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,General educational component,1207,Քաղաքագիտության հիմունքներ,2
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,General educational component,1107,Մշակութաբանության հիմունքներ,2
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,General educational component,1302,Բարոյագիտության հիմունքներ,2
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,General educational component,0604,Բնագիտության ժամանակակից հայեցակարգեր,2
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,General educational component,1005,Գործարարության հիմունքներ,2
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,General educational component,1901,Իրավունքի հիմունքներ,2
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,General educational component,2101,Կրոնագիտության հիմունքներ,2
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,General educational component,1306,Հաղորդակցման հմտություններ,2
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,General educational component,1308,Հոգեբանության հիմունքներ,2
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,General educational component,1603,Անգլերեն-3,2
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,General educational component,1705,Ռուսաց լեզու-3,2
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,General educational component,2203,Սոցիոլոգիայի հիմունքներ,2
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,General educational component,2301,Տեղեկատվական տեխնոլոգիաների կիրառման հիմունքներ,2
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,General educational component,1007,Տնտեսագիտության հիմունքներ,2
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,General educational component,1311,Տրամաբանության հիմունքներ,2
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,General educational component,1207,Քաղաքագիտության հիմունքներ,2
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,Professional educational component,0112,Mathematical Analysis-1,9
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,Professional educational component,0112,Optimal Methods,6
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,Professional educational component,0105,Machine Learning-2,6
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,Professional educational component,0105,Applied Statistics,6
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,Professional educational component,0105,Machine Learning-1,6
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,Professional educational component,0112,Numerical Analysis,9
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,Professional educational component,0105,Mathematical Statistics,6
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,Professional educational component,0105,Data Science,3
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,Professional educational component,0102,Elements of Algorithm Theory,6
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,Professional educational component,0112,Real Analysis,6
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,Professional educational component,0102,Programming (Python),6
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,Professional educational component,0102,Databases,3
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,Professional educational component,0105,Probability Theory,6
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,Professional educational component,0112,Mathematical Analysis-1,9
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,Professional educational component,0105,Discrete Probabilities,6
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,Professional educational component,0112,Ordinary differential equations,6
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,Professional educational component,0112,Mathematical Analysis-3,9
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,Professional educational component,0104,Algebra-3,3
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,Professional educational component,0309,Modern Programming Languages,6
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,Professional educational component,0112,Mathematical Analysis-2,9
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,Professional educational component,0104,Algebra-2,6
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,Professional educational component,0104,Discrete Mathematics,3
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,Professional educational component,0108,Computer Skills,3
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,Professional educational component,0104,Algebra-1,6
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,Professional educational component,0104,Analytical Geometry,6
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,Professional educational component,0107,Econometrics,6
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,Professional educational component,0112,Functional Analysis,6
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,Professional educational component,0105,Statistical Programming,3
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,Professional educational component,0107,Financial Markets,3
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,Professional educational component,0000,Professional practice,3
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,Professional educational component,0112,Signal Processing,6
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,Professional educational component,0105,Bayesian Statistics,6
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,Professional educational component,0112,Natural Language Processing,6
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,Professional educational component,0105,Time Series,6
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,Professional educational component,0105,Deep learning,6
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,Professional educational component,0105,Random Processes,6
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,Professional educational component,0112,Image processing,6
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,Professional educational component,0102,Game Theory,6
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,Professional educational component,0105,Multivariate statistics,3
https://ysu.am/en/faculty/516/educational-program-299/edu-plan,Bachelor,056201.02.6 - Statistics,Applied Statistics and Data Science,2025/2026,Professional educational component,0105,Stachastic Geometry,3
https://ysu.am/en/faculty/516/educational-program-303/edu-plan,Master,056201.04.7 - Statistics,Applied Statistics and Data Science,2025/2026,General educational component,0105,Information Technologies in Specialization,3
https://ysu.am/en/faculty/516/educational-program-303/edu-plan,Master,056201.04.7 - Statistics,Applied Statistics and Data Science,2025/2026,General educational component,0105,Research Planning and Methods,3
https://ysu.am/en/faculty/516/educational-program-303/edu-plan,Master,056201.04.7 - Statistics,Applied Statistics and Data Science,2025/2026,General educational component,1603,English,3
https://ysu.am/en/faculty/516/educational-program-303/edu-plan,Master,056201.04.7 - Statistics,Applied Statistics and Data Science,2025/2026,General educational component,1604,German,3
https://ysu.am/en/faculty/516/educational-program-303/edu-plan,Master,056201.04.7 - Statistics,Applied Statistics and Data Science,2025/2026,General educational component,1705,Russian,3
https://ysu.am/en/faculty/516/educational-program-303/edu-plan,Master,056201.04.7 - Statistics,Applied Statistics and Data Science,2025/2026,General educational component,1608,French,3
https://ysu.am/en/faculty/516/educational-program-303/edu-plan,Master,056201.04.7 - Statistics,Applied Statistics and Data Science,2025/2026,Professional educational component,0105,Optimization,3
https://ysu.am/en/faculty/516/educational-program-303/edu-plan,Master,056201.04.7 - Statistics,Applied Statistics and Data Science,2025/2026,Professional educational component,0105,Econometrics,3
https://ysu.am/en/faculty/516/educational-program-303/edu-plan,Master,056201.04.7 - Statistics,Applied Statistics and Data Science,2025/2026,Professional educational component,0105,Linear algebra and applications,6
https://ysu.am/en/faculty/516/educational-program-303/edu-plan,Master,056201.04.7 - Statistics,Applied Statistics and Data Science,2025/2026,Professional educational component,0105,Applied Statistics,6
https://ysu.am/en/faculty/516/educational-program-303/edu-plan,Master,056201.04.7 - Statistics,Applied Statistics and Data Science,2025/2026,Professional educational component,0105,Data Engineering,3
https://ysu.am/en/faculty/516/educational-program-303/edu-plan,Master,056201.04.7 - Statistics,Applied Statistics and Data Science,2025/2026,Professional educational component,0105,Python Programming language,3
https://ysu.am/en/faculty/516/educational-program-303/edu-plan,Master,056201.04.7 - Statistics,Applied Statistics and Data Science,2025/2026,Professional educational component,0105,Bayesian statistics,6
https://ysu.am/en/faculty/516/educational-program-303/edu-plan,Master,056201.04.7 - Statistics,Applied Statistics and Data Science,2025/2026,Professional educational component,0105,Time Series,3
https://ysu.am/en/faculty/516/educational-program-303/edu-plan,Master,056201.04.7 - Statistics,Applied Statistics and Data Science,2025/2026,Professional educational component,0105,Multivariate Statistics,3
